inquiry number,quote number,order number,product sku,supplier,quantity,created at,margin percentage,unit selling price (INR),unit cost price,converted unit selling price (FC),measurement unit,HSN code,tax rate,tax amount,total
15073,,2002774,BM9L3U4,,5,16-Dec-17,,,,,,,,,
15073,,2002774,BM9L3U5,,5,16-Dec-17,,,,,,,,,
15073,,2002774,BM9L3U6,,10,16-Dec-17,,,,,,,,,
15073,,2002774,BM9L3U7,,10,16-Dec-17,,,,,,,,,
15073,,2002774,BM9L3U8,,2,16-Dec-17,,,,,,,,,
15073,,2002774,BM9L3V1,,5,16-Dec-17,,,,,,,,,
15073,,2002774,BM9L3V2,,5,16-Dec-17,,,,,,,,,
15073,,2002774,BM9L3V3,,2,16-Dec-17,,,,,,,,,
16029,,2002662,BM0C7I7,,1,16-Dec-17,,,,,,,,,
16054,,2002668,BM0C8Y9,,1,16-Dec-17,,,,,,,,,
16054,,2002668,BM99999,,1,16-Dec-17,,,,,,,,,
16055,,2002669,BM0C7U8,,1,16-Dec-17,,,,,,,,,
16055,,2002669,BM99999,,1,16-Dec-17,,,,,,,,,
16056,,2002670,BM0O7C5,,1,16-Dec-17,,,,,,,,,
16056,,2002670,BM99999,,1,16-Dec-17,,,,,,,,,
16057,,2002671,BM0C8Z1,,1,17-Dec-17,,,,,,,,,
16057,,2002671,BM99999,,1,17-Dec-17,,,,,,,,,
16058,,2002672,BM0O7C5,,1,17-Dec-17,,,,,,,,,
16058,,2002672,BM99999,,1,17-Dec-17,,,,,,,,,
16059,,2002673,BM0Q8U1,,1,17-Dec-17,,,,,,,,,
16059,,2002673,BM99999,,1,17-Dec-17,,,,,,,,,
16169,,2002725,BM0C7I4,,2,17-Dec-17,,,,,,,,,
16169,,2002725,BM99999,,1,17-Dec-17,,,,,,,,,
15091,,2002709,BM9L4U8,,40,18-Dec-17,,,,,,,,,
15091,,2002709,BM9L4U9,,2,18-Dec-17,,,,,,,,,
15091,,2002709,BM9L4V1,,6,18-Dec-17,,,,,,,,,
15091,,2002709,BM9L4V2,,6,18-Dec-17,,,,,,,,,
15799,,2002688,BM9K9E4,,180,18-Dec-17,,,,,,,,,
15799,,2002688,BM9K9E5,,90,18-Dec-17,,,,,,,,,
15799,,2002688,BM9K9F9,,100,18-Dec-17,,,,,,,,,
15799,,2002688,BM9L1X3,,80,18-Dec-17,,,,,,,,,
15819,,2002696,BM9C4L6,,1,18-Dec-17,,,,,,,,,
15819,,2002696,BM9L6C1,,18,18-Dec-17,,,,,,,,,
15821,,2002684,BM9L4R1,,1,18-Dec-17,,,,,,,,,
15821,,2002684,BM9L6B8,,3,18-Dec-17,,,,,,,,,
15896,,2002667,BM9L5X2,,1,18-Dec-17,,,,,,,,,
16037,,2002682,BM9L6K6,,1,18-Dec-17,,,,,,,,,
16037,,2002682,BM9L6K7,,2,18-Dec-17,,,,,,,,,
16050,,2002676,BM9L4F7,,3,18-Dec-17,,,,,,,,,
16060,,2002675,BM1G0E9,,1,18-Dec-17,,,,,,,,,
16077,,2002680,BM0Q8X8,,1,18-Dec-17,,,,,,,,,
16081,,2002681,BM0C7U8,,1,18-Dec-17,,,,,,,,,
16081,,2002681,BM99999,,1,18-Dec-17,,,,,,,,,
12210,,2002712,BM9L6T4,,3,19-Dec-17,,,,,,,,,
15055,,2002689,BM9L3E4,,60,19-Dec-17,,,,,,,,,
15055,,2002689,BM9L3E5,,17,19-Dec-17,,,,,,,,,
15055,,2002689,BM9L3E6,,20,19-Dec-17,,,,,,,,,
15055,,2002689,BM9L5L7,,24,19-Dec-17,,,,,,,,,
15055,,2002689,BM9L6B3,,20,19-Dec-17,,,,,,,,,
16046,,2002687,BM9K9F9,,200,19-Dec-17,,,,,,,,,
16100,,2002690,BM0C7U8,,1,19-Dec-17,,,,,,,,,
16100,,2002690,BM99999,,1,19-Dec-17,,,,,,,,,
16102,,2002693,BM1G0E9,,1,19-Dec-17,,,,,,,,,
16103,,2002694,BM0C7Q0,,1,19-Dec-17,,,,,,,,,
16104,,2002695,BM0O7C5,,1,19-Dec-17,,,,,,,,,
