address_uid,company_uid,street1,pincode,city_name,country_code,State,gst,,
5162,376,"Maishal Road, Overbridge West, Miraj",416410,Sangli,IN,MH,27AAGCB7343G1ZN,,
335,SC-00254,"Ashoka Shopping Centre, Office No. 52, 1st Floor, L.T. Road, Next to G.T. Hospital",400001,Mumbai,IN,MH,,,
638,SC-00268,"A-101, Dhanraj Industrial Estate Next To Shah & Nahar Industrial Estate, Sitaram Jadhav Marg,",400013,Mumbai,IN,MH,,,
638,SC-00268,"A-101, Dhanraj Industrial Estate Next To Shah & Nahar Industrial Estate, Sitaram Jadhav Marg,",400013,Mumbai,IN,MH,,,
1650,155,"1st Floor, El-111, TTC Industrial Area, Electronic Zone, MIDC Mahape",400710,Navi Mumbai,IN,MH,,,
5162,376,"Maishal Road, Overbridge West, Miraj",416410,Sangli,IN,MH,27AAGCB7343G1ZN,,
5163,376,"Shyam, Akshar Nagar Street 4, Near Santosh Flour Mill,Gandhigram",360007,Rajkot,IN,GJ,24AAGCB7343G1ZT,,
1650,155,"1st Floor, El-111, TTC Industrial Area, Electronic Zone, MIDC Mahape",400710,Navi Mumbai,IN,MH,,,
1651,155,"Chembond Centre, El-71, MIDC Mahape",400705,Navi Mumbai,IN,MH,,,
5272,1574,"503, Satellite Gazebo, B Wing, Guru Hargovindji Road,  Next To Solitare Corporate Park, Chakala,",400093,Mumbai,IN,MH,27AAGCS9983D1ZU,,
5272,1574,"503, Satellite Gazebo, B Wing, Guru Hargovindji Road,  Next To Solitare Corporate Park, Chakala,",400093,Mumbai,IN,MH,27AAGCS9983D1ZU,,
5163,376,"Shyam, Akshar Nagar Street 4, Near Santosh Flour Mill,Gandhigram",360007,Rajkot,IN,GJ,24AAGCB7343G1ZT,,
5164,376,"Flat No C1/406,Dream Aakurti Kale Padal Road, Hadapsar",411028,Pune,IN,MH,27AAGCB7343G1ZN,,
1865,249,"217, Hans Bhawan, BSZ Marg, ITO",110002,New Delhi,IN,DL,07AAACM4722G1ZR,,
1865,249,"217, Hans Bhawan, BSZ Marg, ITO",110002,New Delhi,IN,DL,07AAACM4722G1ZR,,
1651,155,"Chembond Centre, El-71, MIDC Mahape",400705,Navi Mumbai,IN,MH,,,
1652,155,"D-73/2 D-74/2 D-74/6 & D-73/3, TTC Ind. area, Turbhe Naka",400705,Navi Mumbai,IN,MH,27AAACL1954B1ZW,,
9607,SC-9036,"996/2, Navi Sadashiv Peth",411030,Pune,IN,MH,27APZPM8029H1Z4,,
9607,SC-9036,"996/2, Navi Sadashiv Peth",411030,Pune,IN,MH,27APZPM8029H1Z4,,
A208570,175,"Chief Materials Manager - PNC Panipat Naphtha Cracker, Village and P.O. Baholi",132140,Panipat,IN,HR,06AAACI1681G3ZR,,
A208570,175,"Chief Materials Manager - PNC Panipat Naphtha Cracker, Village and P.O. Baholi",132140,Panipat,IN,HR,06AAACI1681G3ZR,,
9059,SC-8515,"Lohiya Building, 2nd Floor, Near Mangal Vihar Akhada, Vadva Talavdi",Gujarat,Bhavnagar,IN,GJ,24AFTPL9625G1Z0,,
9059,SC-8515,"Lohiya Building, 2nd Floor, Near Mangal Vihar Akhada, Vadva Talavdi",Gujarat,Bhavnagar,IN,GJ,24AFTPL9625G1Z0,,
9062,SC-8515,"Lohiya Building, 2nd Floor, Near Mangal Vihar Akhada, Vadva Talavdi",364001,Bhavnagar,IN,GJ,24AFTPL9625G1Z0,,
9062,SC-8515,"Lohiya Building, 2nd Floor, Near Mangal Vihar Akhada, Vadva Talavdi",364001,Bhavnagar,IN,GJ,24AFTPL9625G1Z0,,
5164,376,"Flat No C1/406,Dream Aakurti Kale Padal Road, Hadapsar",411028,Pune,IN,MH,27AAGCB7343G1ZN,,
5165,376,"11, Gokul Ashish Society, Near Pramukh Prasad Cross Road, Manjalpur",390011,Vadodara,IN,GJ,24AAGCB7343G1ZT,,
1652,155,"D-73/2 D-74/2 D-74/6 & D-73/3, TTC Ind. area, Turbhe Naka",400705,Navi Mumbai,IN,MH,27AAACL1954B1ZW,,
272,SC-00326,"A-40 Shreeji Estate,Nr.Suttar's Karkhana, G.I.D.C. Naroda",382350,Ahmedabad,IN,GJ,24AAEFD8890K1Z0,,
272,SC-00326,"A-40 Shreeji Estate,Nr.Suttar's Karkhana, G.I.D.C. Naroda",382350,Ahmedabad,IN,GJ,24AAEFD8890K1Z0,,
288,SC-00343,"Gala No. 3, Shanti Nagar CHSL., BLDG No. 1, Mahakali Caves Road, Andheri (E)",400093,Mumbai,IN,MH,27ACSFS0206Q1ZJ,,
288,SC-00343,"Gala No. 3, Shanti Nagar CHSL., BLDG No. 1, Mahakali Caves Road, Andheri (E)",400093,Mumbai,IN,MH,27ACSFS0206Q1ZJ,,
9885,SC-00343,"G-1, Plot No. 24, Steel House, Mahal Industrial Estate, Near Paper box, Mahakali Caves Road,",400093,Mumbai,IN,MH,27ACSFS0206Q1ZJ,,
9885,SC-00343,"G-1, Plot No. 24, Steel House, Mahal Industrial Estate, Near Paper box, Mahakali Caves Road,",400093,Mumbai,IN,MH,27ACSFS0206Q1ZJ,,
A208166,SC-208094,"5736 N. Michigan Road,",46228,Indianapolis,US,,,,
5165,376,"11, Gokul Ashish Society, Near Pramukh Prasad Cross Road, Manjalpur",390011,Vadodara,IN,GJ,24AAGCB7343G1ZT,,
5166,376,"Sai Krupa Apartments, Kilbann Nagar, Madhavaram",600060,Chennai,IN,TN,,,
2595,249,"B-3, SITE-IV, UPSIDC, Industrial Area, Surajpur",201308,Greater Noida,IN,UP,09AAACM4722G1ZN,,
2595,249,"B-3, SITE-IV, UPSIDC, Industrial Area, Surajpur",201308,Greater Noida,IN,UP,09AAACM4722G1ZN,,
5612,1358,"NITCO Biz Park, 5th Floor  Plot No. C/19, Road No. 16  Wagle Industrial Estate (MIDC), Thane (West)",400604,Thane,IN,MH,,,
5612,1358,"NITCO Biz Park, 5th Floor  Plot No. C/19, Road No. 16  Wagle Industrial Estate (MIDC), Thane (West)",400604,Thane,IN,MH,,,
476,SC-00502,"56, Ground Floor, Kanji Gokuldas Building, Opposite Dena Bank, Lohar Chawl,",400002,Mumbai,IN,MH,27AAAFD1099G1ZK,,
476,SC-00502,"56, Ground Floor, Kanji Gokuldas Building, Opposite Dena Bank, Lohar Chawl,",400002,Mumbai,IN,MH,27AAAFD1099G1ZK,,
1957,SC-00548,"52/54, Bibijaan Street, Ground Floor, Masjid Bunder",400003,Mumbai,IN,MH,27AGKPJ9581H1ZU,,
1957,SC-00548,"52/54, Bibijaan Street, Ground Floor, Masjid Bunder",400003,Mumbai,IN,MH,27AGKPJ9581H1ZU,,
1962,311,"4Th Floor, Chemtex House,Main Street, Hiranandani Gardens,Powai",400076,Mumbai,IN,MH,27AAECT2601B1ZY,,
1962,311,"4Th Floor, Chemtex House,Main Street, Hiranandani Gardens,Powai",400076,Mumbai,IN,MH,27AAECT2601B1ZY,,
8874,SC-00548,"79, Narayan Dhuru Street Ground Floor, Masjid Bunder",400003,Mumbai,IN,MH,27AGKPJ9581H1ZU,,
8874,SC-00548,"79, Narayan Dhuru Street Ground Floor, Masjid Bunder",400003,Mumbai,IN,MH,27AGKPJ9581H1ZU,,
49,SC-00574,"5-1-570, Hill Street, Near City Lite Hotel Ranigunj,",500003,Secunderabad,IN,TS,36BNPPB8781G1ZK,,
49,SC-00574,"5-1-570, Hill Street, Near City Lite Hotel Ranigunj,",500003,Secunderabad,IN,TS,36BNPPB8781G1ZK,,
1992,SC-00591,"24 Nagdevi Cross Lane, 1st Floor,  Above C. P. Valves",400003,Mumbai,IN,MH,27AMYPS1101J1ZP,,
1992,SC-00591,"24 Nagdevi Cross Lane, 1st Floor,  Above C. P. Valves",400003,Mumbai,IN,MH,27AMYPS1101J1ZP,,
2008,SC-00615,"D - 2 - A, Ghatkopar Industrial Estate, L. B. S. Marg, Ghatkopar West",400086,Mumbai,IN,MH,27AACFS4291B1ZD,,
2008,SC-00615,"D - 2 - A, Ghatkopar Industrial Estate, L. B. S. Marg, Ghatkopar West",400086,Mumbai,IN,MH,27AACFS4291B1ZD,,
1,SC-00623,"16, 2nd Floor, Mehta Chambers, 127-A, Nandlal Jani Marg, Kalyan Street Dana Bunber, Masjid (East)",400009,Mumbai,IN,MH,27ADPPJ4413L1Z9,,
1,SC-00623,"16, 2nd Floor, Mehta Chambers, 127-A, Nandlal Jani Marg, Kalyan Street Dana Bunber, Masjid (East)",400009,Mumbai,IN,MH,27ADPPJ4413L1Z9,,
1963,311,"C/O.Siddiqui Compound,Survey No 26, Near Ravi Petrol Pump, Mumbra, Taloja Road, Village: Pimpari",410208,Mumbai,IN,MH,27AAECT2601B1ZY,,
1963,311,"C/O.Siddiqui Compound,Survey No 26, Near Ravi Petrol Pump, Mumbra, Taloja Road, Village: Pimpari",410208,Mumbai,IN,MH,27AAECT2601B1ZY,,
9307,SC-8760,"2851 Limekiln Pike, Glenside",PA 19038,North Hills,US,PA,,,
9307,SC-8760,"2851 Limekiln Pike, Glenside",PA 19038,North Hills,US,PA,,,
A206786,SC-00640,"71/73, Nagdevi Street, 2nd Floor",400003,Mumbai,IN,MH,27AADPS3465N1Z4,,
A206786,SC-00640,"71/73, Nagdevi Street, 2nd Floor",400003,Mumbai,IN,MH,27AADPS3465N1Z4,,
A16465,207561,"2nd Floor, A wing, Todi Estate,",,,IN,MH,,,
A16465,207561,"2nd Floor, A wing, Todi Estate,",,,IN,MH,,,
240,SC-01877,Janjikar Street,400013,Mumbai,IN,MH,,,
240,SC-01877,Janjikar Street,400013,Mumbai,IN,MH,,,
A209755,208372,"No. E 12, Selaqui Industrial Estate, Selaqui,",248197,Dehradun,IN,UT,05AAACI0886K1ZH,,
A209755,208372,"No. E 12, Selaqui Industrial Estate, Selaqui,",248197,Dehradun,IN,UT,05AAACI0886K1ZH,,
9221,SC-8678,"Shibi Line, Budhwar Peth",212502,Pune,IN,MH,,,
9221,SC-8678,"Shibi Line, Budhwar Peth",212502,Pune,IN,MH,,,
A206576,207610,"Plot No.130/1, Holiday Home Road, Chorwad – 362 250,Gujarat ( India)",362250,Chorwad,IN,GJ,24AABCG4138R1ZB,,
Bill to,207610,,362250,Chorwad,IN,GJ,,,
9167,SC-8623,"El-102, Electronic Zone, MIDC, Mahape",400710,Navi Mumbai,IN,MH,27AAACB3453F1Z0,,
9167,SC-8623,"El-102, Electronic Zone, MIDC, Mahape",400710,Navi Mumbai,IN,MH,27AAACB3453F1Z0,,
A208166,SC-208094,"5736 N. Michigan Road,",46228,Indianapolis,US,,,,
A207862,SC-208013,"P.O. Box 114738,",114738,Dubai,AE,,NoGSTNumber1234,,
A206597,SC-207629,"C/12, Balwa Nagar Madina Manzi, C.H.S, S.V Road  Goregoan(w)  Opp MTNL",400062,Mumbai,IN,MH,27AWHPM9869N1ZD,,
5166,376,"Sai Krupa Apartments, Kilbann Nagar, Madhavaram",600060,Chennai,IN,TN,,,
6513,1869,"Sahar Airport Road, Ashok Nagar, Andheri East",400099,Mumbai,IN,MH,,,
6513,1869,"Sahar Airport Road, Ashok Nagar, Andheri East",400099,Mumbai,IN,MH,,,
51,SC-00652,"Plot No.-158, A- Wing, 2nd Floor, Kanji Gokuldas Building Lohar Chawl,",400002,Mumbai,IN,MH,27AAHPM5670M1Z5,,
51,SC-00652,"Plot No.-158, A- Wing, 2nd Floor, Kanji Gokuldas Building Lohar Chawl,",400002,Mumbai,IN,MH,27AAHPM5670M1Z5,,
2046,SC-00664,"307, Shankala Industrial Estate, Gogate Wadi, Off Aarey Road, Goregaon (E),",400063,Mumbai,IN,MH,,,
2046,SC-00664,"307, Shankala Industrial Estate, Gogate Wadi, Off Aarey Road, Goregaon (E),",400063,Mumbai,IN,MH,,,
1310,36,"Hico House Gr Floor,771, Pt, Satavalekar Marg (Moghul Lane), Mahim",400016,Mumbai,IN,MH,,,
1310,36,"Hico House Gr Floor,771, Pt, Satavalekar Marg (Moghul Lane), Mahim",400016,Mumbai,IN,MH,,,
9926,SC-9287,"32/B, Bombay Timber Market. Opp. Britannia. Reay Road (E)",400010,Mumbai,IN,MH,27AAAPL1882B1Z2,,
9926,SC-9287,"32/B, Bombay Timber Market. Opp. Britannia. Reay Road (E)",400010,Mumbai,IN,MH,27AAAPL1882B1Z2,,
2057,SC-00679,"No. 1, Owners Colony, Jaishankar Yagnik Marg, G. T. B. Nagar",400037,Mumbai,IN,MH,27AALFR0729E1Z8,,
2057,SC-00679,"No. 1, Owners Colony, Jaishankar Yagnik Marg, G. T. B. Nagar",400037,Mumbai,IN,MH,27AALFR0729E1Z8,,
A206742,SC-207697,"A-72 First Floor, Road No.  Mahipalpur Extension Near Classic Diplomat Hotel",110037,New Delhi,IN,DL,07AAFCD8381H1ZE,,
A206742,SC-207697,"A-72 First Floor, Road No.  Mahipalpur Extension Near Classic Diplomat Hotel",110037,New Delhi,IN,DL,07AAFCD8381H1ZE,,
9416,SC-8855,"11-12-13, General Bank Chambers",380009,Ahmedabad,IN,MH,,,
9416,SC-8855,"11-12-13, General Bank Chambers",380009,Ahmedabad,IN,MH,,,
298,SC-00356,"496/4 GIDC, MAKARPURA,",390010,Vadodara,IN,GJ,24AAAFU4129Q1ZV,,
298,SC-00356,"496/4 GIDC, MAKARPURA,",390010,Vadodara,IN,GJ,24AAAFU4129Q1ZV,,
A209756,208372,"Arihant E park, No.117/1, 8th and 9th Floor, L.B. Road, Adyar,",600020,Chennai,IN,TN,33AAACI0886K1ZI,,
A209756,208372,"Arihant E park, No.117/1, 8th and 9th Floor, L.B. Road, Adyar,",600020,Chennai,IN,TN,33AAACI0886K1ZI,,
1999,333,"Suzlon House, 5 Shrimali Society, Near Shree Krishna Centre, Navrangpura",380009,Ahmedabad,IN,GJ,24AADCS0472N1Z8,,
1999,333,"Suzlon House, 5 Shrimali Society, Near Shree Krishna Centre, Navrangpura",380009,Ahmedabad,IN,GJ,24AADCS0472N1Z8,,
943,SC-00165,"B/2, 909 Marathon Innova, G B Kadam Marg, Near Peninsula Park, Lower Parel",400013,Mumbai,IN,MH,27AAACH1034L1ZS,,
943,SC-00165,"B/2, 909 Marathon Innova, G B Kadam Marg, Near Peninsula Park, Lower Parel",400013,Mumbai,IN,MH,27AAACH1034L1ZS,,
52,SC-00705,"Survey No.447/5,CTS 2141,Mayur-Sumit Complex, 1st Floor,Office No.3, Near Om Sweets, Above Hotel",411034,Pune,IN,MH,27AEVPM8926J1ZK,,
52,SC-00705,"Survey No.447/5,CTS 2141,Mayur-Sumit Complex, 1st Floor,Office No.3, Near Om Sweets, Above Hotel",411034,Pune,IN,MH,27AEVPM8926J1ZK,,
2081,SC-00708,"No. 53, Cavel Cross Lane No. 3, 1St Floor, Ramwadi, Kalbadevi Road",400002,Mumbai,IN,MH,27AABPJ8217B1Z4,,
2081,SC-00708,"No. 53, Cavel Cross Lane No. 3, 1St Floor, Ramwadi, Kalbadevi Road",400002,Mumbai,IN,MH,27AABPJ8217B1Z4,,
8366,SC-7675,"27Flr, Oberoi Commerce II, International  Business Park, Oberoi Garden City,  Off.  Western Express",400063,Mumbai,IN,MH,27AAACS5123K1ZD,,
8366,SC-7675,"27Flr, Oberoi Commerce II, International  Business Park, Oberoi Garden City,  Off.  Western Express",400063,Mumbai,IN,MH,27AAACS5123K1ZD,,
626,SC-00715,"No. 216, Mehta House, No. 36 Pandita Ramabai Road",400007,Mumbai,IN,MH,27AAAFM2380D1ZN,,
626,SC-00715,"No. 216, Mehta House, No. 36 Pandita Ramabai Road",400007,Mumbai,IN,MH,27AAAFM2380D1ZN,,
5167,376,"177, Deepa Nivas, 4th Cross, MEI Colony, Near- Manjunath Temple, Laggere Main  Road , Peenya 3rd Sta",560058,Bangalore,IN,KA,,,
5167,376,"177, Deepa Nivas, 4th Cross, MEI Colony, Near- Manjunath Temple, Laggere Main  Road , Peenya 3rd Sta",560058,Bangalore,IN,KA,,,
8426,SC-7675,"Arham Logiparc,Gala #1-10, Building B1&B2, Mumbai Nashik Highway(NH-3), Village Valshind,Taluka",421302,Thane,IN,MH,27AAACS5123K1ZD,,
8426,SC-7675,"Arham Logiparc,Gala #1-10, Building B1&B2, Mumbai Nashik Highway(NH-3), Village Valshind,Taluka",421302,Thane,IN,MH,27AAACS5123K1ZD,,
9850,SC-7675,"Waddhamana area B"" Deshonnati Press, Amrawati Road Near TNT Hub",440023,Nagpur,IN,MH,,,
9850,SC-7675,"Waddhamana area B"" Deshonnati Press, Amrawati Road Near TNT Hub",440023,Nagpur,IN,MH,,,
4619,1449,"Unit:Indian Rayon  Junagadh - Veraval Road, Veraval",362266,Rajkot,IN,GJ,24AAACG4464B5Z0,,
4619,1449,"Unit:Indian Rayon  Junagadh - Veraval Road, Veraval",362266,Rajkot,IN,GJ,24AAACG4464B5Z0,,
2000,333,"806, Prestige Tower,Kariyappa Road, Residency Road",560025,Bangalore,IN,KA,29AADCS0472N1ZY,,
2000,333,"806, Prestige Tower,Kariyappa Road, Residency Road",560025,Bangalore,IN,KA,29AADCS0472N1ZY,,
2001,333,Khasra No.165/317,345001,Bhoo,IN,RJ,08AADCS0472N1Z2,,
2001,333,Khasra No.165/317,345001,Bhoo,IN,RJ,08AADCS0472N1Z2,,
2091,SC-00723,"507, Sterling Chambers, Pune Street, Masjid (E)",400009,Mumbai,IN,MH,,,
2091,SC-00723,"507, Sterling Chambers, Pune Street, Masjid (E)",400009,Mumbai,IN,MH,,,
9347,SC-8796,"303, A2/A2 3rd Floor, Shiv Arcade, Acharya *  Niketan, Mayur Vihar Phase - 1303, A2/A2 3rd Floor,",110091,Delhi,IN,DL,07AANFG1270D1ZN,,
9347,SC-8796,"303, A2/A2 3rd Floor, Shiv Arcade, Acharya *  Niketan, Mayur Vihar Phase - 1303, A2/A2 3rd Floor,",110091,Delhi,IN,DL,07AANFG1270D1ZN,,
9858,SC-00723,"305, Doshi Chambers, Pune Street,   Masjid Bunder",400009,Mumbai,IN,MH,27AAEPS4143E1ZT,,
9858,SC-00723,"305, Doshi Chambers, Pune Street,   Masjid Bunder",400009,Mumbai,IN,MH,27AAEPS4143E1ZT,,
A207072,SC-207859,"Survey No 52, 2 Near Sai Niwas Society Undri Chowk",412308,Pune,IN,MH,27ABZPA4776D1ZB,,
A207072,SC-207859,"Survey No 52, 2 Near Sai Niwas Society Undri Chowk",412308,Pune,IN,MH,27ABZPA4776D1ZB,,
371,SC-00726,"4787/133, 3rd floor, Phatak Namak Summi Market, Hauz Qazi, Chawri Bazar",110006,Delhi,IN,DL,07AAIPM1506D1Z8,,
371,SC-00726,"4787/133, 3rd floor, Phatak Namak Summi Market, Hauz Qazi, Chawri Bazar",110006,Delhi,IN,DL,07AAIPM1506D1Z8,,
2095,SC-00729,"No. 4, Shahviri Building, 1St Floor, 37/41,?Picket Road",400002,Mumbai,IN,MH,27ACYPS7312R1ZD,,
2095,SC-00729,"No. 4, Shahviri Building, 1St Floor, 37/41,?Picket Road",400002,Mumbai,IN,MH,27ACYPS7312R1ZD,,
2099,SC-00733,"24 / 26 Bhandari Street, Opposite Masjid Bunder Post Office, Masjid Bunder West",400003,Mumbai,IN,MH,27AANPK8355P1ZR,,
2099,SC-00733,"24 / 26 Bhandari Street, Opposite Masjid Bunder Post Office, Masjid Bunder West",400003,Mumbai,IN,MH,27AANPK8355P1ZR,,
5169,376,"B - 27 (Basement Floor), Lajpat Nagar Part - 1",110024,New Delhi,IN,DL,07AAGCB7343G1ZP,,
5169,376,"B - 27 (Basement Floor), Lajpat Nagar Part - 1",110024,New Delhi,IN,DL,07AAGCB7343G1ZP,,
5170,376,"23 Satyam Vihar, Bajrang Nagar, Patnipura",452010,Indore,IN,MP,,,
5170,376,"23 Satyam Vihar, Bajrang Nagar, Patnipura",452010,Indore,IN,MP,,,
9637,SC-00733,"Flat No. 603, 6th floor, shri Krishna SRA, CHS Ltd. Ram Joshi Marg, Bhatwadi, Ghatkoper",400084,Mumbai,IN,MH,27AANPK8355P1ZR,,
9637,SC-00733,"Flat No. 603, 6th floor, shri Krishna SRA, CHS Ltd. Ram Joshi Marg, Bhatwadi, Ghatkoper",400084,Mumbai,IN,MH,27AANPK8355P1ZR,,
2109,SC-00744,"Room No 3, Ismail Bldg, 1st Floor 33, Pathakwadi, Lohar Chaw",400002,Mumbai,IN,MH,27AACPS2705E1ZZ,,
2109,SC-00744,"Room No 3, Ismail Bldg, 1st Floor 33, Pathakwadi, Lohar Chaw",400002,Mumbai,IN,MH,27AACPS2705E1ZZ,,
2114,SC-00750,"No. 1, Laxmi Niwas Society, Dr.?Maskaran'S Wadi, Laxman Mahtre Road, Navagaon, Dahisar West",400068,Mumbai,IN,MH,27AARPS9576N1ZA,,
2114,SC-00750,"No. 1, Laxmi Niwas Society, Dr.?Maskaran'S Wadi, Laxman Mahtre Road, Navagaon, Dahisar West",400068,Mumbai,IN,MH,27AARPS9576N1ZA,,
9728,SC-9132,"Shop no.6, Sadanand Road, Kankuwadi, Vile Parle West",400099,Mumbai,IN,MH,,,
9728,SC-9132,"Shop no.6, Sadanand Road, Kankuwadi, Vile Parle West",400099,Mumbai,IN,MH,,,
55,SC-00842,"Shrey Building, S. No. 143 Dhayari, Opposite Lakmat, Sinhagad Road Maharashtra",411041,Pune,IN,MH,27AAFFD5258G1ZE,,
55,SC-00842,"Shrey Building, S. No. 143 Dhayari, Opposite Lakmat, Sinhagad Road Maharashtra",411041,Pune,IN,MH,27AAFFD5258G1ZE,,
2002,333,"Survey No.588,Village Paddhar  Tal. Bhuj, Bhuj Bachau State Highway, Dist. Kutch",370104,Bhuj,IN,GJ,24AADCS0472N1Z8,,
2002,333,"Survey No.588,Village Paddhar  Tal. Bhuj, Bhuj Bachau State Highway, Dist. Kutch",370104,Bhuj,IN,GJ,24AADCS0472N1Z8,,
56,SC-00843,"39, Om Arcade, Ground Floor Plot No.1, Sector - 20, Opp. Turbhe Station (W) Maharashtra",400705,Navi Mumbai,IN,MH,27AACPS6050N1ZA,,
56,SC-00843,"39, Om Arcade, Ground Floor Plot No.1, Sector - 20, Opp. Turbhe Station (W) Maharashtra",400705,Navi Mumbai,IN,MH,27AACPS6050N1ZA,,
57,SC-00917,"124 Narayan Dhuru street 1st floor, Nagdevi area",400003,Mumbai,IN,MH,27AABFI0510Q1ZF,,
57,SC-00917,"124 Narayan Dhuru street 1st floor, Nagdevi area",400003,Mumbai,IN,MH,27AABFI0510Q1ZF,,
385,SC-00929,"430/431 Dhavalgiri,  Shaniwar Peth",411030,Pune,IN,MH,,,
385,SC-00929,"430/431 Dhavalgiri,  Shaniwar Peth",411030,Pune,IN,MH,,,
469,SC-00930,"Survey no-99, Plot no-4 Yashwant Nagar, Telco Road",411018,Pune,IN,MH,27ABGPV8465K1ZS,,
469,SC-00930,"Survey no-99, Plot no-4 Yashwant Nagar, Telco Road",411018,Pune,IN,MH,27ABGPV8465K1ZS,,
2299,SC-00991,"No. 106, 1st Floor, Naryan Dhuru Street ,",400003,Mumbai,IN,MH,27AAAPI6209F1Z2,,
2299,SC-00991,"No. 106, 1st Floor, Naryan Dhuru Street ,",400003,Mumbai,IN,MH,27AAAPI6209F1Z2,,
59,SC-01005,"Karim House  Dr.C.H.Steet, Dhobitalow. Maharashtra",400002,Mumbai,IN,MH,27AAGFN3265L1ZX,,
59,SC-01005,"Karim House  Dr.C.H.Steet, Dhobitalow. Maharashtra",400002,Mumbai,IN,MH,27AAGFN3265L1ZX,,
2321,SC-01022,"Gate No. 495, Plot No. 4, Near Karmavati English Medium School, Jadhavwadi, Chikhali",412114,Pune,IN,MH,27AAHFM4811G1ZE,,
2321,SC-01022,"Gate No. 495, Plot No. 4, Near Karmavati English Medium School, Jadhavwadi, Chikhali",412114,Pune,IN,MH,27AAHFM4811G1ZE,,
A207493,SC-02690,"Shop No.11, Satya Apartment, Gokhale Road, Near I.T.Office, Naupada, Thane",400602,Mumbai,IN,MH,27AABFM8621N1ZX,,
A207493,SC-02690,"Shop No.11, Satya Apartment, Gokhale Road, Near I.T.Office, Naupada, Thane",400602,Mumbai,IN,MH,27AABFM8621N1ZX,,
2360,SC-01066,"No. 203, Samarth Complex, B Wing, 2Nd?Floor, 53/56, Jawahar Nagar, Road No. 1, Behind Ambaji",400062,Mumbai,IN,MH,27AAAFS5410Q1ZX,,
2360,SC-01066,"No. 203, Samarth Complex, B Wing, 2Nd?Floor, 53/56, Jawahar Nagar, Road No. 1, Behind Ambaji",400062,Mumbai,IN,MH,27AAAFS5410Q1ZX,,
2361,SC-01067,"59,Bibijan Street, 2nd floor",400003,Mumbai,IN,MH,,,
2361,SC-01067,"59,Bibijan Street, 2nd floor",400003,Mumbai,IN,MH,,,
2363,SC-01069,"3, Vaishali Mansion Building, No. 9, Sorabji Santuk Lane, Dhobi Talao",400002,Mumbai,IN,MH,27AAQFB1770Q1ZR,,
2363,SC-01069,"3, Vaishali Mansion Building, No. 9, Sorabji Santuk Lane, Dhobi Talao",400002,Mumbai,IN,MH,27AAQFB1770Q1ZR,,
2375,SC-01085,"B46, Flatted Factory Complex, Okhla, Ph-3",110020,New Delhi,IN,DL,07AAEPR9422K1ZB,,
2375,SC-01085,"B46, Flatted Factory Complex, Okhla, Ph-3",110020,New Delhi,IN,DL,07AAEPR9422K1ZB,,
2389,SC-01102,"6/236, Divyadarshan Colony, Gorwa Road",390003,Vadodara,IN,GJ,24AAJFG4509M1Z8,,
2389,SC-01102,"6/236, Divyadarshan Colony, Gorwa Road",390003,Vadodara,IN,GJ,24AAJFG4509M1Z8,,
9700,SC-9112,"1407, MIE red Cross Road",124507,Bahadurgarh,IN,HR,06AAACA7864R1Z1,,
9700,SC-9112,"1407, MIE red Cross Road",124507,Bahadurgarh,IN,HR,06AAACA7864R1Z1,,
147,SC-01781,"109, 9th Main, Gokula Extension,  1st Stage, 2nd Phase,  Karnataka",560054,Bangalore,IN,KA,29ACWPA8224G1ZD,,
147,SC-01781,"109, 9th Main, Gokula Extension,  1st Stage, 2nd Phase,  Karnataka",560054,Bangalore,IN,KA,29ACWPA8224G1ZD,,
793,SC-01105,"103, Sanjay Mittal Ind. Est. Bldg No. 2,  M.V. Road,Andheri ( East )",400059,Mumbai,IN,MH,27ALDPS3833K1ZR,,
793,SC-01105,"103, Sanjay Mittal Ind. Est. Bldg No. 2,  M.V. Road,Andheri ( East )",400059,Mumbai,IN,MH,27ALDPS3833K1ZR,,
391,SC-01141,"52/54 Popatwadi, Saroj Bhuvan, 2nd Floor Kalbadevi Road, Mumbai 400002.",400002,Mumbai,IN,MH,27AAFFR4285H1ZX,,
391,SC-01141,"52/54 Popatwadi, Saroj Bhuvan, 2nd Floor Kalbadevi Road, Mumbai 400002.",400002,Mumbai,IN,MH,27AAFFR4285H1ZX,,
1342,SC-03400,"3, Krishna Niwas, Khetwadi 9th Lane",400004,Mumbai,IN,MH,27AAAHM5940F1ZB,,
1342,SC-03400,"3, Krishna Niwas, Khetwadi 9th Lane",400004,Mumbai,IN,MH,27AAAHM5940F1ZB,,
1363,SC-04482,"Unit No 17-18, Sainathwadi Tilak Nagar, Sakinaka",400072,Mumbai,IN,MH,27AADPK6152G1ZT,,
1363,SC-04482,"Unit No 17-18, Sainathwadi Tilak Nagar, Sakinaka",400072,Mumbai,IN,MH,27AADPK6152G1ZT,,
631,SC-01151,"Shop No.39, Haji Ajij Building  Janjiker Street, Bangalipura, Koliwada, Masjid Bandar West",400003,Mumbai,IN,MH,,,
631,SC-01151,"Shop No.39, Haji Ajij Building  Janjiker Street, Bangalipura, Koliwada, Masjid Bandar West",400003,Mumbai,IN,MH,,,
2003,333,"104, 1St Floor Delta Wing, Raheja Towers, 177 Ana Salai",600002,Chennai,IN,TN,33AADCS0472N1Z9,,
