legacy_id,payment_method,amount_received,payment_received_date,entry_date,comments,company,remote_reference,currency,tally_remote_uid,currency_rate
1,banktransfer,0.00,2017-08-23,"2017-08-23 09:56:15",,13,,0,,1.0000
2,checkmo,0.00,2017-03-31,"2017-08-23 09:56:58",,13,,0,,1.0000
3,checkmo,0.00,2017-08-23,"2017-08-23 09:57:21",,13,,0,,1.0000
4,banktransfer,0.00,2017-05-16,"2017-08-23 09:57:51",,13,,0,,1.0000
5,checkmo,0.00,2017-08-23,"2017-08-23 09:58:12",,13,,0,,1.0000
6,checkmo,0.00,2017-08-23,"2017-08-23 09:58:44",,13,,0,,1.0000
7,checkmo,0.00,2017-08-23,"2017-08-23 09:59:04",,13,,0,,1.0000
8,checkmo,0.00,2017-08-23,"2017-08-23 10:00:21",,13,,0,,1.0000
9,checkmo,0.00,2017-08-23,"2017-08-23 10:00:40",,13,,0,,1.0000
10,checkmo,0.00,2017-08-23,"2017-08-23 10:00:53",,13,,0,,1.0000
11,free,47.00,2017-08-23,"2017-08-23 10:06:06",,371,,0,NULL,1.0000
12,free,924.00,2017-08-23,"2017-08-23 10:07:05",,371,,0,NULL,1.0000
13,free,1003.00,2017-08-23,"2017-08-23 10:07:54",,371,,0,NULL,1.0000
14,invoice,0.00,2017-08-23,"2017-08-23 12:26:27",,1,200670,0,NULL,1.0000
15,invoice,0.00,2017-08-23,"2017-08-23 12:28:18",,358,300210,0,NULL,1.0000
16,invoice,0.00,2017-08-23,"2017-08-23 12:29:06",,358,300223,0,NULL,1.0000
17,invoice,0.00,2017-08-23,"2017-08-23 12:31:28",,207,3000025,0,NULL,1.0000
18,invoice,0.00,2017-08-23,"2017-08-23 12:32:03",,207,3000076,0,NULL,1.0000
19,invoice,0.00,2017-08-23,"2017-08-23 12:33:40","Bill Discount Rs. 450.15",155,300323,0,NULL,1.0000
20,free,2065.00,2017-08-23,"2017-08-23 12:49:49",,34,,0,NULL,1.0000
21,free,44017.00,2017-08-23,"2017-08-23 12:50:06",,34,,0,NULL,1.0000
22,free,5205.00,2017-08-23,"2017-08-23 12:50:26",,34,,0,NULL,1.0000
23,free,9945.00,2017-08-23,"2017-08-23 12:50:49",,34,,0,NULL,1.0000
24,free,2049.00,2017-08-23,"2017-08-23 12:51:06",,34,,0,NULL,1.0000
25,banktransfer,0.00,2017-12-26,"2017-08-23 12:55:26",,1,,0,,1.0000
26,checkmo,0.00,2017-08-23,"2017-08-23 12:55:56",,1,,0,,1.0000
27,checkmo,0.00,2017-08-10,"2017-08-23 12:56:26",,1,,0,,1.0000
28,checkmo,0.00,2017-08-23,"2017-08-23 12:58:11",,149,,0,,1.0000
29,checkmo,0.00,2017-08-23,"2017-08-23 12:59:01",,149,,0,,1.0000
30,checkmo,0.00,2017-07-03,"2017-08-23 12:59:27",,149,,0,,1.0000
31,checkmo,0.00,2017-03-31,"2017-08-23 13:01:12",,149,,0,,1.0000
32,checkmo,0.00,2017-08-23,"2017-08-23 13:01:41",,149,,0,,1.0000
33,banktransfer,0.00,2017-08-23,"2017-08-23 13:03:44",,2,,0,,1.0000
34,checkmo,0.00,2017-08-23,"2017-08-23 13:04:23",,180,,0,,1.0000
35,checkmo,0.00,2017-08-23,"2017-08-23 13:05:23",,2,,0,,1.0000
36,banktransfer,75586.18,2016-07-31,"2017-08-23 13:05:45",,2,,0,,1.0000
37,checkmo,0.00,2017-08-23,"2017-08-23 13:06:08",,2,,0,,1.0000
38,checkmo,0.00,2017-08-23,"2017-08-23 13:06:34",,2,,0,,1.0000
39,banktransfer,0.00,2017-04-15,"2017-08-23 13:06:55",,2,CITIN17768402069,0,112,1.0000
40,free,1439.00,2017-08-23,"2017-08-23 13:08:24",,14,,0,NULL,1.0000
41,free,388812.00,2017-08-23,"2017-08-23 13:08:46",,14,,0,NULL,1.0000
42,free,607226.00,2017-08-23,"2017-08-23 13:09:17",,14,,0,NULL,1.0000
43,invoice,0.00,2017-08-23,"2017-08-23 13:20:39",,349,800004,0,NULL,1.0000
44,invoice,0.00,2017-08-23,"2017-08-23 13:21:03",,349,800005,0,NULL,1.0000
45,invoice,0.00,0000-00-00,"2017-08-29 11:05:07",,4,300293,NULL,NULL,1.0000
46,checkmo,0.00,2018-11-30,"2017-08-29 11:09:33",,155,,0,,1.0000
47,invoice,0.00,0000-00-00,"2017-08-29 12:47:13",,198,201216,NULL,NULL,1.0000
48,invoice,0.00,0000-00-00,"2017-08-29 12:49:51",,198,201216,NULL,NULL,1.0000
49,invoice,0.00,0000-00-00,"2017-08-29 12:50:07",,198,201216,NULL,NULL,1.0000
50,invoice,0.00,0000-00-00,"2017-08-29 12:50:24",,198,201216,NULL,NULL,1.0000
51,invoice,0.00,0000-00-00,"2017-08-29 12:50:38",,198,201216,NULL,NULL,1.0000
52,invoice,0.00,0000-00-00,"2017-08-29 12:55:33",,149,00305-16-17,NULL,NULL,1.0000
53,checkmo,0.00,2018-11-30,"2017-08-29 12:56:23",,149,0198/16.17,0,,1.0000
54,invoice,0.00,0000-00-00,"2017-08-29 12:57:00",,149,0223/16.17,NULL,NULL,1.0000
55,invoice,0.00,0000-00-00,"2017-09-01 04:34:37",,318,300219,NULL,NULL,1.0000
56,invoice,0.00,0000-00-00,"2017-09-01 04:46:03",,131,300199,NULL,NULL,1.0000
57,invoice,0.00,0000-00-00,"2017-09-01 06:07:30",,3,3000173,NULL,NULL,1.0000
58,invoice,0.00,0000-00-00,"2017-09-01 11:58:18",,184,200963,NULL,NULL,1.0000
59,invoice,0.00,0000-00-00,"2017-09-07 11:29:45",,2,300040,NULL,NULL,1.0000
60,invoice,0.00,0000-00-00,"2017-09-07 11:30:46",,2,300340,NULL,NULL,1.0000
61,invoice,0.00,0000-00-00,"2017-09-07 11:32:26",,2,300326,NULL,NULL,1.0000
62,invoice,0.00,0000-00-00,"2017-09-07 11:32:45",,2,300327,NULL,NULL,1.0000
63,invoice,0.00,0000-00-00,"2017-09-07 11:34:35",,2,300041,NULL,NULL,1.0000
64,invoice,0.00,0000-00-00,"2017-09-07 11:37:17","Bill Discount Charges Rs. 451.01",155,3000070,NULL,NULL,1.0000
65,invoice,0.00,0000-00-00,"2017-09-07 11:39:50","Bill Discount Rs. 32.19",155,300286,NULL,NULL,1.0000
66,invoice,0.00,0000-00-00,"2017-09-07 11:40:40","Bill Discount Rs. 99.44",155,300294,NULL,NULL,1.0000
67,invoice,0.00,0000-00-00,"2017-09-07 11:42:57",,265,300189,NULL,NULL,1.0000
68,invoice,0.00,0000-00-00,"2017-09-07 12:02:28",,198,3000092,NULL,NULL,1.0000
69,invoice,0.00,0000-00-00,"2017-09-07 12:03:05",,198,3000108,NULL,NULL,1.0000
70,invoice,0.00,0000-00-00,"2017-09-07 12:08:56",,198,201216,NULL,NULL,1.0000
71,invoice,0.00,0000-00-00,"2017-09-07 12:09:35",,180,400125,NULL,NULL,1.0000
72,invoice,0.00,0000-00-00,"2017-09-07 12:10:12",,4,300337,NULL,NULL,1.0000
73,invoice,0.00,0000-00-00,"2017-09-07 12:10:51",,4,300306,NULL,NULL,1.0000
74,invoice,0.00,0000-00-00,"2017-09-07 12:12:24",,87,300233,NULL,NULL,1.0000
75,invoice,0.00,0000-00-00,"2017-09-07 12:13:58",,180,400170,NULL,NULL,1.0000
76,invoice,0.00,0000-00-00,"2017-09-07 12:14:20",,180,400171,NULL,NULL,1.0000
77,invoice,0.00,0000-00-00,"2017-09-07 12:14:54",,180,400143,NULL,NULL,1.0000
78,invoice,0.00,0000-00-00,"2017-09-07 12:15:28",,180,400138,NULL,NULL,1.0000
79,invoice,0.00,0000-00-00,"2017-09-07 12:15:49",,180,400142,NULL,NULL,1.0000
80,invoice,0.00,0000-00-00,"2017-09-07 12:16:08",,180,400140,NULL,NULL,1.0000
81,invoice,0.00,0000-00-00,"2017-09-07 12:16:41",,180,400141,NULL,NULL,1.0000
82,invoice,0.00,0000-00-00,"2017-09-07 12:17:03",,180,400135,NULL,NULL,1.0000
83,invoice,0.00,0000-00-00,"2017-09-07 12:17:22",,180,400133,NULL,NULL,1.0000
84,invoice,0.00,0000-00-00,"2017-09-07 12:17:47",,2,400131,NULL,NULL,1.0000
85,invoice,0.00,0000-00-00,"2017-09-07 12:18:21",,180,400134,NULL,NULL,1.0000
86,invoice,0.00,0000-00-00,"2017-09-07 12:19:17",,207,3000113,NULL,NULL,1.0000
87,invoice,0.00,0000-00-00,"2017-09-07 12:26:14",,288,300148,NULL,NULL,1.0000
88,invoice,0.00,0000-00-00,"2017-09-07 12:26:35",,288,3000074,NULL,NULL,1.0000
89,invoice,0.00,0000-00-00,"2017-09-07 12:27:00",,288,3000083,NULL,NULL,1.0000
90,invoice,0.00,0000-00-00,"2017-09-07 12:27:40",,442,4000012,NULL,NULL,1.0000
91,invoice,0.00,0000-00-00,"2017-09-07 12:31:48",,156,300273,NULL,NULL,1.0000
92,invoice,0.00,0000-00-00,"2017-09-12 05:23:13",,180,400175,NULL,NULL,1.0000
93,invoice,0.00,0000-00-00,"2017-09-12 05:34:41",,180,400173,NULL,NULL,1.0000
94,invoice,0.00,0000-00-00,"2017-09-12 05:36:20",,180,400166,NULL,NULL,1.0000
95,invoice,0.00,0000-00-00,"2017-09-12 05:36:39",,180,400163,NULL,NULL,1.0000
96,invoice,0.00,0000-00-00,"2017-09-12 05:36:55",,180,400162,NULL,NULL,1.0000
97,invoice,0.00,0000-00-00,"2017-09-12 05:37:21",,180,400161,NULL,NULL,1.0000
98,invoice,0.00,0000-00-00,"2017-09-12 05:37:42",,180,400157,NULL,NULL,1.0000
99,invoice,0.00,0000-00-00,"2017-09-12 05:39:18",,180,400152,NULL,NULL,1.0000
100,invoice,0.00,0000-00-00,"2017-09-12 05:39:37",,180,400148,NULL,NULL,1.0000
101,checkmo,0.00,2018-11-30,"2017-09-14 12:21:03",,13,,0,,1.0000
102,checkmo,0.00,2018-11-30,"2017-09-14 12:34:35",,13,,0,,1.0000
103,checkmo,0.00,2018-11-30,"2017-09-14 12:44:30",,13,,0,,1.0000
104,checkmo,0.00,2018-11-30,"2017-09-14 13:00:33",,13,,0,,1.0000
105,invoice,0.00,0000-00-00,"2017-09-16 07:39:41",,3,3000014,NULL,NULL,1.0000
106,invoice,0.00,0000-00-00,"2017-09-16 07:40:26",,90,300174,NULL,NULL,1.0000
107,invoice,0.00,0000-00-00,"2017-09-16 07:40:59",,90,300247,NULL,NULL,1.0000
108,invoice,0.00,0000-00-00,"2017-09-16 07:42:14",,244,400112,NULL,NULL,1.0000
109,invoice,0.00,0000-00-00,"2017-09-16 07:42:44",,244,400113,NULL,NULL,1.0000
110,invoice,0.00,0000-00-00,"2017-09-16 07:43:23",,244,400114,NULL,NULL,1.0000
111,invoice,0.00,0000-00-00,"2017-09-16 07:45:06",,128,300282,NULL,NULL,1.0000
112,invoice,0.00,0000-00-00,"2017-09-16 07:46:50",,155,300290,NULL,NULL,1.0000
113,invoice,0.00,0000-00-00,"2017-09-16 07:47:47",,4,3000021,NULL,NULL,1.0000
114,invoice,0.00,0000-00-00,"2017-09-16 07:48:38",,4,3000019,NULL,NULL,1.0000
115,invoice,0.00,0000-00-00,"2017-09-16 07:49:11",,4,3000026,NULL,NULL,1.0000
116,invoice,0.00,0000-00-00,"2017-09-16 07:49:53",,87,3000013,NULL,NULL,1.0000
117,invoice,0.00,0000-00-00,"2017-09-16 07:50:33",,90,300224,NULL,NULL,1.0000
118,invoice,0.00,0000-00-00,"2017-09-16 07:52:02",,87,3000008,NULL,NULL,1.0000
119,invoice,0.00,0000-00-00,"2017-09-16 07:52:36",,87,3000011,NULL,NULL,1.0000
120,invoice,0.00,0000-00-00,"2017-09-16 07:54:36",,1,3000030,NULL,NULL,1.0000
121,invoice,0.00,0000-00-00,"2017-09-18 06:26:01",,1,200540,NULL,NULL,1.0000
122,invoice,0.00,0000-00-00,"2017-09-18 06:55:00",,1,200852,NULL,NULL,1.0000
123,banktransfer,0.00,2017-09-27,"2017-10-03 07:04:06",,232,,0,,1.0000
124,banktransfer,0.00,2017-09-22,"2017-10-31 09:25:01",,4,,0,,1.0000
125,banktransfer,0.00,2017-10-06,"2017-10-31 09:25:43",,4,,0,566,1.0000
126,banktransfer,0.00,2017-10-27,"2017-10-31 09:45:43",,2,,0,,1.0000
127,banktransfer,0.00,2017-10-11,"2017-10-31 09:48:57",,13,,0,,1.0000
128,banktransfer,0.00,2017-09-13,"2017-11-02 11:56:48",,244,,0,524,1.0000
129,banktransfer,0.00,2017-09-26,"2017-11-02 11:57:30",,244,,0,550,1.0000
130,banktransfer,9977622.00,2017-11-26,"2017-11-03 06:45:04",,128,,0," 1283",1.0000
131,banktransfer,0.00,2017-11-10,"2017-11-13 06:24:50",,232,,0,,1.0000
132,banktransfer,0.00,2017-12-13,"2017-11-21 09:59:41",,232,,0,841,1.0000
133,banktransfer,0.00,2017-12-02,"2017-12-11 08:03:49",,1,,0,,1.0000
134,banktransfer,0.00,2017-12-13,"2017-12-14 08:22:46",,180,0,0,0,1.0000
135,banktransfer,0.00,2017-10-13,"2017-12-14 12:42:37",,155,,0,,1.0000
136,banktransfer,321486.00,2017-11-27,"2017-12-20 12:29:59",,128,,0,770,1.0000
137,banktransfer,0.00,2017-12-26,"2017-12-27 11:30:23",,1,,0,,1.0000
138,banktransfer,0.00,2017-09-14,"2017-12-27 11:46:43",,13,AXTB172570026035,0,90,1.0000
139,banktransfer,22347.00,2016-11-24,"2017-12-27 11:47:18",,13,,0,,1.0000
140,banktransfer,0.00,2018-01-03,"2017-12-27 11:47:48",,13,,0,,1.0000
141,banktransfer,0.00,2017-12-07,"2017-12-27 11:48:15",,13,,0,,1.0000
142,banktransfer,0.00,2017-12-07,"2017-12-27 11:48:40",,13,,0,,1.0000
143,banktransfer,0.00,2017-12-07,"2017-12-27 11:49:26",,13,,0,,1.0000
144,banktransfer,0.00,2017-12-19,"2017-12-27 11:50:13",,13,,0,,1.0000
145,banktransfer,0.00,2017-12-19,"2017-12-27 11:50:52",,13,,0,,1.0000
146,banktransfer,102835.00,2017-11-24,"2017-12-27 11:51:17",,13,AXTB173287842838,0,125,1.0000
147,banktransfer,0.00,2018-01-15,"2018-01-15 13:09:16",,13,,0,,1.0000
148,banktransfer,0.00,2018-01-15,"2018-01-15 13:09:40",,13,,0,,1.0000
149,checkmo,0.00,2018-01-28,"2018-01-16 06:50:44",,480,,0,,1.0000
150,banktransfer,4650.22,2017-06-29,"2018-01-23 06:18:02",,87,,0,346,1.0000
151,banktransfer,0.00,2017-06-29,"2018-01-23 06:19:01",,87,,0,273,1.0000
152,banktransfer,0.00,2018-01-20,"2018-01-24 10:24:50",,2,,0,,1.0000
153,banktransfer,0.00,2018-03-06,"2018-01-29 05:13:35",,155,,0,,1.0000
154,banktransfer,0.00,2018-01-01,"2018-01-30 10:26:38",,155,,0,,1.0000
155,banktransfer,0.00,2018-01-29,"2018-01-30 10:33:13",,1,,0,,1.0000
156,checkmo,0.00,2018-01-29,"2018-01-30 10:34:21",,1,,0,,1.0000
157,banktransfer,0.00,2018-01-29,"2018-02-01 07:03:38","Bill No. 300133 Extra amt Recd",488,,0,,1.0000
158,checkmo,952000.00,2018-01-30,"2018-02-01 07:06:29",,14,639305,0,1027,1.0000
159,checkmo,2133135.19,2018-01-30,"2018-02-01 07:06:44",,14,639306,0,1028,1.0000
160,banktransfer,0.00,2017-06-13,"2018-02-16 07:43:03",,149,,0,,1.0000
161,checkmo,2833913.00,2018-02-11,"2018-02-17 05:42:09",,14,303137,0,1104,1.0000
162,checkmo,410430.00,2018-02-12,"2018-02-17 05:42:36",,14,303143,0,1106,1.0000
163,banktransfer,0.00,2018-02-19,"2018-02-22 12:28:16",,1,,0,,1.0000
164,banktransfer,0.00,2018-02-20,"2018-02-22 12:29:02",,1,,0,,1.0000
165,checkmo,0.00,2018-02-01,"2018-02-26 00:00:00",,3,,0,0,1.0000
166,"Transfer Acct",27813.07,2018-02-01,"2018-02-26 00:00:00",,77,,0,70200003,1.0000
167,checkmo,0.00,2018-02-02,"2018-02-27 00:00:00",,4,,0,,1.0000
168,banktransfer,0.00,2018-02-20,"2018-02-28 09:32:50",,13,,0,,1.0000
169,"Transfer Acct",250.01,2017-03-18,"2018-03-05 00:00:00",,371,,0,888880005,1.0000
170,checkmo,0.00,2017-03-31,"2018-03-05 00:00:00",,155,,0,888880006,1.0000
171,"Transfer Acct",3082.00,2017-03-31,"2018-03-05 00:00:00",,14,,0,888880007,1.0000
172,banktransfer,0.00,2017-03-23,"2018-03-05 00:00:00",,13,AXTB180820977567,0,1129,1.0000
173,checkmo,0.00,2017-03-31,"2018-03-05 00:00:00",,2,,0,,1.0000
174,"Transfer Acct",8588.49,2017-03-31,"2018-03-05 00:00:00",,371,,0,888880010,1.0000
175,"Transfer Acct",582281.37,2017-03-31,"2018-03-05 00:00:00",,14,,0,888880011,1.0000
176,"Transfer Acct",2317.50,2017-04-04,"2018-03-05 00:00:00",,371,,0,888880012,1.0000
177,"Transfer Acct",493.00,2017-04-06,"2018-03-05 00:00:00",,371,,0,888880013,1.0000
178,"Transfer Acct",0.75,2017-04-10,"2018-03-05 00:00:00",,207,,0,888880014,1.0000
179,"Transfer Acct",4835.11,2017-04-11,"2018-03-05 00:00:00",,34,,0,888880015,1.0000
180,"Transfer Acct",1431.70,2017-04-13,"2018-03-05 00:00:00",,34,,0,888880016,1.0000
181,checkmo,0.00,2017-04-15,"2018-03-05 00:00:00",,2,,0,,1.0000
182,"Transfer Acct",0.36,2017-04-18,"2018-03-05 00:00:00",,221,,0,888880018,1.0000
183,"Transfer Acct",3633.71,2017-04-18,"2018-03-05 00:00:00",,34,,0,888880019,1.0000
184,checkmo,0.00,2017-04-20,"2018-03-05 00:00:00",,13,,0,0,1.0000
185,"Transfer Acct",0.07,2017-04-24,"2018-03-05 00:00:00",,14,,0,888880021,1.0000
186,"Transfer Acct",8622.34,2017-04-25,"2018-03-05 00:00:00",,34,,0,888880022,1.0000
187,"Transfer Acct",5675.00,2017-04-27,"2018-03-05 00:00:00",,10,,0,888880023,1.0000
188,"Transfer Acct",14187.00,2017-04-27,"2018-03-05 00:00:00",,10,,0,888880024,1.0000
189,"Transfer Acct",4596.00,2017-04-27,"2018-03-05 00:00:00",,10,,0,888880025,1.0000
190,"Transfer Acct",14187.00,2017-04-27,"2018-03-05 00:00:00",,10,,0,888880026,1.0000
191,"Transfer Acct",9931.00,2017-04-27,"2018-03-05 00:00:00",,10,,0,888880027,1.0000
192,"Transfer Acct",2724.00,2017-04-27,"2018-03-05 00:00:00",,10,,0,888880028,1.0000
193,"Transfer Acct",14187.00,2017-04-27,"2018-03-05 00:00:00",,10,,0,888880029,1.0000
194,"Transfer Acct",1191.00,2017-04-27,"2018-03-05 00:00:00",,10,,0,888880030,1.0000
195,"Transfer Acct",405.61,2017-04-27,"2018-03-05 00:00:00",,34,,0,888880031,1.0000
196,"Transfer Acct",11350.00,2017-04-29,"2018-03-05 00:00:00",,10,,0,888880032,1.0000
197,"Transfer Acct",2418.61,2017-05-02,"2018-03-05 00:00:00",,34,,0,888880033,1.0000
198,"Transfer Acct",0.03,2017-05-03,"2018-03-05 00:00:00",,182,,0,888880034,1.0000
199,"Transfer Acct",220.90,2017-05-04,"2018-03-05 00:00:00",,34,,0,888880035,1.0000
200,"Transfer Acct",4146.67,2017-05-09,"2018-03-05 00:00:00",,34,,0,888880036,1.0000
201,"Transfer Acct",0.15,2017-05-11,"2018-03-05 00:00:00",,23,,0,888880037,1.0000
202,"Transfer Acct",1041.24,2017-05-11,"2018-03-05 00:00:00",,34,,0,888880038,1.0000
203,checkmo,0.00,2017-05-12,"2018-03-05 00:00:00",,105,,0,888880039,1.0000
204,checkmo,0.00,2017-05-12,"2018-03-05 00:00:00",,105,,0,888880040,1.0000
205,"Transfer Acct",7026.93,2017-05-16,"2018-03-05 00:00:00",,34,,0,888880041,1.0000
206,"Transfer Acct",0.75,2017-05-18,"2018-03-05 00:00:00",,207,,0,888880042,1.0000
207,"Transfer Acct",62.86,2017-05-18,"2018-03-05 00:00:00",,34,,0,888880043,1.0000
208,"Transfer Acct",2093.09,2017-05-23,"2018-03-05 00:00:00",,34,,0,888880044,1.0000
209,"Transfer Acct",21.31,2017-05-25,"2018-03-05 00:00:00",,34,,0,888880045,1.0000
210,"Transfer Acct",9931.00,2017-05-26,"2018-03-05 00:00:00",,10,,0,888880046,1.0000
211,"Transfer Acct",3670.58,2017-05-30,"2018-03-05 00:00:00",,34,,0,888880047,1.0000
212,"Transfer Acct",2314.50,2017-06-06,"2018-03-05 00:00:00",,34,,0,888880048,1.0000
213,"Transfer Acct",1326.52,2017-06-09,"2018-03-05 00:00:00",,34,,0,888880049,1.0000
214,"Transfer Acct",607226.32,2017-06-12,"2018-03-05 00:00:00",,14,,0,888880050,1.0000
215,"Transfer Acct",2473.25,2017-06-12,"2018-03-05 00:00:00",,34,,0,888880051,1.0000
216,checkmo,0.00,2017-06-16,"2018-03-05 00:00:00",,1437,,0,,1.0000
217,"Transfer Acct",1285.84,2017-06-20,"2018-03-05 00:00:00",,34,,0,888880053,1.0000
218,"Transfer Acct",993.78,2017-06-22,"2018-03-05 00:00:00",,34,,0,888880054,1.0000
219,"Transfer Acct",2486.54,2017-06-27,"2018-03-05 00:00:00",,34,,0,888880055,1.0000
220,checkmo,0.00,2017-06-28,"2018-03-05 00:00:00",,105,,0,888880056,1.0000
221,"Transfer Acct",0.60,2017-06-29,"2018-03-05 00:00:00",,182,,0,888880057,1.0000
222,"Transfer Acct",4650.22,2017-06-29,"2018-03-05 00:00:00",,371,,0,888880058,1.0000
223,"Transfer Acct",82.08,2017-06-29,"2018-03-05 00:00:00",,34,,0,888880059,1.0000
224,"Transfer Acct",49.97,2017-06-30,"2018-03-05 00:00:00",,182,,0,888880060,1.0000
225,"Transfer Acct",0.73,2017-06-30,"2018-03-05 00:00:00",,14,,0,888880061,1.0000
226,"Transfer Acct",4888.66,2017-07-11,"2018-03-05 00:00:00",,34,,0,888880062,1.0000
227,checkmo,0.00,2017-07-13,"2018-03-05 00:00:00",,1437,,0,888880063,1.0000
228,"Transfer Acct",5917.05,2017-07-13,"2018-03-05 00:00:00",,34,,0,888880064,1.0000
229,checkmo,0.00,2017-07-14,"2018-03-05 00:00:00",,1437,,0,888880065,1.0000
230,"Transfer Acct",9731.97,2017-07-18,"2018-03-05 00:00:00",,34,,0,888880066,1.0000
231,"Transfer Acct",0.42,2017-07-20,"2018-03-05 00:00:00",,342,,0,888880067,1.0000
232,checkmo,18124.77,2018-03-23,"2018-03-05 00:00:00",,3,SIN05451Q0155772,0,1270,1.0000
233,"Transfer Acct",0.07,2017-07-24,"2018-03-05 00:00:00",,371,,0,888880069,1.0000
234,"Transfer Acct",1140.21,2017-07-27,"2018-03-05 00:00:00",,34,,0,888880070,1.0000
235,checkmo,0.00,2017-08-03,"2018-03-05 00:00:00",,87,,0,0,1.0000
236,"Transfer Acct",0.16,2017-08-21,"2018-03-05 00:00:00",,342,,0,888880072,1.0000
237,checkmo,0.00,2017-08-21,"2018-03-05 00:00:00",,232,,0,888880073,1.0000
238,checkmo,0.00,2017-08-21,"2018-03-05 00:00:00",,232,,0,888880074,1.0000
239,checkmo,0.00,2017-08-21,"2018-03-05 00:00:00",,232,,0,888880075,1.0000
240,checkmo,0.00,2017-08-22,"2018-03-05 00:00:00",,232,,0,888880076,1.0000
241,"Transfer Acct",0.39,2017-08-22,"2018-03-05 00:00:00",,221,,0,888880077,1.0000
242,checkmo,0.00,2017-08-24,"2018-03-05 00:00:00",,1437,,0,888880078,1.0000
243,"Transfer Acct",275.00,2017-08-24,"2018-03-05 00:00:00",,371,,0,888880079,1.0000
244,"Transfer Acct",876.00,2017-08-24,"2018-03-05 00:00:00",,371,,0,888880080,1.0000
245,"Transfer Acct",2826.01,2017-08-24,"2018-03-05 00:00:00",,371,,0,888880081,1.0000
246,"Transfer Acct",1348.00,2017-08-28,"2018-03-05 00:00:00",,371,,0,888880082,1.0000
247,"Transfer Acct",0.17,2017-08-29,"2018-03-05 00:00:00",,180,,0,888880083,1.0000
248,writeoff,0.00,2017-09-22,"2018-03-05 00:00:00",,3,,0,,1.0000
249,"Transfer Acct",423.01,2017-09-05,"2018-03-05 00:00:00",,371,,0,888880085,1.0000
250,"Transfer Acct",0.07,2017-09-06,"2018-03-05 00:00:00",,180,,0,888880086,1.0000
251,"Transfer Acct",0.36,2017-09-07,"2018-03-05 00:00:00",,342,,0,888880087,1.0000
252,"Transfer Acct",0.88,2017-09-11,"2018-03-05 00:00:00",,14,,0,888880088,1.0000
253,"Transfer Acct",0.33,2017-09-12,"2018-03-05 00:00:00",,485,,0,888880089,1.0000
254,checkmo,0.00,2017-09-13,"2018-03-05 00:00:00",,232,,0,888880090,1.0000
255,checkmo,0.00,2017-09-14,"2018-03-05 00:00:00",,13,,0,,1.0000
256,checkmo,13962.56,2017-09-22,"2018-03-05 00:00:00",,4,CITIN17829820913,0,516,1.0000
257,"Transfer Acct",0.01,2017-09-25,"2018-03-05 00:00:00",,371,,0,888880093,1.0000
258,"Transfer Acct",616.00,2017-10-03,"2018-03-05 00:00:00",,371,,0,888880094,1.0000
259,"Transfer Acct",1255.81,2017-10-03,"2018-03-05 00:00:00",,371,,0,888880095,1.0000
260,"Transfer Acct",29007.82,2017-10-05,"2018-03-05 00:00:00",,34,,0,888880096,1.0000
261,"Transfer Acct",0.46,2017-10-06,"2018-03-05 00:00:00",,14,,0,888880097,1.0000
262,"Transfer Acct",3145.78,2017-10-10,"2018-03-05 00:00:00",,865,,0,888880098,1.0000
263,"Transfer Acct",52325.82,2017-10-10,"2018-03-05 00:00:00",,34,,0,888880099,1.0000
264,checkmo,0.00,2017-10-11,"2018-03-05 00:00:00",,453,,0,0,1.0000
265,"Transfer Acct",0.01,2017-10-12,"2018-03-05 00:00:00",,180,,0,888880101,1.0000
266,"Transfer Acct",34017.52,2017-10-12,"2018-03-05 00:00:00",,34,,0,888880102,1.0000
267,"Transfer Acct",0.01,2017-10-13,"2018-03-05 00:00:00",,180,,0,888880103,1.0000
268,checkmo,0.00,2017-10-13,"2018-03-05 00:00:00",,4,,0,,1.0000
269,"Transfer Acct",0.02,2017-10-14,"2018-03-05 00:00:00",,180,,0,888880105,1.0000
270,"Transfer Acct",0.50,2017-10-16,"2018-03-05 00:00:00",,927,,0,888880106,1.0000
271,"Transfer Acct",41646.24,2017-10-16,"2018-03-05 00:00:00",,34,,0,888880107,1.0000
272,"Transfer Acct",445.00,2017-10-18,"2018-03-05 00:00:00",,371,,0,888880108,1.0000
273,"Transfer Acct",23010.26,2017-10-19,"2018-03-05 00:00:00",,34,,0,888880109,1.0000
274,"Transfer Acct",160272.00,2017-10-21,"2018-03-05 00:00:00",,521,,0,888880110,1.0000
275,"Transfer Acct",268714.60,2017-10-21,"2018-03-05 00:00:00",,521,,0,888880111,1.0000
276,checkmo,0.00,2017-10-24,"2018-03-05 00:00:00",,232,,0,888880112,1.0000
277,"Transfer Acct",30323.18,2017-10-24,"2018-03-05 00:00:00",,34,,0,888880113,1.0000
278,checkmo,0.00,2017-10-26,"2018-03-05 00:00:00",,13,,0,,1.0000
279,banktransfer,27762.37,2017-10-26,"2018-03-05 00:00:00",,521,1141FIR17140178,0,888880115,1.0000
280,"Transfer Acct",10368.08,2017-10-26,"2018-03-05 00:00:00",,34,,0,888880116,1.0000
281,"Transfer Acct",27993.52,2017-10-30,"2018-03-05 00:00:00",,34,,0,888880117,1.0000
282,checkmo,0.00,2017-10-31,"2018-03-05 00:00:00",,107,,0,663,1.0000
283,"Transfer Acct",28745.69,2017-11-03,"2018-03-05 00:00:00",,34,,0,888880119,1.0000
