Branch,Project,Invoice No.,Date,Customer, Document Total ,POD
Gujarat,33989,204000226,20-May-2019,Bombardier Transportation India Pvt. Ltd.," 75,166.00 ",
Gujarat,33843,204000227,20-May-2019,ABB India Ltd.," 9,027.00 ",
Gujarat,29481,204000228,20-May-2019,GE Power Systems India Pvt. Ltd.," 11,621.82 ",
Gujarat,29481,204000229,20-May-2019,GE Power Systems India Pvt. Ltd.," 99,990.84 ",
Gujarat,34724,204000230,20-May-2019,GHCL Ltd.," 10,726.20 ",
Gujarat,33958,204000234,20-May-2019,GE T and D India Ltd.," 7,080.00 ",
Gujarat,34602,204000235,21-May-2019,GE Power Systems India Pvt. Ltd.," 226,786.56 ",
Gujarat,33956,204000238,21-May-2019,ABB India Ltd.," 4,763.46 ",
Gujarat,34004,204000240,21-May-2019,ABB India Ltd.," 1,463.20 ",
Gujarat,33956,204000242,22-May-2019,ABB India Ltd.," 32,481.86 ",
Gujarat,33532,204000244,22-May-2019,GE T and D India Ltd.," 49,442.00 ",
Gujarat,34725,204000246,22-May-2019,GHCL Ltd.," 24,426.00 ",
Gujarat,32523,204000248,22-May-2019,GE T and D India Ltd.," 149,270.00 ",
Gujarat,34360,204000250,23-May-2019,ABB India Ltd.," 1,400.54 ",
Gujarat,34069,204000251,23-May-2019,GE T and D India Ltd.," 6,254.00 ",
Gujarat,34418,204000252,23-May-2019,ABB India Ltd.," 3,250.90 ",
Gujarat,34719,204000253,24-May-2019,GE Power Systems India Pvt. Ltd.," 86,730.00 ",
Gujarat,32532,204000254,24-May-2019,GE T and D India Ltd.," 4,224.40 ",
Gujarat,33948,204000255,24-May-2019,ABB India Ltd.," 34,663.68 ",
Gujarat,34218,204000256,24-May-2019,GE T and D India Ltd.," 4,720.00 ",
Gujarat,31734,204000257,24-May-2019,GE T and D India Ltd.," 26,577.60 ",
Gujarat,34081,204000258,24-May-2019,ABB India Ltd.," 4,894.16 ",
Gujarat,34069,204000260,27-May-2019,GE T and D India Ltd.," 3,584.00 ",
Gujarat,34069,204000261,27-May-2019,GE T and D India Ltd., 896.00 ,
Gujarat,34069,204000262,27-May-2019,GE T and D India Ltd.," 2,714.00 ",
Gujarat,34435,204000263,27-May-2019,GE T and D India Ltd.," 116,112.00 ",
Gujarat,33914,204000264,27-May-2019,Plasser India Pvt. Ltd.," 1,492.70 ",
Gujarat,34069,204000265,27-May-2019,GE T and D India Ltd.," 5,600.00 ",
Gujarat,33397,204000268,27-May-2019,ABB India Ltd.," 1,031.97 ",
Gujarat,34684,204000270,27-May-2019,ABB India Ltd., 835.80 ,
Gujarat,34069,204000273,28-May-2019,GE T and D India Ltd.," 3,360.00 ",
Gujarat,34004,204000275,28-May-2019,ABB India Ltd.," 12,310.36 ",
Gujarat,34360,204000276,28-May-2019,ABB India Ltd.," 9,738.53 ",
Gujarat,34360,204000278,28-May-2019,ABB India Ltd.," 3,854.94 ",
Gujarat,34081,204000280,28-May-2019,ABB India Ltd.," 5,827.02 ",
Gujarat,34790,204000283,28-May-2019,GE T and D India Ltd.," 5,407.37 ",
Gujarat,34920,204000284,29-May-2019,Piramal Enterprises Ltd.," 8,490.00 ",
Gujarat,34752,204000285,29-May-2019,GHCL Ltd.," 12,100.90 ",
Gujarat,34235,204000286,29-May-2019,ABB India Ltd.," 17,315.32 ",
Gujarat,34705,204000289,30-May-2019,ABB India Ltd.," 2,097.80 ",
Gujarat,34843,204000290,30-May-2019,ABB India Ltd.," 11,455.62 ",
Gujarat,34360,204000291,30-May-2019,ABB India Ltd.," 5,990.44 ",
Gujarat,32857,204000292,30-May-2019,GHCL Ltd.," 7,664.10 ",
Gujarat,32253,204000297,30-May-2019,GHCL Ltd.," 123,900.00 ",
Gujarat,34847,204000299,31-May-2019,ABB India Ltd.," 1,625.00 ",
Gujarat,33502,204000300,31-May-2019,GHCL Ltd.," 41,418.00 ",
Gujarat,34623,204000301,31-May-2019,ABB India Ltd.," 18,480.00 ",
Gujarat,34715,204000303,1-Jun-2019,ABB India Ltd.," 2,948.82 ",
Gujarat,34388,204000307,3-Jun-2019,Ingersoll Rand (India) Ltd.," 29,311.20 ",
Gujarat,29635,204000310,4-Jun-2019,GE T and D India Ltd.," 12,508.00 ",
Gujarat,29635,204000311,4-Jun-2019,GE T and D India Ltd.," 12,508.00 ",
Gujarat,29635,204000312,4-Jun-2019,GE T and D India Ltd.," 45,170.40 ",
Gujarat,33956,204000313,4-Jun-2019,ABB India Ltd., 563.38 ,
Gujarat,34920,204000314,4-Jun-2019,Piramal Enterprises Ltd., 900.00 ,
Gujarat,35106,204000320,5-Jun-2019,ABB India Ltd.," 2,067.36 ",
Gujarat,35126,204000323,5-Jun-2019,GHCL Ltd.," 36,565.84 ",
Gujarat,33659,204000324,5-Jun-2019,GE T and D India Ltd.," 1,354.05 ",
Gujarat,35267,204000325,5-Jun-2019,GHCL Ltd.," 72,522.80 ",
Gujarat,34386,204000327,6-Jun-2019,GE T and D India Ltd.," 6,691.78 ",
Gujarat,35215,204000329,7-Jun-2019,Ingersoll Rand (India) Ltd.," 18,551.82 ",
Gujarat,34715,204000330,7-Jun-2019,ABB India Ltd.," 3,245.00 ",
Gujarat,34966,204000333,10-Jun-2019,Piramal Enterprises Ltd.," 45,129.00 ",
Gujarat,34652,204000337,10-Jun-2019,L & T-MHPS Turbine Generators Pvt. Ltd.," 8,201.00 ",
Gujarat,34847,204000338,10-Jun-2019,ABB India Ltd.," 10,786.60 ",
Gujarat,34538,204000342,10-Jun-2019,ABB India Ltd.," 35,187.60 ",
Gujarat,34538,204000343,10-Jun-2019,ABB India Ltd.," 44,403.40 ",
Gujarat,34049,204000345,11-Jun-2019,GE T and D India Ltd.," 1,711.00 ",
Gujarat,35274,204000346,12-Jun-2019,GHCL Ltd., 625.40 ,
Gujarat,35442,204000348,13-Jun-2019,ABB India Ltd.," 14,738.20 ",
Gujarat,35185,204000349,13-Jun-2019,ABB India Ltd.," 15,090.12 ",
Gujarat,34652,204000351,13-Jun-2019,L & T-MHPS Turbine Generators Pvt. Ltd.," 11,328.00 ",
Gujarat,32532,204000352,13-Jun-2019,GE T and D India Ltd.," 24,925.14 ",
Gujarat,21365,204000353,13-Jun-2019,GE Power Systems India Pvt. Ltd.," 26,432.00 ",
Gujarat,34597,204000354,13-Jun-2019,ABB India Ltd.," 8,453.52 ",
Gujarat,35445,204000356,13-Jun-2019,Piramal Enterprises Ltd., 862.00 ,
Gujarat,30330,204000357,13-Jun-2019,GE T and D India Ltd.," 6,283.50 ",
Gujarat,33367,204000358,13-Jun-2019,GHCL Ltd.," 184,167.32 ",
Gujarat,35304,204000359,14-Jun-2019,Piramal Enterprises Ltd.," 20,057.00 ",
Gujarat,34772,204000360,14-Jun-2019,L & T-MHPS Turbine Generators Pvt. Ltd.," 64,428.00 ",
Gujarat,35255,204000361,14-Jun-2019,Trusted Industry," 4,023.80 ",
Gujarat,35242,204000363,14-Jun-2019,ABB India Ltd.," 7,788.00 ",
Gujarat,33810,204000365,15-Jun-2019,GHCL Ltd.," 21,930.30 ",
Gujarat,33810,204000366,15-Jun-2019,GHCL Ltd.," 56,392.20 ",
Gujarat,33914,204000367,15-Jun-2019,Plasser India Pvt. Ltd.," 2,057.92 ",
Gujarat,34235,204000368,17-Jun-2019,ABB India Ltd.," 17,315.32 ",
Gujarat,34597,204000369,17-Jun-2019,ABB India Ltd.," 2,650.76 ",
Gujarat,35106,204000370,17-Jun-2019,ABB India Ltd.," 4,693.57 ",
Gujarat,34360,204000371,17-Jun-2019,ABB India Ltd.," 76,650.07 ",
Gujarat,35401,204000372,17-Jun-2019,GHCL Ltd.," 49,088.00 ",
Gujarat,34597,204000373,17-Jun-2019,ABB India Ltd.," 3,091.02 ",
Gujarat,35139,204000375,17-Jun-2019,Piramal Enterprises Ltd.," 14,614.00 ",
Gujarat,34841,204000377,17-Jun-2019,ABB India Ltd.," 14,160.00 ",
Gujarat,34715,204000378,17-Jun-2019,ABB India Ltd.," 1,618.96 ",
Gujarat,34004,204000379,18-Jun-2019,ABB India Ltd.," 17,724.74 ",
Gujarat,34360,204000380,18-Jun-2019,ABB India Ltd., 404.40 ,
Gujarat,35365,204000381,18-Jun-2019,GE T and D India Ltd.," 2,832.00 ",
Gujarat,33914,204000382,18-Jun-2019,Plasser India Pvt. Ltd., 708.00 ,
Gujarat,35344,204000384,18-Jun-2019,ABB India Ltd.," 24,780.00 ",
Gujarat,28926,204000385,19-Jun-2019,GHCL Ltd.," 15,384.84 ",
Gujarat,34137,204000391,19-Jun-2019,Assam Air Products Pvt. Ltd.," 111,067.74 ",
Gujarat,33914,204000392,19-Jun-2019,Plasser India Pvt. Ltd.," 3,622.60 ",
Gujarat,35511,204000394,20-Jun-2019,Piramal Enterprises Ltd.," 13,134.00 ",
Gujarat,34991,204000397,20-Jun-2019,GE T and D India Ltd.," 6,619.80 ",
Gujarat,33588,204000402,21-Jun-2019,GHCL Ltd.," 98,176.00 ",
Gujarat,33738,204000403,21-Jun-2019,GHCL Ltd.," 98,176.00 ",
Gujarat,35706,204000407,21-Jun-2019,GHCL Ltd.," 43,542.00 ",
Gujarat,34845,204000408,21-Jun-2019,GE T and D India Ltd.," 3,304.00 ",
Gujarat,34845,204000409,21-Jun-2019,GE T and D India Ltd., 472.00 ,
Gujarat,35708,204000410,21-Jun-2019,GHCL Ltd.," 23,482.00 ",
Gujarat,34447,204000411,24-Jun-2019,L & T-MHPS Turbine Generators Pvt. Ltd.," 29,736.00 ",
Gujarat,35527,204000412,24-Jun-2019,ABB India Ltd.," 1,379.84 ",
Gujarat,35596,204000413,24-Jun-2019,Piramal Enterprises Ltd.," 22,305.00 ",
Gujarat,35229,204000415,24-Jun-2019,GHCL Ltd.," 35,305.60 ",
Gujarat,34080,204000418,26-Jun-2019,ABB India Ltd.," 343,680.90 ",
Gujarat,35315,204000419,26-Jun-2019,L & T-MHPS Turbine Generators Pvt. Ltd.," 29,216.80 ",
Gujarat,35712,204000420,26-Jun-2019,Piramal Enterprises Ltd.," 3,045.00 ",
Gujarat,35528,204000423,27-Jun-2019,ABB India Ltd.," 17,912.40 ",
Gujarat,33801,204000424,27-Jun-2019,Cargill India Pvt. Ltd.," 1,309,092.00 ",
Gujarat,35496,204000425,27-Jun-2019,Piramal Enterprises Ltd.," 25,400.00 ",
Gujarat,34847,204000428,27-Jun-2019,ABB India Ltd.," 7,316.00 ",
Gujarat,34847,204000430,28-Jun-2019,ABB India Ltd.," 16,520.00 ",
Gujarat,33368,204000431,28-Jun-2019,ABB India Ltd.," 10,578.91 ",
Gujarat,34447,204000432,28-Jun-2019,L & T-MHPS Turbine Generators Pvt. Ltd.," 5,664.00 ",
Gujarat,35033,204000436,29-Jun-2019,GHCL Ltd.," 21,830.00 ",
Gujarat,35528,204000437,29-Jun-2019,ABB India Ltd.," 8,832.41 ",
Gujarat,32800,204000438,29-Jun-2019,GE T and D India Ltd.," 7,080.00 ",
Gujarat,34057,204000439,29-Jun-2019,L & T-MHPS Turbine Generators Pvt. Ltd.," 37,642.00 ",
Gujarat,35528,204000442,1-Jul-2019,ABB India Ltd.," 28,316.22 ",
Gujarat,34741,204000444,2-Jul-2019,GHCL Ltd.," 22,089.60 ",
Gujarat,35575,204000445,2-Jul-2019,Piramal Enterprises Ltd., 900.00 ,
Gujarat,35507,204000446,3-Jul-2019,GE T and D India Ltd.," 7,003.93 ",
Gujarat,35976,204000447,3-Jul-2019,GE T and D India Ltd.," 5,062.20 ",
Gujarat,35852,204000453,3-Jul-2019,Cargill India Pvt. Ltd.," 71,064.00 ",
Gujarat,35877,204000455,5-Jul-2019,Bombardier Transportation India Pvt. Ltd.," 74,340.00 ",
Gujarat,35577,204000456,5-Jul-2019,Bombardier Transportation India Pvt. Ltd.," 196,822.17 ",
Gujarat,35926,204000459,5-Jul-2019,GE Power Systems India Pvt. Ltd.," 48,825.00 ",
Gujarat,34538,204000461,5-Jul-2019,ABB India Ltd.," 4,189.00 ",
Gujarat,34329,204000462,5-Jul-2019,ABB India Ltd.," 1,081.64 ",
Gujarat,34329,204000463,5-Jul-2019,ABB India Ltd., 270.40 ,
Gujarat,35746,204000465,6-Jul-2019,GE T and D India Ltd.," 6,216.00 ",
Gujarat,35862,204000466,8-Jul-2019,GE T and D India Ltd.," 58,410.00 ",
Gujarat,35859,204000468,8-Jul-2019,Piramal Enterprises Ltd.," 5,335.00 ",
Gujarat,36021,204000469,8-Jul-2019,GE T and D India Ltd.," 5,664.00 ",
Gujarat,31633,204000481,11-Jul-2019,GE T and D India Ltd.," 142,485.00 ",
Gujarat,33532,204000484,12-Jul-2019,GE T and D India Ltd.," 66,375.00 ",
Gujarat,36357,204000491,17-Jul-2019,GHCL Ltd.," 68,812.88 ",
Gujarat,36393,204000492,17-Jul-2019,GE Power Systems India Pvt. Ltd.," 10,500.00 ",
Gujarat,35507,204000493,18-Jul-2019,GE T and D India Ltd.," 3,544.40 ",
Gujarat,36496,204000495,18-Jul-2019,Piramal Enterprises Ltd.," 10,670.00 ",
Gujarat,32594,204000496,18-Jul-2019,GE Power Systems India Pvt. Ltd.," 7,670.00 ",
Gujarat,35667,204000500,19-Jul-2019,GE T and D India Ltd.," 4,814.40 ",
Gujarat,35528,204000501,22-Jul-2019,ABB India Ltd.," 28,438.00 ",
Gujarat,35612,204000504,22-Jul-2019,GHCL Ltd.," 32,619.92 ",
Gujarat,,204000507,23-Jul-2019,GTC Oil Field Services Pvt. Ltd.," 2,714,000.04 ",
Gujarat,36210,204000508,23-Jul-2019,GE T and D India Ltd.," 1,964.70 ",
Gujarat,35507,204000509,23-Jul-2019,GE T and D India Ltd.," 3,456.40 ",
Gujarat,36210,204000510,23-Jul-2019,GE T and D India Ltd.," 1,161.12 ",
Gujarat,36210,204000511,23-Jul-2019,GE T and D India Ltd., 414.18 ,
Gujarat,31801,204000512,23-Jul-2019,Plasser India Pvt. Ltd.," 1,223.84 ",
Gujarat,35674,204000513,23-Jul-2019,Bombardier Transportation India Pvt. Ltd.," 11,433.02 ",
Gujarat,34230,204000514,23-Jul-2019,GE T and D India Ltd.," 6,360.20 ",
Gujarat,35324,204000515,24-Jul-2019,GHCL Ltd.," 199,125.00 ",
Gujarat,35504,204000517,24-Jul-2019,Plasser India Pvt. Ltd.," 19,778.56 ",
Gujarat,35652,204000522,26-Jul-2019,Trusted Industry," 16,567.20 ",
Gujarat,,204000523,26-Jul-2019,GHCL Ltd.," 12,685.00 ",
Gujarat,,204000524,26-Jul-2019,Piramal Enterprises Ltd.," 5,335.00 ",
Gujarat,35465,204000528,29-Jul-2019,Larsen and Toubro Ltd.," 41,536.00 ",
Gujarat,,204000531,31-Jul-2019,GHCL Ltd.," 22,833.00 ",
Gujarat,31191,204000532,31-Jul-2019,ABB India Ltd.," 51,931.80 ",
Gujarat,,204000534,31-Jul-2019,Piramal Enterprises Ltd., 910.00 ,
Gujarat,,204000535,31-Jul-2019,L&T - MHPS Turbine Generators Pvt. Ltd.," 25,960.00 ",
Gujarat,,204000632,3-Sep-2019,Bombardier Transportation India Pvt. Ltd.," 38,292.98 ",
Gujarat,,204000633,3-Sep-2019,Piramal Enterprises Ltd.," 57,750.00 ",
Gujarat,,204000636,3-Sep-2019,ABB India Ltd.," 17,169.00 ",
Gujarat,,204000637,3-Sep-2019,Bombardier Transportation India Pvt. Ltd.," 154,440.11 ",
Gujarat,,204000640,4-Sep-2019,GE T and D India Ltd.," 123,866.76 ",
Gujarat,,204000642,5-Sep-2019,GE T and D India Ltd.," 28,910.00 ",
Gujarat,,204000645,5-Sep-2019,Bombardier Transportation India Pvt. Ltd.," 9,947.40 ",
Gujarat,,204000646,6-Sep-2019,Piramal Enterprises Ltd.," 22,891.00 ",
Gujarat,,204000647,6-Sep-2019,Piramal Enterprises Ltd.," 9,336.00 ",
Gujarat,,204000651,6-Sep-2019,GHCL Ltd.," 16,477.52 ",
Gujarat,,204000656,7-Sep-2019,GHCL Ltd.," 68,812.88 ",
Gujarat,,204000657,7-Sep-2019,GHCL Ltd.," 21,771.00 ",
Gujarat,,204000663,10-Sep-2019,ABB India Ltd.," 10,620.00 ",
Gujarat,,204000674,12-Sep-2019,GHCL Ltd.," 21,358.00 ",
Gujarat,,204000676,13-Sep-2019,GHCL Ltd.," 121,742.96 ",
Gujarat,,204000678,13-Sep-2019,GHCL Ltd.," 68,812.88 ",
Gujarat,,204000697,20-Sep-2019,Nivea India Pvt. Ltd.," 140,656.00 ",
Gujarat,,204000708,24-Sep-2019,Xylem Water Solutions India Pvt. Ltd.," 6,395.00 ",
Gujarat,,204000709,24-Sep-2019,Xylem Water Solutions India Pvt. Ltd.," 2,647.00 ",
Gujarat,,204000719,26-Sep-2019,Cargill India Pvt. Ltd.," 64,094.06 ",
Gujarat,,204000734,30-Sep-2019,GHCL Ltd.," 9,204.00 ",
Gujarat,,204000751,3-Oct-2019,Cargill India Pvt. Ltd.," 815,380.00 ",
Gujarat,,204000794,11-Oct-2019,GHCL Ltd.," 8,041.70 ",
Gujarat,,204000818,16-Oct-2019,Parveen Industries Pvt. Ltd.," 4,032.00 ",
Delhi,33029,205000001,2-Apr-2019,Henkel Adhesive Technologies India Pvt. Ltd.," 9,716.66 ",
Delhi,33154,205000002,3-Apr-2019,Covestro India Pvt. Ltd.," 1,593.00 ",
Delhi,33248,205000003,3-Apr-2019,Covestro India Pvt. Ltd.," 20,475.00 ",
Delhi,31128,205000004,4-Apr-2019,Covestro India Pvt. Ltd.," 106,200.00 ",
Delhi,32987,205000005,4-Apr-2019,Covestro India Pvt. Ltd.," 26,208.00 ",
Delhi,33262,205000006,5-Apr-2019,Bharti Airtel Ltd.," 2,832.00 ",
Delhi,33260,205000007,5-Apr-2019,Bharti Airtel Ltd.," 2,832.00 ",
Delhi,33283,205000008,5-Apr-2019,Covestro India Pvt. Ltd.," 15,990.40 ",
Delhi,33133,205000009,8-Apr-2019,DS Namah Hospitality Pvt. Ltd.," 19,739.04 ",
Delhi,33323,205000010,8-Apr-2019,Covestro India Pvt. Ltd.," 4,200.00 ",
Delhi,33096,205000011,8-Apr-2019,Covestro India Pvt. Ltd.," 13,356.15 ",
Delhi,33385,205000012,8-Apr-2019,Bharti Airtel Ltd.," 2,832.00 ",
Delhi,32893,205000013,8-Apr-2019,Bharti Airtel Ltd.," 2,832.00 ",
Delhi,32682,205000014,9-Apr-2019,Reckitt Benckiser (India) Pvt. Ltd.," 7,484.40 ",
Delhi,33439,205000015,9-Apr-2019,Bharti Airtel Ltd.," 2,832.00 ",
Delhi,32791,205000016,9-Apr-2019,Magicbricks Realty Services Ltd.," 19,200.00 ",
Delhi,32792,205000017,9-Apr-2019,Magicbricks Realty Services Ltd.," 19,200.00 ",
Delhi,33475,205000019,9-Apr-2019,Bharti Airtel Ltd.," 2,832.00 ",
Delhi,32038,205000020,9-Apr-2019,GlaxoSmithKline Consumer Healthcare Ltd.," 4,412.11 ",
Delhi,33247,205000021,10-Apr-2019,Covestro India Pvt. Ltd.," 5,103.00 ",
Delhi,32950,205000022,11-Apr-2019,Reckitt Benckiser (India) Pvt. Ltd.," 37,800.00 ",
Delhi,31722,205000023,11-Apr-2019,Bennett Coleman and Co. Ltd.," 23,800.00 ",
Delhi,32802,205000024,15-Apr-2019,Covestro India Pvt. Ltd.," 2,562.58 ",
Delhi,30521,205000025,16-Apr-2019,Covestro India Pvt. Ltd.," 58,964.60 ",
Delhi,33632,205000026,17-Apr-2019,Covestro India Pvt. Ltd.," 9,994.60 ",
Delhi,33602,205000027,18-Apr-2019,Delhivery Pvt. Ltd.," 564,480.00 ",
Delhi,33791,205000028,19-Apr-2019,Bharti Airtel Ltd.," 2,832.00 ",
Delhi,33785,205000029,19-Apr-2019,Bharti Airtel Ltd.," 2,832.00 ",
Delhi,33784,205000030,19-Apr-2019,Bharti Airtel Ltd.," 2,832.00 ",
Delhi,33746,205000031,19-Apr-2019,Bharti Airtel Ltd.," 2,832.00 ",
Delhi,30521,205000033,22-Apr-2019,Covestro India Pvt. Ltd.," 89,208.00 ",
Delhi,32334,205000034,22-Apr-2019,Covestro India Pvt. Ltd.," 5,620.34 ",
Delhi,33735,205000035,26-Apr-2019,Covestro India Pvt. Ltd.," 2,699.76 ",
Delhi,33247,205000036,26-Apr-2019,Covestro India Pvt. Ltd.," 20,532.00 ",
Delhi,33547,205000037,27-Apr-2019,Bennett Coleman and Co. Ltd.," 59,903.88 ",
Delhi,33547,205000038,27-Apr-2019,Bennett Coleman and Co. Ltd.," 93,703.80 ",
Delhi,34027,205000039,30-Apr-2019,Bharti Airtel Ltd.," 2,832.00 ",
Delhi,34032,205000041,30-Apr-2019,Bharti Airtel Ltd.," 5,664.00 ",
Delhi,33979,205000042,30-Apr-2019,Bharti Airtel Ltd.," 2,832.00 ",
Delhi,34025,205000043,30-Apr-2019,Bharti Airtel Ltd.," 2,832.00 ",
Delhi,34061,205000044,30-Apr-2019,Bharti Airtel Ltd.," 2,832.00 ",
Delhi,34063,205000045,30-Apr-2019,Bharti Airtel Ltd.," 2,832.00 ",
Delhi,34066,205000046,30-Apr-2019,Bharti Airtel Ltd.," 2,832.00 ",
Delhi,33793,205000047,30-Apr-2019,Bharti Airtel Ltd.," 2,832.00 ",
Delhi,32283,205000048,3-May-2019,Bennett Coleman and Co. Ltd.," 4,711.76 ",
Delhi,34155,205000050,4-May-2019,Covestro India Pvt. Ltd.," 5,103.00 ",
Delhi,33995,205000053,7-May-2019,Cars24 Services Pvt. Ltd.," 11,711.50 ",
Delhi,32802,205000054,9-May-2019,Covestro India Pvt. Ltd.," 64,300.46 ",
Delhi,33945,205000055,10-May-2019,Cars24 Services Pvt. Ltd.," 9,351.50 ",
Delhi,34132,205000056,10-May-2019,Covestro India Pvt. Ltd.," 57,510.10 ",
Delhi,34033,205000057,10-May-2019,Myntra Jabong India Pvt. Ltd.," 41,046.30 ",
Delhi,34399,205000058,10-May-2019,Covestro India Pvt. Ltd.," 2,674.00 ",
Delhi,34214,205000059,13-May-2019,Covestro India Pvt. Ltd.," 20,475.00 ",
Delhi,33787,205000060,13-May-2019,Henkel Anand India Pvt. Ltd.," 23,600.00 ",
Delhi,31020,205000061,13-May-2019,Graziano Trasmissioni India Pvt. Ltd.," 2,070.90 ",
Delhi,34214,205000062,14-May-2019,Covestro India Pvt. Ltd.," 3,540.00 ",
Delhi,33945,205000063,14-May-2019,Cars24 Services Pvt. Ltd.," 4,434.80 ",
Delhi,33995,205000064,14-May-2019,Cars24 Services Pvt. Ltd.," 2,074.80 ",
Delhi,33426,205000066,15-May-2019,Tata Steel BSL Ltd.," 18,424.00 ",
Delhi,33426,205000067,15-May-2019,Tata Steel BSL Ltd.," 3,948.00 ",
Delhi,34502,205000068,15-May-2019,Covestro India Pvt. Ltd.," 6,490.00 ",
Delhi,34610,205000069,16-May-2019,Bharti Airtel Ltd.," 2,832.00 ",
Delhi,34369,205000070,16-May-2019,Covestro India Pvt. Ltd.," 10,360.00 ",
Delhi,34532,205000072,17-May-2019,Covestro India Pvt. Ltd.," 5,443.20 ",
Delhi,34518,205000074,18-May-2019,Reckitt Benckiser (India) Pvt. Ltd.," 7,484.40 ",
Delhi,34541,205000075,20-May-2019,Reckitt Benckiser (India) Pvt. Ltd.," 37,800.00 ",
Delhi,33732,205000076,20-May-2019,Graziano Trasmissioni India Pvt. Ltd.," 8,260.00 ",
Delhi,32802,205000077,20-May-2019,Covestro India Pvt. Ltd.," 13,643.21 ",
Delhi,34243,205000078,22-May-2019,Bennett Coleman and Co. Ltd.," 14,384.67 ",
Delhi,34243,205000079,22-May-2019,Bennett Coleman and Co. Ltd.," 130,116.75 ",
Delhi,33735,205000080,22-May-2019,Covestro India Pvt. Ltd.," 65,856.98 ",
Delhi,34433,205000081,22-May-2019,Covestro India Pvt. Ltd.," 2,360.00 ",
Delhi,33900,205000083,24-May-2019,Covestro India Pvt. Ltd.," 5,605.00 ",
Delhi,34334,205000085,29-May-2019,Graziano Trasmissioni India Pvt. Ltd.," 1,604.80 ",
Delhi,33900,205000086,29-May-2019,Covestro India Pvt. Ltd.," 1,522.20 ",
Delhi,34243,205000087,29-May-2019,Bennett Coleman and Co. Ltd.," 8,575.65 ",
Delhi,33926,205000088,29-May-2019,Graziano Trasmissioni India Pvt. Ltd.," 6,077.00 ",
Delhi,33912,205000089,30-May-2019,Cars24 Services Pvt. Ltd.," 8,493.99 ",
Delhi,34728,205000090,30-May-2019,Covestro India Pvt. Ltd.," 17,440.40 ",
Delhi,35054,205000091,31-May-2019,Covestro India Pvt. Ltd.," 40,148.20 ",
Delhi,34872,205000092,31-May-2019,Henkel Adhesive Technologies India Pvt. Ltd.," 6,818.04 ",
Delhi,33616,205000093,1-Jun-2019,Henkel Adhesive Technologies India Pvt. Ltd.," 206,618.00 ",
Delhi,32168,205000094,3-Jun-2019,Covestro India Pvt. Ltd.," 22,850.70 ",
Delhi,34191,205000095,3-Jun-2019,Henkel Anand India Pvt. Ltd.," 116,599.34 ",
Delhi,34243,205000096,3-Jun-2019,Bennett Coleman and Co. Ltd.," 1,008.90 ",
Delhi,34284,205000098,4-Jun-2019,Henkel Anand India Pvt. Ltd.," 20,809.30 ",
Delhi,35243,205000099,6-Jun-2019,Delhivery Pvt. Ltd.," 267,120.00 ",
Delhi,35243,205000100,6-Jun-2019,Delhivery Pvt. Ltd.," 267,120.00 ",
Delhi,35230,205000101,7-Jun-2019,Covestro India Pvt. Ltd.," 20,475.00 ",
Delhi,34664,205000103,10-Jun-2019,Bennett Coleman and Co. Ltd.," 31,284.80 ",
Delhi,32802,205000104,11-Jun-2019,Covestro India Pvt. Ltd.," 3,614.91 ",
Delhi,35431,205000105,12-Jun-2019,Bharti Airtel Ltd.," 2,832.00 ",
Delhi,35416,205000106,12-Jun-2019,Covestro India Pvt. Ltd.," 135,150.00 ",
Delhi,34359,205000108,13-Jun-2019,Henkel Anand India Pvt. Ltd.," 156,112.32 ",
Delhi,34520,205000110,17-Jun-2019,Cargill India Pvt. Ltd.," 16,402.00 ",
Delhi,34520,205000111,17-Jun-2019,Cargill India Pvt. Ltd.," 71,106.80 ",
Delhi,35319,205000113,18-Jun-2019,Covestro India Pvt. Ltd.," 5,313.30 ",
Delhi,33241,205000114,19-Jun-2019,Graziano Trasmissioni India Pvt. Ltd.," 8,030.40 ",
Delhi,34488,205000115,19-Jun-2019,Covestro India Pvt. Ltd.," 7,475.30 ",
Delhi,35340,205000117,19-Jun-2019,Bharti Airtel Ltd.," 23,600.00 ",
Delhi,35341,205000118,19-Jun-2019,Bharti Airtel Ltd.," 2,832.00 ",
Delhi,35196,205000119,20-Jun-2019,Magicbricks Realty Services Ltd.," 115,200.00 ",
Delhi,35099,205000120,20-Jun-2019,Covestro India Pvt. Ltd.," 10,861.37 ",
Delhi,35184,205000121,21-Jun-2019,Abbott Healthcare Pvt. Ltd.," 22,033.55 ",
Delhi,35529,205000123,22-Jun-2019,Reckitt Benckiser (India) Pvt. Ltd.," 3,150.00 ",
Delhi,35553,205000124,22-Jun-2019,Reckitt Benckiser (India) Pvt. Ltd.," 18,900.00 ",
Delhi,34541,205000125,22-Jun-2019,Reckitt Benckiser (India) Pvt. Ltd.," 5,040.00 ",
Delhi,35686,205000127,24-Jun-2019,Covestro India Pvt. Ltd.," 6,265.80 ",
Delhi,35561,205000128,24-Jun-2019,Covestro India Pvt. Ltd.," 9,072.20 ",
Delhi,35335,205000129,24-Jun-2019,Bharti Airtel Ltd.," 2,832.00 ",
Delhi,30507,205000130,26-Jun-2019,Graziano Trasmissioni India Pvt. Ltd.," 66,670.00 ",
Delhi,35305,205000132,26-Jun-2019,Abbott Healthcare Pvt. Ltd.," 176,982.54 ",
