Inquiry,Order Number,Sales Quote,Product Sku,Duplicate SKU,No Of Count,Tax Different SO,Sales Quote Row Tax Rate,Sheet Tax Rate
7582,201070,2456,BM0O4F2,Yes,2,No,,
7582,201070,2456,BM0O4G2,Yes,2,No,,
7582,201070,2456,BM0O4G7,Yes,2,No,,
7582,201070,2456,BM0O4K1,Yes,2,No,,
7582,201070,2456,BM0O4K2,Yes,2,No,,
7582,201070,2456,BM0O4L2,Yes,2,No,,
7606,201075,2461,BM0K9A3,Yes,2,No,,
7548,201076,2410,BM9D3H5,Yes,2,No,,
7452,201079,2427,BM0C9M9,Yes,2,No,,
7452,201079,2427,BM0H7X5,Yes,2,No,,
7452,201079,2427,BM1G0A1,Yes,2,No,,
7452,201079,2427,BM9D3M7,Yes,2,No,,
5483,201081,1133,BM9B3D8,Yes,2,No,,
5483,201081,1133,BM9B3D9,Yes,2,No,,
7633,201085,2479,BM0K9J0,Yes,2,No,,
7633,201085,2479,BM0K9W4,Yes,2,No,,
7633,201085,2479,BM0Y9Z9,Yes,2,No,,
7633,201085,2479,BM0Z0P6,Yes,2,No,,
7361,201090,2306,BM9B7H8,Yes,2,No,,
7651,201100,2492,BM9D4M5,Yes,2,No,,
7554,201101,2454,BM9D3V6,Yes,2,No,,
7437,201102,2343,BM9D2T3,Yes,2,No,,
7437,201102,2343,BM9D2T4,Yes,2,No,,
7437,201102,2343,BM9D2T5,Yes,2,No,,
7437,201102,2343,BM9D2T6,Yes,2,No,,
7437,201102,2343,BM9D2T7,Yes,2,No,,
7437,201102,2343,BM9D2T8,Yes,2,No,,
7437,201102,2343,BM9D2T9,Yes,2,No,,
7437,201102,2343,BM9D2U1,Yes,2,No,,
7437,201102,2343,BM9D2U2,Yes,2,No,,
7437,201102,2343,BM9D2U3,Yes,2,No,,
7437,201102,2343,BM9D2U4,Yes,2,No,,
7437,201102,2343,BM9D2U5,Yes,2,No,,
7437,201102,2343,BM9D2U6,Yes,2,No,,
7437,201102,2343,BM9D2U7,Yes,2,No,,
7437,201102,2343,BM9D2U8,Yes,2,No,,
7437,201102,2343,BM9D2U9,Yes,2,No,,
7437,201102,2343,BM9D2V1,Yes,2,No,,
7437,201102,2343,BM9D2V2,Yes,2,No,,
7437,201102,2343,BM9D2V3,Yes,2,No,,
7437,201102,2343,BM9D2V4,Yes,2,No,,
7437,201102,2343,BM9D2V5,Yes,2,No,,
7442,201104,2345,BM9D2W6,Yes,2,No,,
7442,201104,2345,BM9D2W7,Yes,2,No,,
7442,201104,2345,BM9D2W8,Yes,2,No,,
7442,201104,2345,BM9D2W9,Yes,2,No,,
7664,201106,2502,BM9C7Y1,Yes,2,No,,
7400,201111,2332,BM9D2N4,Yes,2,No,,
7400,201111,2332,BM9D2N5,Yes,2,No,,
7701,201115,2520,BM9C7S2,Yes,2,No,,
7706,201118,2524,BM1B1Z0,Yes,2,No,,
6909,201119,1996,BM9B9V3,Yes,2,No,,
6909,201119,1996,BM9B9V4,Yes,2,No,,
6909,201119,1996,BM9B9V9,Yes,2,No,,
6909,201119,1996,BM9C6U3,Yes,2,No,,
7409,201120,2391,BM9D3C4,Yes,2,No,,
7742,201126,2540,BM9C7Y1,Yes,2,No,,
7622,201130,2471,BM9D4D5,Yes,2,No,,
7506,201132,2388,BM9D3C2,Yes,2,No,,
7513,201145,2444,BM9D3R6,Yes,2,No,,
7794,201154,2572,BM9C2Y9,Yes,2,No,,
7807,201156,2576,BM9D3Y1,Yes,2,No,,
7807,201156,2576,BM9D3Y2,Yes,2,No,,
7807,201156,2576,BM9D3Y3,Yes,2,No,,
7807,201156,2576,BM9D3Y4,Yes,2,No,,
7807,201156,2576,BM9D3Y5,Yes,2,No,,
7807,201156,2576,BM9D3Y6,Yes,2,No,,
7807,201156,2576,BM9D3Y7,Yes,2,No,,
7807,201156,2576,BM9D3Y8,Yes,2,No,,
7807,201156,2576,BM9D3Y9,Yes,2,No,,
7807,201156,2576,BM9D3Z1,Yes,2,No,,
7745,201160,2558,BM0O4C8,Yes,2,No,,
7639,201164,2485,BM9D4M1,Yes,2,No,,
7834,201171,2600,BM9D5X2,Yes,2,No,,
7871,201172,2623,BM0K8H8,Yes,2,No,,
7871,201172,2623,BM0K9A3,Yes,2,No,,
7741,201173,2544,BM9D5H8,Yes,2,No,,
7741,201173,2544,BM9D5H9,Yes,2,No,,
7741,201173,2544,BM9D5J1,Yes,2,No,,
7741,201173,2544,BM9D5J2,Yes,2,No,,
7549,201178,2408,BM9C5J8,Yes,2,No,,
7549,201178,2408,BM9C5J9,Yes,2,No,,
7732,201180,2556,BM9D5M7,Yes,2,No,,
7084,201182,2122,BM9C8T8,Yes,2,No,,
7084,201182,2122,BM9C8T9,Yes,2,No,,
7084,201182,2122,BM9C8U1,Yes,2,No,,
7084,201182,2122,BM9C8U2,Yes,2,No,,
7540,201184,2401,BM9D3D5,Yes,2,No,,
7540,201184,2401,BM9D3D6,Yes,2,No,,
7939,201186,2652,BM0K9A3,Yes,2,No,,
7798,201187,2585,BM9D5S3,Yes,2,No,,
7798,201187,2585,BM9D5S4,Yes,2,No,,
7798,201187,2585,BM9D5S5,Yes,2,No,,
7798,201187,2585,BM9D5S6,Yes,2,No,,
7798,201187,2585,BM9D5S7,Yes,2,No,,
7798,201187,2585,BM9D5S8,Yes,2,No,,
7798,201187,2585,BM9D5S9,Yes,2,No,,
7798,201187,2585,BM9D5T1,Yes,2,No,,
7798,201187,2585,BM9D5T2,Yes,2,No,,
7798,201187,2585,BM9D5T3,Yes,2,No,,
7798,201187,2585,BM9D5T5,Yes,2,No,,
7798,201187,2585,BM9D5T7,Yes,2,No,,
7535,201194,2440,BM9D3R4,Yes,2,No,,
7909,201199,2642,BM9D6F4,Yes,2,No,,
7829,201204,2593,BM9D5V6,Yes,2,No,,
7829,201204,2593,BM9D5W1,Yes,2,No,,
7829,201204,2593,BM9D5W2,Yes,2,No,,
7829,201204,2593,BM9D5W3,Yes,2,No,,
7829,201204,2593,BM9D5W4,Yes,2,No,,
7829,201204,2593,BM9D6N6,Yes,2,No,,
7990,201208,2682,BM9A9Q4,Yes,2,No,,
7993,201209,2688,BM9D6Z8,Yes,2,No,,
7993,201209,2688,BM9D6Z9,Yes,2,No,,
8003,201211,2697,BM9D3V6,Yes,2,No,,
7346,201212,2297,BM9D1V9,Yes,2,No,,
7346,201212,2297,BM9D1W1,Yes,2,No,,
7346,201212,2297,BM9D1W2,Yes,2,No,,
7346,201212,2297,BM9D1W3,Yes,2,No,,
7346,201212,2297,BM9D1W4,Yes,2,No,,
7346,201212,2297,BM9D1W5,Yes,2,No,,
7346,201212,2297,BM9D1W6,Yes,2,No,,
7346,201212,2297,BM9D1W7,Yes,2,No,,
7346,201212,2297,BM9D1W8,Yes,2,No,,
7346,201212,2297,BM9D1W9,Yes,2,No,,
7346,201212,2297,BM9D1X1,Yes,2,No,,
7346,201212,2297,BM9D1X2,Yes,2,No,,
7346,201212,2297,BM9D1X3,Yes,2,No,,
7346,201212,2297,BM9D1X4,Yes,2,No,,
7346,201212,2297,BM9D1X5,Yes,2,No,,
7346,201212,2297,BM9D1X6,Yes,2,No,,
7346,201212,2297,BM9D1X7,Yes,2,No,,
7346,201212,2297,BM9D1X8,Yes,2,No,,
7346,201212,2297,BM9D1X9,Yes,2,No,,
7346,201212,2297,BM9D1Y1,Yes,2,No,,
7346,201212,2297,BM9D1Y2,Yes,2,No,,
7346,201212,2297,BM9D1Y3,Yes,2,No,,
7346,201212,2297,BM9D1Y4,Yes,2,No,,
7346,201212,2297,BM9D1Y5,Yes,2,No,,
7346,201212,2297,BM9D1Y6,Yes,2,No,,
7346,201212,2297,BM9D1Y7,Yes,2,No,,
7346,201212,2297,BM9D1Y8,Yes,2,No,,
7346,201212,2297,BM9D1Y9,Yes,2,No,,
7346,201212,2297,BM9D1Z1,Yes,2,No,,
7346,201212,2297,BM9D1Z2,Yes,2,No,,
7346,201212,2297,BM9D1Z3,Yes,2,No,,
7896,201218,2640,BM9B5G4,Yes,2,No,,
7699,201219,2678,BM9D6V7,Yes,2,No,,
6856,201222,1951,BM9C6B5,Yes,2,No,,
7988,201224,2690,BM9D7A1,Yes,2,No,,
7988,201224,2690,BM9D7A2,Yes,2,No,,
6713,201230,2730,BM9B1W4,Yes,2,No,,
6713,201230,2730,BM9C4T5,Yes,2,No,,
6713,201230,2730,BM9C4U1,Yes,2,No,,
6713,201230,2730,BM9C8U4,Yes,2,No,,
6713,201230,2730,BM9D2C3,Yes,2,No,,
6713,201230,2730,BM9D2C4,Yes,2,No,,
6713,201230,2730,BM9D2C6,Yes,2,No,,
6713,201230,2730,BM9D2C7,Yes,2,No,,
6713,201230,2730,BM9D2C9,Yes,2,No,,
6713,201230,2730,BM9D2M5,Yes,2,No,,
7992,201235,2687,BM9D6Z7,Yes,2,No,,
8083,201239,2751,BM0O4O5,Yes,2,No,,
8083,201239,2751,BM0O4O6,Yes,2,No,,
8083,201239,2751,BM0O4Q3,Yes,2,No,,
8083,201239,2751,BM0O4Q4,Yes,2,No,,
8083,201239,2751,BM0O4Q5,Yes,2,No,,
8083,201239,2751,BM0O4S5,Yes,2,No,,
8083,201239,2751,BM0O4T3,Yes,2,No,,
8083,201239,2751,BM0O4T7,Yes,2,No,,
8083,201239,2751,BM0O4T9,Yes,2,No,,
8083,201239,2751,BM0O4U3,Yes,2,No,,
8083,201239,2751,BM0O4U8,Yes,2,No,,
8083,201239,2751,BM0O4V2,Yes,2,No,,
8083,201239,2751,BM0O4V4,Yes,2,No,,
6530,201240,1753,BM1G2E4,Yes,2,No,,
7271,201241,2252,BM9D1F3,Yes,2,No,,
6604,201246,2528,BM9D5B6,Yes,2,No,,
6299,201248,1931,BM99996,Yes,2,No,,
6299,201248,1931,BM9C5P4,Yes,2,No,,
6299,201248,1931,BM9C5P5,Yes,2,No,,
6299,201248,1931,BM9C5P6,Yes,2,No,,
6299,201248,1931,BM9C5P7,Yes,2,No,,
6299,201248,1931,BM9C5P8,Yes,2,No,,
6616,201252,2689,BM9C4G4,Yes,2,No,,
6616,201252,2689,BM9C4G5,Yes,2,No,,
6616,201252,2689,BM9C4G6,Yes,2,No,,
8082,201253,2758,BM0O3Y7,Yes,2,No,,
8082,201253,2758,BM0O4E4,Yes,2,No,,
8082,201253,2758,BM0O4E6,Yes,2,No,,
8082,201253,2758,BM0O4E7,Yes,2,No,,
8082,201253,2758,BM0O4F9,Yes,2,No,,
8082,201253,2758,BM0O4G2,Yes,2,No,,
8082,201253,2758,BM0O4G7,Yes,2,No,,
8082,201253,2758,BM0O4G8,Yes,2,No,,
8082,201253,2758,BM0O4I7,Yes,2,No,,
8082,201253,2758,BM0O4J6,Yes,2,No,,
8082,201253,2758,BM0O4J9,Yes,2,No,,
8082,201253,2758,BM0O4K2,Yes,2,No,,
8082,201253,2758,BM0O4K6,Yes,2,No,,
8082,201253,2758,BM0O4L2,Yes,2,No,,
8082,201253,2758,BM0O4L4,Yes,2,No,,
8082,201253,2758,BM0O4V1,Yes,2,No,,
8109,201258,2763,BM0K8V4,Yes,2,No,,
7624,201260,2508,BM9D4W9,Yes,2,No,,
6701,201261,1860,BM9C4S2,Yes,2,No,,
6701,201261,1860,BM9C4S3,Yes,2,No,,
6701,201261,1860,BM9C4S4,Yes,2,No,,
6980,201262,2076,BM9B9U9,Yes,2,No,,
6980,201262,2076,BM9B9V1,Yes,2,No,,
6980,201262,2076,BM9B9V2,Yes,2,No,,
6980,201262,2076,BM9B9V4,Yes,2,No,,
6980,201262,2076,BM9B9V5,Yes,2,No,,
6980,201262,2076,BM9B9V6,Yes,2,No,,
6980,201262,2076,BM9B9V7,Yes,2,No,,
6980,201262,2076,BM9B9V8,Yes,2,No,,
6980,201262,2076,BM9B9V9,Yes,2,No,,
7980,201270,2720,BM9D7P1,Yes,2,No,,
7832,201276,2651,BM9D6S9,Yes,2,No,,
8123,201279,2783,BM9B1L1,Yes,2,No,,
7969,201282,2704,BM9D7B8,Yes,2,No,,
6931,201296,2059,BM9B7H8,Yes,2,No,,
8144,201298,2799,BM9C4L6,Yes,2,No,,
8157,201304,2809,BM9A8E6,Yes,2,No,,
8159,201305,2812,BM0K8L1,Yes,2,No,,
8159,201305,2812,BM0K8U4,Yes,2,No,,
8159,201305,2812,BM0K9P1,Yes,2,No,,
8044,201311,2732,BM0Z0P6,Yes,2,No,,
8044,201311,2732,BM9D8A1,Yes,2,No,,
7926,201315,2665,BM9D6R5,Yes,2,No,,
7926,201315,2665,BM9D6R6,Yes,2,No,,
7926,201315,2665,BM9D6R7,Yes,2,No,,
7926,201315,2665,BM9D6R8,Yes,2,No,,
7926,201315,2665,BM9D6R9,Yes,2,No,,
7926,201315,2665,BM9D6S2,Yes,2,No,,
7926,201315,2665,BM9D6S3,Yes,2,No,,
7926,201315,2665,BM9D6S4,Yes,2,No,,
7926,201315,2665,BM9D6S5,Yes,2,No,,
8105,201316,2766,BM9A6T5,Yes,2,No,,
7754,201320,2836,BM9D5Y7,Yes,2,No,,
8154,201321,2810,BM9D8V4,Yes,2,No,,
7975,201323,2669,BM9D6T2,Yes,2,No,,
8201,201327,2841,BM9D3Y1,Yes,2,No,,
8201,201327,2841,BM9D3Y2,Yes,2,No,,
8201,201327,2841,BM9D3Y3,Yes,2,No,,
8201,201327,2841,BM9D3Y4,Yes,2,No,,
8201,201327,2841,BM9D3Y5,Yes,2,No,,
8201,201327,2841,BM9D3Y6,Yes,2,No,,
8201,201327,2841,BM9D3Y7,Yes,2,No,,
8201,201327,2841,BM9D3Y8,Yes,2,No,,
8201,201327,2841,BM9D3Y9,Yes,2,No,,
8201,201327,2841,BM9D3Z1,Yes,2,No,,
8129,201328,2797,BM9D8S3,Yes,2,No,,
8129,201328,2797,BM9D8S4,Yes,2,No,,
8200,201339,2842,BM9D9J1,Yes,2,No,,
8200,201339,2842,BM9D9J2,Yes,2,No,,
8200,201339,2842,BM9D9J3,Yes,2,No,,
8200,201339,2842,BM9D9J4,Yes,2,No,,
8213,201340,2849,BM9B9V9,Yes,2,No,,
8205,201341,2845,BM0K8L8,Yes,2,No,,
8205,201341,2845,BM0L0C1,Yes,2,No,,
8205,201341,2845,BM0L0C4,Yes,2,No,,
7760,201342,2571,BM9D5Q5,Yes,2,No,,
8206,201344,2846,BM9D9J8,Yes,2,No,,
7941,201345,2865,BM1B2S2,Yes,2,No,,
7931,201346,2659,BM9D6N9,Yes,2,No,,
8235,201347,2872,BM0C7W7,Yes,2,No,,
7970,201352,2686,BM9D6W6,Yes,2,No,,
7970,201352,2686,BM9D6W7,Yes,2,No,,
7970,201352,2686,BM9D6W8,Yes,2,No,,
8108,201353,2786,BM9D8Q4,Yes,2,No,,
8176,201356,2831,BM9D9G7,Yes,2,No,,
8252,201363,2888,BM0K8Q5,Yes,2,No,,
8249,201365,2883,BM9D9S6,Yes,2,No,,
8191,201369,2830,BM9D9G3,Yes,2,No,,
8177,201373,2848,BM9D9K7,Yes,2,No,,
7831,201376,2624,BM9D6D5,Yes,2,No,,
7831,201376,2624,BM9D6D6,Yes,2,No,,
8098,201377,2800,BM9A9L5,Yes,2,No,,
8098,201377,2800,BM9A9S9,Yes,2,No,,
8098,201377,2800,BM9A9U8,Yes,2,No,,
8098,201377,2800,BM9A9V2,Yes,2,No,,
8098,201377,2800,BM9A9V9,Yes,2,No,,
8098,201377,2800,BM9A9X1,Yes,2,No,,
8098,201377,2800,BM9A9X7,Yes,2,No,,
8098,201377,2800,BM9A9X9,Yes,2,No,,
8098,201377,2800,BM9D8T1,Yes,2,No,,
8098,201377,2800,BM9D8T2,Yes,2,No,,
8098,201377,2800,BM9D8T3,Yes,2,No,,
8098,201377,2800,BM9D8T4,Yes,2,No,,
8098,201377,2800,BM9D8T5,Yes,2,No,,
8098,201377,2800,BM9D8T6,Yes,2,No,,
8098,201377,2800,BM9D8T7,Yes,2,No,,
8098,201377,2800,BM9D8T8,Yes,2,No,,
8098,201377,2800,BM9D8U1,Yes,2,No,,
8098,201377,2800,BM9D8U2,Yes,2,No,,
8098,201377,2800,BM9D8U3,Yes,2,No,,
8285,201379,2897,BM9D9V5,Yes,2,No,,
8285,201379,2897,BM9D9V6,Yes,2,No,,
8285,201379,2897,BM9D9V7,Yes,2,No,,
8285,201379,2897,BM9D9V8,Yes,2,No,,
8285,201379,2897,BM9D9V9,Yes,2,No,,
8295,201381,2904,BM0K8J3,Yes,2,No,,
8296,201382,2905,BM0K8V4,Yes,2,No,,
8288,201387,2899,BM9D9W1,Yes,2,No,,
8284,201399,2936,BM9D9W3,Yes,2,No,,
8284,201399,2936,BM9D9W4,Yes,2,No,,
8284,201399,2936,BM9D9W5,Yes,2,No,,
8284,201399,2936,BM9D9W6,Yes,2,No,,
7915,201400,2750,BM9D8E2,Yes,2,No,,
8325,201406,2935,BM9E1L6,Yes,2,No,,
7930,201408,2684,BM0C7O6,Yes,2,No,,
7930,201408,2684,BM0C7O7,Yes,2,No,,
7930,201408,2684,BM9B5M4,Yes,2,No,,
7930,201408,2684,BM9D6Y1,Yes,2,No,,
8223,201409,2861,BM9D9M1,Yes,2,No,,
8225,201410,2862,BM9D9N2,Yes,2,No,,
8313,201411,2923,BM9D5Q5,Yes,2,No,,
8212,201412,2871,BM9D9Q2,Yes,2,No,,
8212,201412,2871,BM9D9Q3,Yes,2,No,,
8293,201413,2901,BM9D9W7,Yes,2,No,,
8293,201413,2901,BM9D9W8,Yes,2,No,,
8293,201413,2901,BM9D9W9,Yes,2,No,,
8304,201419,2920,BM9E1E9,Yes,2,No,,
8039,201424,2728,BM9D7Z7,Yes,2,No,,
8368,201431,2969,BM9E1W7,Yes,2,No,,
8368,201431,2969,BM9E1W8,Yes,2,No,,
8392,201439,2980,BM9C8K5,Yes,2,No,,
8400,201443,2986,BM9E1X8,Yes,2,No,,
8406,201445,2989,BM0K9T2,Yes,2,No,,
8382,201447,2972,BM1B2R1,Yes,2,No,,
8414,201449,2993,BM0K8L3,Yes,2,No,,
8415,201453,2995,BM0K8J3,Yes,2,No,,
8415,201453,2995,BM0K8V4,Yes,2,No,,
8415,201453,2995,BM0K9T2,Yes,2,No,,
8198,201455,2857,BM9D9M8,Yes,2,No,,
8439,201456,3012,BM9B6D4,Yes,2,No,,
8053,201457,2765,BM9D8G1,Yes,2,No,,
8444,201462,3013,BM9D3V6,Yes,2,No,,
8209,201464,2869,BM9D9Q1,Yes,2,No,,
8364,201465,2998,BM9E2A5,Yes,2,No,,
8364,201465,2998,BM9E2F6,Yes,2,No,,
8364,201465,2998,BM9E2F8,Yes,2,No,,
8043,201466,2740,BM9D8B3,Yes,2,No,,
7392,201474,2629,BM9D6E1,Yes,2,No,,
8229,201477,2875,BM9D9Q9,Yes,2,No,,
7981,201479,2718,BM9D7N3,Yes,2,No,,
8446,201484,3020,BM9E2S4,Yes,2,No,,
8506,201489,3058,BM0O4O5,Yes,2,No,,
8506,201489,3058,BM0O4P4,Yes,2,No,,
8506,201489,3058,BM0O4Q2,Yes,2,No,,
8506,201489,3058,BM0O4Q3,Yes,2,No,,
8506,201489,3058,BM0O4Q5,Yes,2,No,,
8506,201489,3058,BM0O4S3,Yes,2,No,,
8506,201489,3058,BM0O4T1,Yes,2,No,,
8506,201489,3058,BM0O4T2,Yes,2,No,,
8506,201489,3058,BM0O4T3,Yes,2,No,,
8506,201489,3058,BM0O4T9,Yes,2,No,,
8506,201489,3058,BM0O4U4,Yes,2,No,,
8506,201489,3058,BM0O4U8,Yes,2,No,,
8506,201489,3058,BM0O4V2,Yes,2,No,,
8506,201489,3058,BM0O4V3,Yes,2,No,,
8506,201489,3058,BM9A2Q5,Yes,2,No,,
8373,201491,2968,BM9E1W5,Yes,2,No,,
8373,201491,2968,BM9E1W6,Yes,2,No,,
8314,201494,2938,BM9E1L9,Yes,2,No,,
8498,201503,3057,BM9E3G3,Yes,2,No,,
8558,201504,3082,BM9D3Y1,Yes,2,No,,
8558,201504,3082,BM9D3Y2,Yes,2,No,,
8558,201504,3082,BM9D3Y3,Yes,2,No,,
8558,201504,3082,BM9D3Y4,Yes,2,No,,
8558,201504,3082,BM9D3Y5,Yes,2,No,,
8558,201504,3082,BM9D3Y6,Yes,2,No,,
8558,201504,3082,BM9D3Y7,Yes,2,No,,
8558,201504,3082,BM9D3Y8,Yes,2,No,,
8558,201504,3082,BM9D3Y9,Yes,2,No,,
8558,201504,3082,BM9D3Z1,Yes,2,No,,
7781,201505,2621,BM9D6C7,Yes,2,No,,
7781,201505,2621,BM9D6C8,Yes,2,No,,
8572,201511,3097,BM0K9Y7,Yes,2,No,,
8572,201511,3097,BM0K9Z0,Yes,2,No,,
8349,201514,3100,BM9E4C2,Yes,2,No,,
8349,201514,3100,BM9E4C3,Yes,2,No,,
8604,201519,3110,BM0K8R8,Yes,2,No,,
8226,201533,2891,BM9D9T5,Yes,2,No,,
8226,201533,2891,BM9D9T6,Yes,2,No,,
8310,201535,2929,BM9E1H6,Yes,2,No,,
8633,201540,3132,BM0O4E8,Yes,2,No,,
8633,201540,3132,BM0O4Q3,Yes,2,No,,
8633,201540,3132,BM9A4E4,Yes,2,No,,
8562,201542,3133,BM9E4M5,Yes,2,No,,
8562,201542,3133,BM9E4M6,Yes,2,No,,
8562,201542,3133,BM9E4M7,Yes,2,No,,
8562,201542,3133,BM9E4M8,Yes,2,No,,
8638,201543,3141,BM9D9V9,Yes,2,No,,
8682,201558,3165,BM0O4K6,Yes,2,No,,
8682,201558,3165,BM0O4O5,Yes,2,No,,
8682,201558,3165,BM0O4Q7,Yes,2,No,,
8682,201558,3165,BM0O4S1,Yes,2,No,,
8682,201558,3165,BM0O4T9,Yes,2,No,,
8682,201558,3165,BM0O4U3,Yes,2,No,,
8682,201558,3165,BM0O4V2,Yes,2,No,,
8682,201558,3165,BM9A2Q4,Yes,2,No,,
8331,201559,2945,BM9E1N8,Yes,2,No,,
8331,201559,2945,BM9E1N9,Yes,2,No,,
8694,201562,3173,BM0K8L1,Yes,2,No,,
8694,201562,3173,BM0K8U4,Yes,2,No,,
8694,201562,3173,BM0K9P1,Yes,2,No,,
8694,201562,3173,BM0K9W7,Yes,2,No,,
8694,201562,3173,BM0Z0Q9,Yes,2,No,,
8694,201562,3173,BM0Z0R0,Yes,2,No,,
8694,201562,3173,BM0Z0R1,Yes,2,No,,
8694,201562,3173,BM0Z0R2,Yes,2,No,,
8694,201562,3173,BM0Z0R4,Yes,2,No,,
8694,201562,3173,BM1B2N9,Yes,2,No,,
8701,201567,3186,BM0K8J3,Yes,2,No,,
8605,201572,3181,BM1A3W2,Yes,2,No,,
8728,201582,3200,BM0O4O5,Yes,2,No,,
8728,201582,3200,BM0O4O7,Yes,2,No,,
8728,201582,3200,BM0O4V2,Yes,2,No,,
8731,201584,3203,BM0L0C2,Yes,2,No,,
8738,201585,3205,BM9C3W3,No,1,Yes,9,5
8744,201590,3210,BM0Y9Z9,Yes,2,No,,
8744,201590,3210,BM0Z0P6,Yes,2,No,,
8744,201590,3210,BM9B5J4,Yes,2,No,,
8755,201597,3231,BM0O3Y7,Yes,2,No,,
8755,201597,3231,BM0O3Y8,Yes,2,No,,
8755,201597,3231,BM0O4E4,Yes,2,No,,
8755,201597,3231,BM0O4E6,Yes,2,No,,
8755,201597,3231,BM0O4E7,Yes,2,No,,
8755,201597,3231,BM0O4F0,Yes,2,No,,
8755,201597,3231,BM0O4F1,Yes,2,No,,
8755,201597,3231,BM0O4F2,Yes,2,No,,
8755,201597,3231,BM0O4F4,Yes,2,No,,
8755,201597,3231,BM0O4F5,Yes,2,No,,
8755,201597,3231,BM0O4F6,Yes,2,No,,
8755,201597,3231,BM0O4F9,Yes,2,No,,
8755,201597,3231,BM0O4G2,Yes,2,No,,
8755,201597,3231,BM0O4G7,Yes,2,No,,
8755,201597,3231,BM0O4G8,Yes,2,No,,
8755,201597,3231,BM0O4H5,Yes,2,No,,
8755,201597,3231,BM0O4I5,Yes,2,No,,
8755,201597,3231,BM0O4K0,Yes,2,No,,
8755,201597,3231,BM0O4K1,Yes,2,No,,
8755,201597,3231,BM0O4K2,Yes,2,No,,
8755,201597,3231,BM0O4L2,Yes,2,No,,
8755,201597,3231,BM0O4L9,Yes,2,No,,
8755,201597,3231,BM0O4M2,Yes,2,No,,
8755,201597,3231,BM0O4V2,Yes,2,No,,
8636,201614,3242,BM9E5V1,Yes,2,No,,
8636,201614,3242,BM9E5V2,Yes,2,No,,
8818,201615,3267,BM9D8A3,Yes,2,No,,
8762,201617,3229,BM9B9U9,Yes,2,No,,
8762,201617,3229,BM9B9V1,Yes,2,No,,
8762,201617,3229,BM9B9V4,Yes,2,No,,
8762,201617,3229,BM9B9V7,Yes,2,No,,
8762,201617,3229,BM9B9V8,Yes,2,No,,
8762,201617,3229,BM9B9V9,Yes,2,No,,
8762,201617,3229,BM9C8M1,Yes,2,No,,
8839,201626,3280,BM9A6U8,Yes,2,No,,
7265,201627,2254,BM9D6E3,Yes,2,No,,
8546,201629,3128,BM9E4L1,Yes,2,No,,
7737,201635,2535,BM0C0O4,Yes,2,No,,
7737,201635,2535,BM0C0S4,Yes,2,No,,
7737,201635,2535,BM0C0S9,Yes,2,No,,
7737,201635,2535,BM0C0U4,Yes,2,No,,
7737,201635,2535,BM0C0U7,Yes,2,No,,
7737,201635,2535,BM0C1B6,Yes,2,No,,
7737,201635,2535,BM0C1B9,Yes,2,No,,
7737,201635,2535,BM0C3P3,Yes,2,No,,
7737,201635,2535,BM0C3R4,Yes,2,No,,
7737,201635,2535,BM0C3X7,Yes,2,No,,
7737,201635,2535,BM0C3Z2,Yes,2,No,,
7737,201635,2535,BM0C4H8,Yes,2,No,,
7737,201635,2535,BM0C4I9,Yes,2,No,,
7737,201635,2535,BM0C4J0,Yes,2,No,,
7737,201635,2535,BM0C4J6,Yes,2,No,,
7737,201635,2535,BM0C5G0,Yes,2,No,,
7737,201635,2535,BM0C5G3,Yes,2,No,,
7737,201635,2535,BM0C5R7,Yes,2,No,,
7737,201635,2535,BM0C6H5,Yes,2,No,,
7737,201635,2535,BM0C7B3,Yes,2,No,,
7737,201635,2535,BM0C7H0,Yes,2,No,,
7737,201635,2535,BM0J3S0,Yes,2,No,,
7737,201635,2535,BM0O6Q3,Yes,2,No,,
7737,201635,2535,BM9B5X6,Yes,2,No,,
7737,201635,2535,BM9B5X7,Yes,2,No,,
7737,201635,2535,BM9B5X9,Yes,2,No,,
7737,201635,2535,BM9B5Y1,Yes,2,No,,
7737,201635,2535,BM9B5Y3,Yes,2,No,,
7737,201635,2535,BM9B5Y4,Yes,2,No,,
7737,201635,2535,BM9B5Y5,Yes,2,No,,
7737,201635,2535,BM9B5Y6,Yes,2,No,,
7737,201635,2535,BM9B5Y7,Yes,2,No,,
7737,201635,2535,BM9B5Y8,Yes,2,No,,
7737,201635,2535,BM9B5Z6,Yes,2,No,,
7737,201635,2535,BM9B5Z7,Yes,2,No,,
7737,201635,2535,BM9C6N7,Yes,2,No,,
7737,201635,2535,BM9C6P4,Yes,2,No,,
7737,201635,2535,BM9C6P7,Yes,2,No,,
7737,201635,2535,BM9C6Q2,Yes,2,No,,
7737,201635,2535,BM9C6Q3,Yes,2,No,,
8881,201639,3303,BM99999,Yes,2,No,,
8215,201643,2937,BM9E1L7,Yes,2,No,,
8595,201646,3227,BM9E5Q5,Yes,2,No,,
8595,201646,3227,BM9E6C7,Yes,2,No,,
8915,201652,3336,BM9E7R1,Yes,2,No,,
8915,201652,3336,BM9E7R2,Yes,2,No,,
8915,201652,3336,BM9E7R3,Yes,2,No,,
8915,201652,3336,BM9E7R4,Yes,2,No,,
8915,201652,3336,BM9E7R5,Yes,2,No,,
8823,201654,3282,BM9E6J7,Yes,2,No,,
8751,201659,3247,BM0C7C1,Yes,2,No,,
