Inquiry number,company id,company name
14011,1198,Jyotech Engineering Co. Pvt. Ltd.
14009,1199,Highly Electrical Appliances India Pvt. Ltd.
10009,421,ACC India Pvt. Ltd.
10029,416,Siyaram Silk Mills Ltd.
6448,9,Survival Systems India
10031,312,Sunflag Iron And Steel Co. Ltd.
13976,1109,Libra Drug (India)
13973,1108,Hirschvogel Components India Pvt. Ltd.
9889,347,Mohan Clothing Co. Pvt. Ltd.
13956,1201,Poultry Diagnostic Research Center
13951,314,Suzlon Energy Ltd.
13941,1210,Reliance India Ltd.
10016,294,Shelf Drilling Offshore Services India Pvt. Ltd.
13936,1212,IP Cleaning India Pvt. Ltd.
13931,888,Vako Seals Pvt. Ltd.
9734,80,D. P. Jindal Group of Industries
13929,214,Mahindra Gears and Transmissions Pvt. Ltd.
10049,148,Hindalco Industries Ltd.
13907,1066,Firmenich Aromatics India Pvt. Ltd.
27682,1392,GHCL Ltd.
13899,1213,Habasit Iakoka Pvt. Ltd.
27687,201,Liugong India Pvt. Ltd.
13868,721,Indcon Projects and Equipment Ltd.
13864,1222,Stellar Ventures Pvt. Ltd.
16576,1553,Recaero India Pvt. Ltd.
16572,1557,Toyota Boshoku
16569,14,ABB Global Industries and Services Pvt. Ltd.
16564,1102,Durga Forge Pvt. Ltd.
16563,1561,Kankai Pipes and Fittings Pvt. Ltd.
26826,445,GlaxoSmithKline Consumer Healthcare Ltd.
21289,977,MRL Tyres Ltd.
10095,294,Shelf Drilling Offshore Services India Pvt. Ltd.
16538,910,Delhi Cantonment Board
16537,1179,UKB Electronics Pvt. Ltd.
16534,1355,Sundaram Motors
27773,1760,ITC Maratha - A Luxury Collection Hotel
16427,1061,Fine Thread Form Industries
16398,1562,Danieli India Ltd.
27864,1392,GHCL Ltd.
16354,267,Rail Coach Factory
16251,1258,Geolife Agritech India Pvt. Ltd.
27813,1392,GHCL Ltd.
16249,1567,Whirlpool Of India Ltd.
16247,663,Haier Appliances India Pvt. Ltd.
16244,452,R.P. Polymers
16240,862,Gujarat Forgings Pvt. Ltd.
16238,864,Multitone Polypack Pvt.Ltd.
2505,168,Ingersoll Rand Climate Solutions Pvt. Ltd.
27838,1845,Punj Lloyd Ltd.
16231,994,Sun Forge Pvt. Ltd.
16227,655,K. R. Industries
16224,664,Silverline Electricals Pvt. Ltd.
16222,155,Indraprastha Gas Ltd.
7872,59,Cairn India Ltd.
27862,174,ITC Grand Central - A Luxury Collection Hotel
16193,1039,Packwell Gaskets Pvt. Ltd.
16190,1261,Trishul Engineering
16189,809,Mahadev Manufactures
8222,15,Accuramech Industrial Engineering Pvt. Ltd.
27885,1826,Mirza International Ltd.
16183,1573,Creative Shadows Promotion Pvt. Ltd.
7884,26,Amazon Seller Services Pvt. Ltd.
5047,3,Ingersoll Rand Technologies and Services Pvt. Ltd.
27931,1378,Triune Energy Services Private Limited
27942,267,Rail Coach Factory
16150,122,GE India Industrial Pvt. Ltd. (Division: JFWTC)
27920,1845,Punj Lloyd Ltd.
16146,1070,Scandic Food India Pvt. Ltd.
16145,1096,Master Fluid Solutions India Pvt. Ltd.
21408,1668,The Lalit
16144,1574,Excel Ceramic Pvt. Ltd.
5166,360,Emerson Electric Manufacturing Co.
16132,420,Kulkarni Power Tools Ltd.
16125,420,Kulkarni Power Tools Ltd.
16115,267,Rail Coach Factory
16112,1179,UKB Electronics Pvt. Ltd.
21459,1131,Trident Group
27983,1392,GHCL Ltd.
27985,1392,GHCL Ltd.
16075,1083,Ferreterro India Pvt. Ltd.
16073,1651,Hager Electro Pvt. Ltd.
16074,666,Sapa Heat Transfer Tubes India Pvt. Ltd.
16072,155,Indraprastha Gas Ltd.
28020,267,Rail Coach Factory
28022,267,Rail Coach Factory
28025,83,Dana India Pvt. Ltd.
16064,714,Kadvani Forge Ltd.
7790,314,Suzlon Energy Ltd.
16028,596,REHAU Polymers Pvt. Ltd.
16024,1245,Jay Mangal Cad Cam
16007,314,Suzlon Energy Ltd.
16002,208,Macpower CNC Machines Pvt. Ltd.
28067,1295,Plasser India Pvt. Ltd.
7940,303,SMPS Supply Pvt. Ltd.
28075,28,Anchor Offshore Services Ltd.
15983,832,Om Metals Infraprojects Ltd.
15978,976,Shilpi Cable Technlogies Ltd.
15974,1331,Hemla Embroidery Mills Pvt. Ltd.
15955,910,Delhi Cantonment Board
15950,1036,Turbo Bearings Pvt. Ltd.
15945,586,Amber Enterprises India Pvt. Ltd.
15940,1063,Amity University Noida
15935,516,Tata Power DDL
28102,134,Grasim Industries Ltd.
15933,54,Tata Steel BSL Ltd.
15928,932,IPEM Group of Institutions
15930,806,Fortis Memorial Research Institute
15925,982,Yamaha
28118,1785,Division of Plant Physiology
28119,1785,Division of Plant Physiology
15909,929,Saj Test Plant Pvt. Ltd.
20978,977,MRL Tyres Ltd.
15891,1312,STA-CO Nutra Products Pvt. Ltd.
15886,596,REHAU Polymers Pvt. Ltd.
15881,1324,PIA Consultancy and Engineering Pvt. Ltd.
26260,136,Greatship India Ltd.
15876,543,Pee Empro Exports Pvt. Ltd.
7796,203,Lovely Professional University
15837,1130,Sumo Poly Plast Pvt. Ltd.
15828,553,Shivalik Prints Ltd.
28190,118,Galiakotwala Engineering Co. Pvt. Ltd.
15794,155,Indraprastha Gas Ltd.
15788,930,Pacoline Industries Pvt. Ltd.
15783,862,Gujarat Forgings Pvt. Ltd.
15775,872,Ferroli Heating (South Asia) Pvt. Ltd.
15772,1319,Cenlub Industries Ltd.
7319,303,SMPS Supply Pvt. Ltd.
15722,452,R.P. Polymers
27582,134,Grasim Industries Ltd.
15696,1304,Oscon Vac-Tech Pvt. Ltd.
15663,1205,Nalco Water India Ltd.
15656,453,Mavani Engineering and Die Maker
15653,1000,Mondelez India Foods Pvt. Ltd.
15648,1181,Techno Aircon Industries Pvt. Ltd.
898,83,Dana India Pvt. Ltd.
15600,1305,Acme Foundry Flux Co. Pvt. Ltd.
26434,1072,HSIL Ltd.
15599,1087,Demi Speciality Chemicals and Co.
15593,1309,Nitson And Amitsu
15584,609,Ashapura Aluminium Ltd.
15578,1141,KPMG
20665,102,Engineers India Ltd.
15544,1311,Jubilant Life Sciences Ltd.
15539,1312,STA-CO Nutra Products Pvt. Ltd.
15494,148,Hindalco Industries Ltd.
15395,1036,Turbo Bearings Pvt. Ltd.
15397,1245,Jay Mangal Cad Cam
15393,630,LSR Speciality Oils Pvt. Ltd.
12848,213,Mahindra Comviva
15247,3,Ingersoll Rand Technologies and Services Pvt. Ltd.
15237,1000,Mondelez India Foods Pvt. Ltd.
26957,1760,ITC Maratha - A Luxury Collection Hotel
15182,574,Rk Infra India Pvt. Ltd.
15197,590,Mohan Meakin Ltd.
15191,1231,Nutech Print Services India
15186,879,Seiki Auto India Ltd.
15184,825,RPS Infrastructure Ltd.
26952,1804,Vardhman Industries Ltd.
15165,1315,Armacell India Pvt. Ltd.
15160,1320,Manbras Plastronics Pvt. Ltd.
15156,1051,Mansons International Pvt. Ltd.
15153,331,Unison Engineering and Construction Pvt. Ltd.
15148,54,Tata Steel BSL Ltd.
15114,640,Eternis Fine Chemicals Ltd.
15110,1087,Demi Speciality Chemicals and Co.
15105,949,Prince Pipes and Fittings Pvt. Ltd.
17847,360,Emerson Electric Manufacturing Co.
17822,1356,Sterlite Industrial Service
26759,1796,Hilton Hotel
17819,1083,Ferreterro India Pvt. Ltd.
960,410,Wolex Lighting
26718,903,Asian Oilfield Services Ltd.
17782,910,Delhi Cantonment Board
17762,1029,GAIL Gas Ltd.
17760,1029,GAIL Gas Ltd.
17720,620,Vedanta Ltd. (Division # Cairn Oil and Gas)
17708,1516,Trinity Forge India Pvt. Ltd.
25789,1689,Adani Hazira Port Pvt. Ltd.
17617,1517,Indian Railway Board
17597,102,Engineers India Ltd.
17548,1410,Schlumberger
26489,1779,Seoyon E-Hwa Automotive India Pvt. Ltd.
26491,1777,Sri Vinayaga Industries
17536,1407,Kerala Minerals and Metals Limited
26478,1784,Consul Neowatt Power Solutions Pvt. Ltd.
17515,611,Demosha Chemicals Pvt. Ltd.
1201,699,Technofinish Industries
14028,7680,Amazon Online Sales
14031,7680,Amazon Online Sales
17473,1414,Toyota Kirloskar Auto Parts Pvt. Ltd.
14029,7680,Amazon Online Sales
17465,1049,Dyna Filters Pvt. Ltd.
17464,1179,UKB Electronics Pvt. Ltd.
17459,1419,Toyota Kirloskar Motor Pvt. Ltd.
14030,7680,Amazon Online Sales
17430,1422,Bando India Pvt. Ltd.
17412,1521,Bangalore International Airport Authority Ltd.
17229,227,MetaStar
17389,611,Demosha Chemicals Pvt. Ltd.
17372,1517,Indian Railway Board
26255,386,National Bureau of Plant Genetic Resources
26219,1742,The Suryaa
17303,1389,Photon Scientific
17267,1523,ALFA Therm Ltd.
17225,1036,Turbo Bearings Pvt. Ltd.
17223,1061,Fine Thread Form Industries
17209,80,D. P. Jindal Group of Industries
17205,80,D. P. Jindal Group of Industries
17201,1214,Consortium For Educational Communication
17171,80,D. P. Jindal Group of Industries
14271,7680,Amazon Online Sales
17162,267,Rail Coach Factory
25985,1793,Colourtex Industries Pvt. Ltd.
17118,1525,E-Square Systems
14356,7680,Amazon Online Sales
4053,156,Indian Institute of Technology Bombay
16921,1265,Honeywell (Industrial and Commercial thermal)
16919,1050,Rajoo Engineers Ltd.
25874,1677,Hindustan Zinc Ltd
25859,237,National Institute of Technology Delhi
16818,294,Shelf Drilling Offshore Services India Pvt. Ltd.
14412,7680,Amazon Online Sales
25804,1723,Spacenex Aero Pvt Ltd
25803,1712,"Deccan Fine Chemicals, Visakhapatnam"
16678,267,Rail Coach Factory
16669,268,Raj Dies and Engineering
14462,7680,Amazon Online Sales
13465,611,Demosha Chemicals Pvt. Ltd.
16588,1549,Honda Motorcycle and Scooter India Pvt. Ltd.
25655,1794,L and T Heavy Enginering
25656,267,Rail Coach Factory
5342,163,Indian Rayon
8007,169,Innovative Retail Concepts Pvt. Ltd.
4465,158,"INS Hansa, Indian Navy"
10616,326,The Times of India Group
8017,22,Alfa Tech Corporation
5344,216,Matoshree Agro Industries
5410,57,Bridgestone India Pvt. Ltd.
7948,154,Hytech Educational Equipment Pvt. Ltd.
10787,271,Raymond Ltd.
8114,3,Ingersoll Rand Technologies and Services Pvt. Ltd.
14769,7680,Amazon Online Sales
8264,280,S.H Industrial Needs
8327,311,Sun Enterprise
8265,306,Sotax India Pvt. Ltd.
7938,121,Wipro GE Healthcare Pvt. Ltd.
8016,9,Survival Systems India
8420,189,Khusheim Co.
14820,7680,Amazon Online Sales
8426,59,Cairn India Ltd.
8436,213,Mahindra Comviva
8462,3,Ingersoll Rand Technologies and Services Pvt. Ltd.
8468,3,Ingersoll Rand Technologies and Services Pvt. Ltd.
8448,7,Cipla Ltd.
8418,228,Metal Home Engineering
17786,45,BEL Optronic Devices Ltd.
17747,45,BEL Optronic Devices Ltd.
8612,338,Vigel Manufacturing Technologies Pvt. Ltd.
8630,3,Ingersoll Rand Technologies and Services Pvt. Ltd.
8650,324,Tata Projects Ltd.
8474,273,Renishaw Metrology Systems Ltd.
8629,121,Wipro GE Healthcare Pvt. Ltd.
8715,138,Gruppe Littlesilver
8150,59,Cairn India Ltd.
8749,276,RMC Readymix India Pvt. Ltd.
8800,276,RMC Readymix India Pvt. Ltd.
8737,170,"INS Garuda, Indian Navy"
8871,9,Survival Systems India
8535,213,Mahindra Comviva
8802,276,RMC Readymix India Pvt. Ltd.
8830,151,Hoerbiger India Serial Technology Pvt. Ltd.
8911,342,Wika Instruments India Pvt. Ltd.
8892,294,Shelf Drilling Offshore Services India Pvt. Ltd.
8935,31,Arabian Ocean Drilling Supplies and Services Pvt. Ltd.
8828,34,ATA Enterprises
8990,3,Ingersoll Rand Technologies and Services Pvt. Ltd.
8801,276,RMC Readymix India Pvt. Ltd.
8941,140,H-D Motor Co. India Pvt. Ltd.
9027,174,ITC Grand Central - A Luxury Collection Hotel
8747,276,RMC Readymix India Pvt. Ltd.
8786,53,Bhatia Tools and Technology
9168,228,Metal Home Engineering
9184,152,HVD Distributors Pvt. Ltd.
4166,168,Ingersoll Rand Climate Solutions Pvt. Ltd.
9212,228,Metal Home Engineering
9241,271,Raymond Ltd.
9233,213,Mahindra Comviva
9276,195,Larsen and Toubro Ltd.
9033,118,Galiakotwala Engineering Co. Pvt. Ltd.
8822,34,ATA Enterprises
9280,73,Cummins Emission Solutions INC
9404,170,"INS Garuda, Indian Navy"
9428,122,GE India Industrial Pvt. Ltd. (Division: JFWTC)
9421,219,Maxxis Rubber India Pvt. Ltd.
9385,256,PNP Maritime Services Pvt. Ltd.
9426,26,Amazon Seller Services Pvt. Ltd.
9549,228,Metal Home Engineering
9423,80,D. P. Jindal Group of Industries
9219,95,Donatekart
9553,3,Ingersoll Rand Technologies and Services Pvt. Ltd.
9476,274,Research Innovation Incubation Design Labs
9636,294,Shelf Drilling Offshore Services India Pvt. Ltd.
9644,294,Shelf Drilling Offshore Services India Pvt. Ltd.
9704,294,Shelf Drilling Offshore Services India Pvt. Ltd.
9655,419,HP International
9720,490,Max MRO Services Pvt. Ltd.
9742,421,ACC India Pvt. Ltd.
9725,312,Sunflag Iron And Steel Co. Ltd.
9699,338,Vigel Manufacturing Technologies Pvt. Ltd.
9602,478,Sodexo India On-Site Service Solutions
9798,347,Mohan Clothing Co. Pvt. Ltd.
9823,80,D. P. Jindal Group of Industries
9751,80,D. P. Jindal Group of Industries
9882,68,Comviva Technologies Ltd.
9910,3,Ingersoll Rand Technologies and Services Pvt. Ltd.
10017,294,Shelf Drilling Offshore Services India Pvt. Ltd.
10028,560,Atlas Group
9891,347,Mohan Clothing Co. Pvt. Ltd.
10073,95,Donatekart
18511,80,D. P. Jindal Group of Industries
10179,206,Hitanshi Metal
10149,193,Kubota Agricultural Machinery India Pvt. Ltd.
10168,347,Mohan Clothing Co. Pvt. Ltd.
10229,170,"INS Garuda, Indian Navy"
10256,433,Defence Research and Development Organization
9912,95,Donatekart
10260,433,Defence Research and Development Organization
10115,338,Vigel Manufacturing Technologies Pvt. Ltd.
10183,128,GerOil Oil and Gas Products
25930,215,Maschio Gaspardo India Pvt. Ltd.
14364,736,Siemens Ltd.
1667,620,Vedanta Ltd. (Division # Cairn Oil and Gas)
15400,7680,Amazon Online Sales
1221,59,Cairn India Ltd.
7577,3,Ingersoll Rand Technologies and Services Pvt. Ltd.
6936,203,Lovely Professional University
8107,307,Spartan Supply Pvt. Ltd.
15596,7680,Amazon Online Sales
4523,59,Cairn India Ltd.
15708,7680,Amazon Online Sales
7520,86,Dee Tee Industries Ltd.
15792,7680,Amazon Online Sales
4736,366,HMT Machine Tools Ltd.
15954,7680,Amazon Online Sales
4887,13,Aastral Industries
16170,7680,Amazon Online Sales
16226,7680,Amazon Online Sales
16252,7680,Amazon Online Sales
4211,9,Survival Systems India
15513,80,D. P. Jindal Group of Industries
6078,3,Ingersoll Rand Technologies and Services Pvt. Ltd.
5126,345,Yash Industries
16635,7680,Amazon Online Sales
16636,7680,Amazon Online Sales
5246,60,ExxonMobil Service and Technology Pvt. Ltd.
16680,7680,Amazon Online Sales
5261,148,Hindalco Industries Ltd.
16724,7680,Amazon Online Sales
16727,7680,Amazon Online Sales
16729,7680,Amazon Online Sales
16731,7680,Amazon Online Sales
16732,7680,Amazon Online Sales
17042,7680,Amazon Online Sales
17043,7680,Amazon Online Sales
17044,7680,Amazon Online Sales
17143,7680,Amazon Online Sales
5623,3,Ingersoll Rand Technologies and Services Pvt. Ltd.
4605,256,PNP Maritime Services Pvt. Ltd.
4606,15,Accuramech Industrial Engineering Pvt. Ltd.
5669,263,Process Construction and Technical Services Pvt. Ltd.
5681,239,"Naval Dockyard, Lion Gate"
17603,7680,Amazon Online Sales
17638,7680,Amazon Online Sales
5759,363,Greenko Group
17693,7680,Amazon Online Sales
5855,222,MD Electricals
5873,52,Bharat Wire Ropes Ltd.
4685,168,Ingersoll Rand Climate Solutions Pvt. Ltd.
18015,45,BEL Optronic Devices Ltd.
4763,168,Ingersoll Rand Climate Solutions Pvt. Ltd.
5009,174,ITC Grand Central - A Luxury Collection Hotel
6597,74,Cummins Fuel Systems India
6651,203,Lovely Professional University
13773,489,Gufic Lifescience Pvt. Ltd.
7267,316,TAG Offshore Ltd.
6745,3,Ingersoll Rand Technologies and Services Pvt. Ltd.
6788,24,Allison Transmission India Pvt. Ltd.
4661,168,Ingersoll Rand Climate Solutions Pvt. Ltd.
13665,611,Demosha Chemicals Pvt. Ltd.
4879,16,ACE Technologies and Packaging Systems Pvt. Ltd.
6963,316,TAG Offshore Ltd.
6990,174,ITC Grand Central - A Luxury Collection Hotel
7102,3,Ingersoll Rand Technologies and Services Pvt. Ltd.
6010,263,Process Construction and Technical Services Pvt. Ltd.
6147,107,Empire Industrial Equipment
7523,213,Mahindra Comviva
6116,9,Survival Systems India
7736,203,Lovely Professional University
6230,233,Mylo Industries Pvt. Ltd.
5859,256,PNP Maritime Services Pvt. Ltd.
6353,158,"INS Hansa, Indian Navy"
6272,48,Bhagyalaxmi Rolling Mill Pvt. Ltd.
7380,213,Mahindra Comviva
7352,289,Seamec Ltd.
7343,3,Ingersoll Rand Technologies and Services Pvt. Ltd.
7290,398,Tata Consultancy Services Ltd.
11660,443,Max Machinery and Automation
7274,156,Indian Institute of Technology Bombay
7260,133,Grand Prix Engineering Pvt. Ltd.
7191,253,Pashupatinath Enterprises
7154,114,Flexituff International Ltd.
5897,256,PNP Maritime Services Pvt. Ltd.
7101,112,Falcon Pipes Pvt. Ltd.
7091,138,Gruppe Littlesilver
7087,136,Greatship India Ltd.
7046,151,Hoerbiger India Serial Technology Pvt. Ltd.
6999,314,Suzlon Energy Ltd.
6929,333,UrbanClap Technologies India Pvt. Ltd.
6915,307,Spartan Supply Pvt. Ltd.
6913,307,Spartan Supply Pvt. Ltd.
6873,208,Macpower CNC Machines Pvt. Ltd.
6906,286,Schmersal India Pvt. Ltd.
6880,158,"INS Hansa, Indian Navy"
6841,59,Cairn India Ltd.
6804,138,Gruppe Littlesilver
8686,128,GerOil Oil and Gas Products
6728,160,"INS Dega, Indian Navy"
6634,63,Chemtex Engg Of India Ltd.
6579,170,"INS Garuda, Indian Navy"
6532,61,Cello Stationery Products Pvt. Ltd.
6527,201,Liugong India Pvt. Ltd.
6514,319,Tal Manufacturing Solutions Ltd.
6500,3,Ingersoll Rand Technologies and Services Pvt. Ltd.
6482,94,DLS Aircon Pvt. Ltd.
6456,105,Emerson Innovation Center
6413,83,Dana India Pvt. Ltd.
10553,271,Raymond Ltd.
6896,174,ITC Grand Central - A Luxury Collection Hotel
8365,3,Ingersoll Rand Technologies and Services Pvt. Ltd.
4963,97,Dr B.R. Ambedkar National Institute of Technology
7348,263,Process Construction and Technical Services Pvt. Ltd.
5041,383,Mahindra Forgings Ltd.
