increment_id,quotation_item_id,quotation_id,order,product_id,qty,qty_requested,qty_ordered,discount_purcent,discount_amount,display_in_front,price_ht,caption,eco_tax,weight,exclude,name,cost,sku,options,description,original_price,mpn,uom,leadtime,source,currency,supplier_id,tax_class_id,tax_code,product_brand,hsncode,bpcat,line_num,is_locked,is_kit
27187,65259,27187,13,765069,1,0,0,0.00,0.00,1,179.93,"Hex Bit Sockets 1/2 Sq drive 19mm",0.00,0.00,0,0,158.34,BM9V8C3,a%3A0%3A%7B%7D,NULL,0.00,BSH19,ea,"1-2 weeks",0,0,5547,16,"IGST 18%",0,8204,NULL,12,0,0
27186,65022,27186,1,764921,1,0,0,0.00,0.00,1,14513.33,"COMPRESSOR SC15CL with accessories",0.00,0.00,0,0,13062.00,BM9Q1E8,a%3A0%3A%7B%7D,NULL,0.00,SC15CL,ea,"1-2 weeks",0,0,1369,16,"CGST + SGST 18%",0,8414,NULL,0,0,0
27184,64957,27184,1,764876,20,0,0,0.00,0.00,1,22837.50,"Supprt insulator(BHEL DRG No. 49820629505)",0.00,0.00,0,0,18270.00,BM9Q5U1,a%3A0%3A%7B%7D,NULL,0.00,49820629505,ea,"10-12 weeks",0,0,6097,16,"IGST 18%",0,8487,NULL,0,0,0
27184,64958,27184,2,764874,5,0,0,0.00,0.00,1,24375.00,"Conical Support insulator (BHEL DRG No. 39820515505)",0.00,0.00,0,0,19500.00,BM9S2D8,a%3A0%3A%7B%7D,NULL,0.00,39820515505,ea,"10-12 weeks",0,0,6097,16,"IGST 18%",0,8487,NULL,1,0,0
27184,64959,27184,3,764878,5,0,0,0.00,0.00,1,40587.50,"Supprt insulator(BHEL DRG No. 49820709005)",0.00,0.00,0,0,32470.00,BM9X8A9,a%3A0%3A%7B%7D,NULL,0.00,49820709005,ea,"10-12 weeks",0,0,6097,16,"IGST 18%",0,8487,NULL,2,0,0
27184,64960,27184,4,764879,5,0,0,0.00,0.00,1,20156.25,"Supprt insulator(BHEL DRG No. 39820631205)",0.00,0.00,0,0,16125.00,BM9X9W1,a%3A0%3A%7B%7D,NULL,0.00,39820631205,ea,"10-12 weeks",0,0,6097,16,"IGST 18%",0,8487,NULL,3,0,0
27184,64961,27184,5,764875,20,0,0,0.00,0.00,1,20000.00,"Shaft Insulator(BHEL DRG No. 39830503400)",0.00,0.00,0,0,16000.00,BM9Y2V4,a%3A0%3A%7B%7D,NULL,0.00,39830503400,ea,"10-12 weeks",0,0,6097,16,"IGST 18%",0,8487,NULL,4,0,0
27184,64962,27184,6,764877,10,0,0,0.00,0.00,1,20625.00,"bushing insulator(BHEL DRG No.39820509200)",0.00,0.00,0,0,16500.00,BM9T3W9,a%3A0%3A%7B%7D,NULL,0.00,39820509200,ea,"10-12 weeks",0,0,6097,16,"IGST 18%",0,8487,NULL,5,0,0
27183,65035,27183,1,764934,1,0,0,0.00,0.00,1,70462.56,"Smart Signage",0.00,0.00,0,0,65960.00,BM9X1H7,a%3A0%3A%7B%7D,NULL,0.00,DC55E,ea,"2-3 days",0,0,1369,17,"IGST 28%",0,8528,NULL,0,0,0
27183,65036,27183,2,764933,1,0,0,0.00,0.00,1,26360.98,"6.5kg,1000RPM, 6 Motion Direct Drive Washer  with Steam and NFC download, White color",0.00,0.00,0,0,24376.00,BM9Y4C3,a%3A0%3A%7B%7D,NULL,0.00,"FHT1065SNW ",ea,"2-3 days",0,0,1369,16,"IGST 18%",0,8450,NULL,1,0,0
27183,65037,27183,3,764935,1,0,0,0.00,0.00,1,27937.71,"6.5kg,1000RPM, 6 Motion Direct Drive Washer  with Steam and NFC download, Silver color",0.00,0.00,0,0,25834.00,BM9Q4X9,a%3A0%3A%7B%7D,NULL,0.00,FHT1065SNL,ea,"2-3 days",0,0,1369,16,"IGST 18%",0,8450,NULL,2,0,0
27182,64952,27182,1,743011,191,0,955,0.00,0.00,1,34.20,"BULK MRO APPROVED MS Short Bend, Class C, Size 1-1/2"" - H",0.00,0.00,0,0,30.00,BM9K9E6,a%3A0%3A%7B%7D,NULL,34.20,,ea,"2-3 days",0,0,5990,16,"IGST 18%",0,7307,NULL,0,1,0
27182,64953,27182,2,743009,96,0,480,0.00,0.00,1,131.40,"BULK MRO APPROVED MS Pipe, Class C, Size 1"" ",0.00,0.00,0,0,143.00,BM9K9E4,a%3A0%3A%7B%7D,NULL,131.40,,mtr,"2-3 days",0,0,5452,16,"IGST 18%",0,7306,NULL,1,1,0
27182,64954,27182,3,745084,5,0,25,0.00,0.00,1,436.50,"BULK MRO APPROVED MS Flange, Class 150, Size 150 mm",0.00,0.00,0,0,350.00,BM9L9T7,a%3A0%3A%7B%7D,NULL,436.50,,ea,"2-3 days",0,0,5452,16,"IGST 18%",0,7307,NULL,2,1,0
27177,64923,27177,1,754214,1,0,0,0.00,0.00,1,12000.00,"Hand Operated Barrel Transfer Pump,SS304 (only Pipe)",0.00,0.00,0,0,10740.00,BM9N2E1,a%3A0%3A%7B%7D,NULL,0.00,,ea,"2-3 days",0,0,512,16,"CGST + SGST 18%",0,8414,NULL,NULL,0,0
27175,64916,27175,2,756424,1,0,0,0.00,0.00,1,8421.05,"One Driver Salary",0.00,0.00,0,0,8000.00,BM9P1U2,a%3A0%3A%7B%7D,NULL,8421.05,,ea,"2-3 days",0,0,5144,18,"IGST 5%",0,9964,NULL,1,0,0
27175,64917,27175,4,756425,1,0,0,0.00,0.00,1,6842.11,"Toll Tax",0.00,0.00,0,0,6500.00,BM9P1V4,a%3A0%3A%7B%7D,NULL,6842.11,,ea,"2-3 days",0,0,5144,18,"IGST 5%",0,9964,NULL,3,0,0
27175,64918,27175,5,763088,1,0,0,0.00,0.00,1,994.74,"Fooding charge",0.00,0.00,0,0,945.00,BM9U3H5,a%3A0%3A%7B%7D,NULL,0.00,,ea,"2-3 days",0,0,5144,18,"IGST 5%",0,9964,NULL,4,0,0
27175,64919,27175,1,764858,1,0,0,0.00,0.00,1,33684.21,"Cab a rent for the month of August 2018",0.00,0.00,0,0,32000.00,BM9U9M1,a%3A0%3A%7B%7D,NULL,0.00,,ea,"2-3 days",0,0,5144,18,"IGST 5%",0,9965,NULL,0,0,0
27175,64920,27175,3,764856,1,0,0,0.00,0.00,1,59530.53,"Diesel rate (7946km, 801.5 ltrX 70.56 per ltr)",0.00,0.00,0,0,56554.00,BM9R7B6,a%3A0%3A%7B%7D,NULL,0.00,,ea,"2-3 days",0,0,5144,18,"IGST 5%",0,9965,NULL,2,0,0
27175,64921,27175,6,764857,2,0,0,0.00,0.00,1,1578.95,"Bolero (UK06TA3473) rent on date 03-08-2018",0.00,0.00,0,0,1500.00,BM9S1Z4,a%3A0%3A%7B%7D,NULL,0.00,,ea,"2-3 days",0,0,5144,18,"IGST 5%",0,9965,NULL,5,0,0
27174,64904,27174,1,764848,1,0,0,0.00,0.00,1,4750.00,"Instrument:""Conductivity type Level Switch"":SLW Series…1.1 Evaluation Unit:Electronics Evaluation Unit,  Model:SLW-7211.2 Probe:Part Insulated Rod Probe (3 in 1)",0.00,0.00,0,0,4275.00,BM9Q1E2,a%3A0%3A%7B%7D,NULL,0.00,SLW,ea,"3-4 weeks",0,0,1369,16,"CGST + SGST 18%",0,9026,NULL,NULL,0,0
27173,65336,27173,2,95308,1,0,0,0.00,0.00,1,6407.87,"STANLEY 1/2"" Square Drive Torque Wrench, 40-200Nm - STMT73590-8",0.00,0.00,0,0,5767.08,BM0C9C6,a%3A0%3A%7B%7D,NULL,5619.78,STMT73590-8,ea,"2-3 week",0,0,135,16,"IGST 18%",0,8204,NULL,1,0,0
27173,65337,27173,3,646039,6,0,0,0.00,0.00,1,109.86,"STANLEY 1/2"" F X 3/8"" M Square Drive Adapter - 1-86-414 - BM0C8E9",0.00,0.05,0,0,98.87,BM0C8E9,a%3A0%3A%7B%7D,NULL,67.83,1-86-414,ea,"2-3 week",0,0,135,16,"IGST 18%",0,8204,NULL,2,0,0
27173,65338,27173,4,736291,1,0,0,0.00,0.00,1,22173.44,"STANLEY 3/4"" Square Drive Torque Wrench, 150-750 Nm - STMT73592-8",0.00,0.00,0,0,19956.10,BM4K3X2,a%3A0%3A%7B%7D,NULL,19999.83,STMT73592-8,ea,"2-3 week",0,0,135,16,"IGST 18%",0,8204,NULL,3,0,0
27173,65339,27173,5,736179,4,0,0,0.00,0.00,1,262.42,"STANLEY 3/4"" To 1/2"" Coupler - STMT88908-8B-12",0.00,0.00,0,0,236.18,BM4K3M8,a%3A0%3A%7B%7D,NULL,190.67,STMT88908-8B-12,ea,"2-3 week",0,0,135,16,"IGST 18%",0,8204,NULL,4,0,0
27173,65340,27173,1,765120,1,0,0,0.00,0.00,1,373549.48,"Desoutter (2051474654) PT450-T3000-S19S Pneumatic - Pulse Tools- Shut Off",0.00,0.00,0,0,336194.53,BM9Q1M5,a%3A0%3A%7B%7D,NULL,0.00,2051474654,ea,"4-6 weeks",0,0,135,16,"IGST 18%",0,8467,NULL,0,0,0
27172,64889,27172,1,671147,60,0,240,0.00,0.00,1,198.00,"COSMOS Aerosal Spray Paint, Color CED Black, 400 ml",0.00,0.00,0,0,175.00,BM9A1V7,a%3A0%3A%7B%7D,NULL,230.02,,ea,"1 week",0,0,760,16,"CGST + SGST 18%",0,3208,NULL,0,1,0
27172,64891,27172,3,647209,400,0,1600,0.00,0.00,1,16.10,"KOHINOOR Teflon Tape ",0.00,0.00,0,0,14.50,BM0K8J3,a%3A0%3A%7B%7D,NULL,17.50,,ea,"1 week",0,0,5027,16,"CGST + SGST 18%",0,3920,NULL,1,1,0
27172,64892,27172,4,647204,200,0,800,0.00,0.00,1,10.20,"BULK MRO APPROVED Water Paper 100 JOHN",0.00,0.00,0,0,11.44,BM0K8Q5,a%3A0%3A%7B%7D,NULL,11.00,,ea,"1 week",0,0,28,16,"CGST + SGST 18%",0,6805,NULL,2,1,0
27172,64894,27172,5,671057,6,0,24,0.00,0.00,1,545.00,"BULK MRO APPROVED Gasket Shellac Compound, 60 ml(1 Box = 15 nos)",0.00,0.00,0,0,490.00,BM9A1K1,a%3A0%3A%7B%7D,NULL,611.00,,box,"1 week",0,0,5027,16,"CGST + SGST 18%",0,"3824 ",NULL,3,1,0
27171,65584,27171,1,765313,20,0,0,0.00,0.00,1,370.00,"valgro  Abrasive finishing MOP 75 OD  x 25 Width x 6 mm spindle PSM",0.00,0.00,0,0,325.00,BM9Q1V4,a%3A0%3A%7B%7D,NULL,0.00,.,ea,"2-3 week",0,0,3477,16,"CGST + SGST 18%",0,8460,NULL,NULL,0,0
27170,65435,27170,1,765189,7,0,14,0.00,0.00,1,1050.00,"Clutch Holder S.S",0.00,0.00,0,0,890.00,BM9R7B4,a%3A0%3A%7B%7D,NULL,0.00,,ea,"2-3 days",0,0,6131,16,"IGST 18%",0,8714,NULL,0,1,0
27170,65436,27170,2,765188,7,0,14,0.00,0.00,1,8400.00,"Clutch S.S 3 Jaws",0.00,0.00,0,0,7120.00,BM9U9V9,a%3A0%3A%7B%7D,NULL,0.00,,ea,"2-3 days",0,0,6131,16,"IGST 18%",0,8708,NULL,1,1,0
27169,64887,27169,1,764845,1,0,0,0.00,0.00,1,0.00,"Repairs and Manitenance Repairing Testing of faulty flow computer",0.00,0.00,0,0,NULL,BM9Q1D7,a%3A0%3A%7B%7D,NULL,0.00,,ea,"2-3 days",0,0,NULL,16,"IGST 18%",0,9991,NULL,NULL,0,0
27168,65013,27168,1,764914,1,0,0,0.00,0.00,1,24943.18,"Safety ARC Protection Suit Make Salisbury by Honeywell",0.00,0.00,0,0,21950.00,BM9T9H7,a%3A0%3A%7B%7D,NULL,0.00,SKCA8,ea,"2-3 week",0,0,435,16,"CGST + SGST 18%",0,6505,NULL,NULL,0,0
27168,65014,27168,2,764915,3,0,0,0.00,0.00,1,26520.45,"Electricial Tool Kit",0.00,0.00,0,0,23338.00,BM9Q4G2,a%3A0%3A%7B%7D,NULL,0.00,TK9,ea,"2-3 week",0,0,435,16,"CGST + SGST 18%",0,8204,NULL,NULL,0,0
27166,64874,27166,1,724235,25000,0,50000,0.00,0.00,1,2.25,"Nitrile Examination Handgloves",0.00,0.00,0,0,1.60,BM9D3V6,a%3A0%3A%7B%7D,NULL,3.76,,ea,"2 weeks",0,0,1379,15,"CGST + SGST 12%",0,4015,NULL,0,1,0
27165,64880,27165,1,764844,1,0,0,0.00,0.00,1,3168.42,"SPARES FOR MODEL: DRYSPELL-20 (  Spare kit Pre-Filter Element    )",0.00,0.00,0,0,3010.00,BM9X1U5,a%3A0%3A%7B%7D,NULL,0.00,,ea,"2 weeks",0,0,0,16,"CGST + SGST 18%",0,8421,NULL,NULL,0,0
27165,64881,27165,2,764841,2,0,0,0.00,0.00,1,886.32,"Spare kit After-Filter Element",0.00,0.00,0,0,842.00,BM9V4Z9,a%3A0%3A%7B%7D,NULL,0.00,,ea,"2 weeks",0,0,0,16,"CGST + SGST 18%",0,8421,NULL,NULL,0,0
27165,64882,27165,3,764840,1,0,0,0.00,0.00,1,891.58,"Spare kit Tower seal kit",0.00,0.00,0,0,847.00,BM9T1V8,a%3A0%3A%7B%7D,NULL,0.00,,ea,"2 weeks",0,0,0,16,"CGST + SGST 18%",0,8421,NULL,NULL,0,0
27165,64883,27165,4,764839,1,0,0,0.00,0.00,1,6284.21,"ACTIVATED ALUMINA WITH SCREEN",0.00,0.00,0,0,5970.00,BM9T6G1,a%3A0%3A%7B%7D,NULL,0.00,,ea,"2 weeks",0,0,0,16,"CGST + SGST 18%",0,8421,NULL,NULL,0,0
27165,64884,27165,5,764838,2,0,0,0.00,0.00,1,1878.95,"Amisco solenoid valve",0.00,0.00,0,0,1785.00,BM9X8E3,a%3A0%3A%7B%7D,NULL,0.00,,ea,"2 weeks",0,0,0,16,"CGST + SGST 18%",0,8421,NULL,NULL,0,0
27165,64885,27165,6,764842,2,0,0,0.00,0.00,1,1031.58,"Spare kit Exhaust Valve",0.00,0.00,0,0,980.00,BM9Y2S1,a%3A0%3A%7B%7D,NULL,0.00,,ea,"2 weeks",0,0,0,16,"CGST + SGST 18%",0,8421,NULL,NULL,0,0
27165,64886,27165,7,764843,1,0,0,0.00,0.00,1,1263.16,"Service Charge",0.00,0.00,0,0,1200.00,BM9S7L1,a%3A0%3A%7B%7D,NULL,0.00,,ea,"2 weeks",0,0,0,16,"CGST + SGST 18%",0,9987,NULL,NULL,0,0
27165,64888,27165,8,754504,1,0,0,0.00,0.00,1,400.00,Freight.,0.00,0.00,0,0,400.00,BM00008,a%3A0%3A%7B%7D,NULL,5500.00,,ea,"2 weeks",0,0,0,16,"CGST + SGST 18%",0,9967,NULL,NULL,0,0
27164,64869,27164,1,764467,12,0,24,0.00,0.00,1,5885.00,"Mitutoyo USB Cable (05CZA663) for Digital Micrometer (2metre length)",0.00,0.00,0,0,5416.67,BM9T3A7,a%3A0%3A%7B%7D,NULL,0.00,05CZA663,ea,"6-10 weeks",0,0,615,16,"CGST + SGST 18%",0,8544,41111601PA00028,0,1,0
27163,64867,27163,1,753920,20,0,40,0.00,0.00,1,3750.00,"Silicone Rubber hose red with 5ply Meta Aramid, 2 Hump with 3 SS Rings, ID 127mm, Length 190mm",0.00,0.00,0,0,2326.00,BM9M9K2,a%3A0%3A%7B%7D,NULL,5020.00,,ea,"2-3 week",0,0,1020,16,"CGST + SGST 18%",0,4009,NULL,0,1,0
27163,64868,27163,2,756656,20,0,40,0.00,0.00,1,3192.00,"Silicone Rubber hose red with 5ply Meta Aramid, 2 Hump with 3 SS Rings, ID 101.6 mm, Length 190mm",0.00,0.00,0,0,1826.00,BM9P2W8,a%3A0%3A%7B%7D,NULL,3192.00,,ea,"4-6 weeks",0,0,1020,16,"CGST + SGST 18%",0,4009,NULL,1,1,0
27162,64870,27162,1,764829,42273,0,126819,0.00,0.00,1,1.84,"VINYL STICKER FOR BARCODE  4.5X5.5 INCH",0.00,0.00,0,0,1.75,BM9Q1D5,a%3A0%3A%7B%7D,NULL,0.00,,"sq inch","1-2 weeks",0,0,5033,16,"CGST + SGST 18%",0,9954,NULL,0,1,0
27160,64863,27160,1,764825,8,0,0,0.00,0.00,1,2357.50,"18AH batteries",0.00,0.00,0,0,2050.00,BM9S9A3,a%3A0%3A%7B%7D,NULL,0.00,,ea,"1-2 weeks",0,0,0,17,"IGST 28%",0,8507,NULL,NULL,0,0
27160,64865,27160,2,764827,1,0,0,0.00,0.00,1,3220.00,"UPS charger card issue repair charges",0.00,0.00,0,0,2800.00,BM9U6E9,a%3A0%3A%7B%7D,NULL,0.00,,ea,"1-2 weeks",0,0,0,16,"IGST 18%",0,9987,NULL,NULL,0,0
27160,64866,27160,3,764828,20,0,0,0.00,0.00,1,2817.50,"26AH Exide batteries",0.00,0.00,0,0,2450.00,BM9W7X5,a%3A0%3A%7B%7D,NULL,0.00,,ea,"1-2 weeks",0,0,0,17,"IGST 28%",0,8507,NULL,NULL,0,0
27158,64859,27158,1,764825,8,0,0,0.00,0.00,1,2357.50,"18AH batteries",0.00,0.00,0,0,2050.00,BM9S9A3,a%3A0%3A%7B%7D,NULL,0.00,,ea,"1 week",0,0,0,17,"IGST 28%",0,8507,NULL,NULL,0,0
27158,64860,27158,2,764824,1,0,0,0.00,0.00,1,5980.00,"UPS PCB and charger card repair price",0.00,0.00,0,0,5200.00,BM9W4K2,a%3A0%3A%7B%7D,NULL,0.00,,ea,"1 week",0,0,0,16,"IGST 18%",0,9987,NULL,NULL,0,0
27157,64877,27157,1,764837,60,0,0,0.00,0.00,1,47.92,"Countersunk Bolt M8X10 mm, Moc-Ms",0.00,0.00,0,0,42.17,BM9Y3S4,a%3A0%3A%7B%7D,NULL,0.00,,ea,"2 weeks",0,0,4103,16,"IGST 18%",0,7318,NULL,0,0,0
27157,64878,27157,2,764835,60,0,0,0.00,0.00,1,66.10,"Countersunk Bolt M8X15 mm, Moc-Ms",0.00,0.00,0,0,58.17,BM9S5F9,a%3A0%3A%7B%7D,NULL,0.00,,ea,"2 weeks",0,0,4103,16,"IGST 18%",0,7318,NULL,1,0,0
27157,64879,27157,3,764836,60,0,0,0.00,0.00,1,82.01,"Countersunk Bolt M8X20mm, Moc-Ms",0.00,0.00,0,0,72.17,BM9R8E4,a%3A0%3A%7B%7D,NULL,0.00,,ea,"2 weeks",0,0,4103,16,"IGST 18%",0,7318,NULL,2,0,0
27156,65166,27156,1,765012,6,0,0,0.00,0.00,1,6195.65,"Weidmuller make KLIPPON K5 EX",0.00,0.00,0,0,5700.00,BM9Q1K1,a%3A0%3A%7B%7D,NULL,0.00,.,ea,"8 weeks",0,0,234,16,"CGST + SGST 18%",0,8536,NULL,NULL,0,0
27153,65560,27153,1,765291,10,0,0,0.00,0.00,1,2857.14,"LED 2X2, 36 Watt, 3000 lumens, Warm White 3000K",0.00,0.00,0,0,2000.00,BM9Q1U3,a%3A0%3A%7B%7D,NULL,0.00,-,ea,"8-10 days",0,0,0,16,"IGST 18%",0,9405,NULL,NULL,0,0
27153,65581,27153,2,754502,1,0,0,0.00,0.00,1,20063.44,IGST,0.00,0.00,0,0,16500.00,BM00006,a%3A0%3A%7B%7D,NULL,0.00,,ea,"2-3 days",0,0,NULL,16,"IGST 18%",0,9965,NULL,NULL,0,0
27152,65347,27152,1,726483,1,0,0,0.00,0.00,1,12775.28,"PILZ Safety Relay PNOZ X2.8P 24VACDC 3N/O 1N/C",0.00,0.00,0,0,11242.25,BM9E4B3,a%3A0%3A%7B%7D,NULL,13287.82,777301,ea,"4-6 weeks",0,0,3146,14,"IGST 0%",0,8536,NULL,NULL,0,0
27151,65388,27151,1,765164,4,0,0,0.00,0.00,1,25580.00,"Subway Wc 6600",0.00,0.00,0,0,21737.29,BM9Q1N6,a%3A0%3A%7B%7D,NULL,0.00,"Bulk MRO Approved",ea,"4-6 weeks",0,0,1234,16,"CGST + SGST 18%",0,3924,NULL,0,0,0
27151,65596,27151,2,765323,20,0,0,0.00,0.00,1,600.00,"Cement Sheet, thickness 4mm, Size: 4'x8'",0.00,0.00,0,0,480.00,BM9U5B6,a%3A0%3A%7B%7D,NULL,0.00,"Bulk Mro Approved",ea,"2 weeks",0,0,1234,16,"CGST + SGST 18%",0,6811,NULL,1,0,0
27151,65597,27151,3,765324,50,0,0,0.00,0.00,1,90.00,"fosroc Renderoc Plug (5 kg bag)",0.00,0.00,0,0,68.00,BM9U5R4,a%3A0%3A%7B%7D,NULL,0.00,"Bulk Mro Approved",kg,"2 weeks",0,0,1234,16,"CGST + SGST 18%",0,3824,NULL,2,0,0
27149,64896,27149,1,764846,2,0,4,0.00,0.00,1,19844.45,"APC make smart on line UPS 1 KVA/800W,I/p:O/P 1:1",0.00,0.00,0,0,17800.00,BM9Q1D8,a%3A0%3A%7B%7D,NULL,0.00,SRC1KI-IN,ea,"2-3 days",0,0,6133,16,"CGST + SGST 18%",0,8504,NULL,0,1,0
27148,64850,27148,1,764817,5,0,0,0.00,0.00,1,4422.56,"ANTI FATIGUE MAT (600X900 X17MM)",0.00,0.00,0,0,3626.50,BM9R8J6,a%3A0%3A%7B%7D,NULL,0.00,.,ea,"1-2 weeks",0,0,1369,16,"CGST + SGST 18%",0,4016,NULL,0,0,0
27148,64851,27148,2,764819,5,0,0,0.00,0.00,1,6910.37,"ANTI FATIGUE MAT (600X1500 X17MM)",0.00,0.00,0,0,5666.50,BM9X4X6,a%3A0%3A%7B%7D,NULL,0.00,.,ea,"1-2 weeks",0,0,1369,16,"CGST + SGST 18%",0,4016,NULL,1,0,0
27148,64852,27148,3,764816,5,0,0,0.00,0.00,1,12404.27,"ANTI FATIGUE MAT (900X1800 X17MM)",0.00,0.00,0,0,10171.50,BM9Y3Q7,a%3A0%3A%7B%7D,NULL,0.00,.,ea,"1-2 weeks",0,0,1369,16,"CGST + SGST 18%",0,4016,NULL,2,0,0
27148,64853,27148,4,764818,5,0,0,0.00,0.00,1,16446.95,"ANTI FATIGUE MAT (900X2400 X17MM)",0.00,0.00,0,0,13486.50,BM9S8H6,a%3A0%3A%7B%7D,NULL,0.00,.,ea,"1-2 weeks",0,0,1369,16,"CGST + SGST 18%",0,4016,NULL,3,0,0
27147,65086,27147,1,764973,2,0,0,0.00,0.00,1,6090.12,Microswitch,0.00,0.00,0,0,5602.91,BM9Q1G6,a%3A0%3A%7B%7D,NULL,0.00,DT-2R-A7,ea,"1-2 weeks",0,0,1369,16,"CGST + SGST 18%",0,8536,NULL,0,0,0
27146,64922,27146,1,764859,1,0,0,0.00,0.00,1,7500.00,"Electronic Platform Weighing Scale, Model No : EPM-300Kg , Accuracy : 50gm ,Pan Size : 600 x600mmFeatures: SS Top,ABS Indicator ,Pipe Structure,Single LoadCell,Inbuilt Battery Back Up,Green LED Display.",0.00,0.00,0,0,6000.00,BM9Q1E4,a%3A0%3A%7B%7D,NULL,0.00,.,ea,"1-2 weeks",0,0,1286,16,"CGST + SGST 18%",0,8423,NULL,NULL,0,0
27145,64838,27145,1,762465,2,0,4,0.00,0.00,1,503650.00,"Duckbill Valve Geometry No-VA3512 (1 lot - 1000 nos)",0.00,0.00,0,0,410474.00,BM9P7Q3,a%3A0%3A%7B%7D,NULL,0.00,V451310300,ea,"3-4 weeks",0,0,5900,16,"IGST 18%",0,8481,NULL,0,1,0
27143,64926,27143,1,764862,1,0,0,0.00,0.00,1,252000.00,"Polyurethane Pad (as per drawing) Material:- Polyurethane Hardness:- 72A +/-3A Colour:- Orange",0.00,0.00,0,0,232000.00,BM9Z4L9,a%3A0%3A%7B%7D,NULL,0.00,Null,ea,"6-10 weeks",0,0,1139,16,"IGST 18%",0,3921,NULL,NULL,0,0
27143,64927,27143,2,764861,1,0,0,0.00,0.00,1,93450.00,"Mould Developmental (One time)",0.00,0.00,0,0,86000.00,BM9W1W2,a%3A0%3A%7B%7D,NULL,0.00,Null,ea,"6-10 weeks",0,0,1139,16,"IGST 18%",0,3921,NULL,NULL,0,0
27139,64839,27139,1,764809,1,0,2,0.00,0.00,1,18210.53,"JCB SERVICE",0.00,0.00,0,0,17300.00,BM9X2J3,a%3A0%3A%7B%7D,NULL,0.00,-,ea,"1-2 weeks",0,0,6085,16,"CGST + SGST 18%",0,9994,NULL,1,1,0
27139,64840,27139,2,764806,1,0,2,0.00,0.00,1,13157.22,"Tractor with Trolley SERVICE",0.00,0.00,0,0,12500.00,BM9S5D5,a%3A0%3A%7B%7D,NULL,0.00,-,ea,"1-2 weeks",0,0,6085,16,"CGST + SGST 18%",0,9994,NULL,2,1,0
27139,64841,27139,3,764807,4,0,8,0.00,0.00,1,1105.26,"Man Power SERVICE",0.00,0.00,0,0,1050.00,BM9Z7T1,a%3A0%3A%7B%7D,NULL,0.00,-,ea,"1-2 weeks",0,0,6085,16,"CGST + SGST 18%",0,9994,NULL,3,1,0
27139,64842,27139,4,764808,1,0,2,0.00,0.00,1,3684.21,"Management Fees SERVICE",0.00,0.00,0,0,3500.00,BM9V5J9,a%3A0%3A%7B%7D,NULL,0.00,-,ea,"1-2 weeks",0,0,6085,16,"CGST + SGST 18%",0,9994,NULL,4,1,0
27139,64864,27139,5,764826,1,0,0,0.00,0.00,1,0.00,"Service Of Shifting of Debris",0.00,0.00,1,0,NULL,BM9W4J9,NULL,NULL,0.00,,,,0,0,NULL,NULL,NULL,0,NULL,NULL,0,0,1
27138,64815,27138,1,757052,300,0,1200,0.00,0.00,1,5.50,"surgical Hand Gloves",0.00,0.00,0,0,3.86,BM9P2X7,a%3A0%3A%7B%7D,NULL,5.50,-,ea,"2-3 days",0,0,5462,15,"CGST + SGST 12%",0,4015,NULL,0,1,0
27138,64816,27138,2,736878,50,0,200,0.00,0.00,1,40.00,"Ansell Hand Gloves, Cut Level 1",0.00,0.00,0,0,38.00,BM9G8N6,a%3A0%3A%7B%7D,NULL,40.00,,ea,"2-3 days",0,0,35,15,"CGST + SGST 12%",0,6116,NULL,1,1,0
27138,64817,27138,3,736877,20,0,80,0.00,0.00,1,55.00,"BULK MRO APPROVED Rubber Gloves",0.00,0.00,0,0,70.00,BM9G8N5,a%3A0%3A%7B%7D,NULL,55.00,,ea,"2-3 days",0,0,35,16,"CGST + SGST 18%",0,4015,NULL,2,1,0
27137,65071,27137,1,764962,50,0,0,0.00,0.00,1,2166.67,"Actuator Electronic VC6013 Honeywell",0.00,0.00,0,0,1950.00,BM9V2U6,a%3A0%3A%7B%7D,NULL,0.00,VC6013,ea,"2-3 week",0,0,1369,16,"IGST 18%",0,8481,NULL,0,0,0
27137,65072,27137,2,764961,20,0,0,0.00,0.00,1,2166.67,"Actuator Electronic VC6013 T65 TS110 Honeywell",0.00,0.00,0,0,1950.00,BM9W7B7,a%3A0%3A%7B%7D,NULL,0.00,"VC6013 T65 TS110",ea,"2-3 week",0,0,1369,16,"IGST 18%",0,8481,NULL,1,0,0
27137,65073,27137,3,764966,20,0,0,0.00,0.00,1,944.44,"Valve Ball 1/2 Inch  (BRAND -YASH)",0.00,0.00,0,0,850.00,BM9V3L2,a%3A0%3A%7B%7D,NULL,0.00,"bulk mro approved ",ea,"2-3 week",0,0,1369,16,"IGST 18%",0,8481,NULL,2,0,0
27137,65074,27137,4,764963,1,0,0,0.00,0.00,1,1944.44,"Food Grade Grease",0.00,0.00,0,0,1750.00,BM9R5Z1,a%3A0%3A%7B%7D,NULL,0.00,"bulk mro approved ",kg,"2-3 week",0,0,1369,16,"IGST 18%",0,3403,NULL,3,0,0
27137,65075,27137,5,764964,100,0,0,0.00,0.00,1,23.33,"Battery Lithium 3 V Panasonic CR 2032",0.00,0.00,0,0,21.00,BM9T4W9,a%3A0%3A%7B%7D,NULL,0.00,"CR 2032",ea,"2-3 week",0,0,1369,16,"IGST 18%",0,8506,NULL,4,0,0
