legacy_id,invoice_number,order_number,original_file_name,original_file_path,duplicate_file_name,duplicate_file_path,triplicate_file_name,triplicate_file_path
849627,20211190,10210314,invoice_Original_20211190.pdf,https://bulkmro.com/media/poattachment/invoice_Original_20211190.pdf,invoice_Duplicate_20211190.pdf,https://bulkmro.com/media/poattachment/invoice_Duplicate_20211190.pdf,invoice_Triplicate_20211190.pdf,https://bulkmro.com/media/poattachment/invoice_Triplicate_20211190.pdf
849625,20610567,10610308,invoice_Original_20610567.pdf,https://bulkmro.com/media/poattachment/invoice_Original_20610567.pdf,invoice_Duplicate_20610567.pdf,https://bulkmro.com/media/poattachment/invoice_Duplicate_20610567.pdf,invoice_Triplicate_20610567.pdf,https://bulkmro.com/media/poattachment/invoice_Triplicate_20610567.pdf
849623,20211189,10211044,invoice_Original_20211189.pdf,https://bulkmro.com/media/poattachment/invoice_Original_20211189.pdf,invoice_Duplicate_20211189.pdf,https://bulkmro.com/media/poattachment/invoice_Duplicate_20211189.pdf,invoice_Triplicate_20211189.pdf,https://bulkmro.com/media/poattachment/invoice_Triplicate_20211189.pdf
849621,20610566,10610390,invoice_Original_20610566.pdf,https://bulkmro.com/media/poattachment/invoice_Original_20610566.pdf,invoice_Duplicate_20610566.pdf,https://bulkmro.com/media/poattachment/invoice_Duplicate_20610566.pdf,invoice_Triplicate_20610566.pdf,https://bulkmro.com/media/poattachment/invoice_Triplicate_20610566.pdf
849619,20211188,10210965,invoice_Original_20211188.pdf,https://bulkmro.com/media/poattachment/invoice_Original_20211188.pdf,invoice_Duplicate_20211188.pdf,https://bulkmro.com/media/poattachment/invoice_Duplicate_20211188.pdf,invoice_Triplicate_20211188.pdf,https://bulkmro.com/media/poattachment/invoice_Triplicate_20211188.pdf
849615,21210078,11210068,invoice_Original_21210078.pdf,https://bulkmro.com/media/poattachment/invoice_Original_21210078.pdf,invoice_Duplicate_21210078.pdf,https://bulkmro.com/media/poattachment/invoice_Duplicate_21210078.pdf,invoice_Triplicate_21210078.pdf,https://bulkmro.com/media/poattachment/invoice_Triplicate_21210078.pdf
849613,20610565,99999033,invoice_Original_20610565.pdf,https://bulkmro.com/media/poattachment/invoice_Original_20610565.pdf,invoice_Duplicate_20610565.pdf,https://bulkmro.com/media/poattachment/invoice_Duplicate_20610565.pdf,invoice_Triplicate_20610565.pdf,https://bulkmro.com/media/poattachment/invoice_Triplicate_20610565.pdf
849611,20610564,10610452,invoice_Original_20610564.pdf,https://bulkmro.com/media/poattachment/invoice_Original_20610564.pdf,invoice_Duplicate_20610564.pdf,https://bulkmro.com/media/poattachment/invoice_Duplicate_20610564.pdf,invoice_Triplicate_20610564.pdf,https://bulkmro.com/media/poattachment/invoice_Triplicate_20610564.pdf
849609,20610563,10610424,invoice_Original_20610563.pdf,https://bulkmro.com/media/poattachment/invoice_Original_20610563.pdf,invoice_Duplicate_20610563.pdf,https://bulkmro.com/media/poattachment/invoice_Duplicate_20610563.pdf,invoice_Triplicate_20610563.pdf,https://bulkmro.com/media/poattachment/invoice_Triplicate_20610563.pdf
849607,20211187,10211080,invoice_Original_20211187.pdf,https://bulkmro.com/media/poattachment/invoice_Original_20211187.pdf,invoice_Duplicate_20211187.pdf,https://bulkmro.com/media/poattachment/invoice_Duplicate_20211187.pdf,invoice_Triplicate_20211187.pdf,https://bulkmro.com/media/poattachment/invoice_Triplicate_20211187.pdf
849605,20610562,10610301,invoice_Original_20610562.pdf,https://bulkmro.com/media/poattachment/invoice_Original_20610562.pdf,invoice_Duplicate_20610562.pdf,https://bulkmro.com/media/poattachment/invoice_Duplicate_20610562.pdf,invoice_Triplicate_20610562.pdf,https://bulkmro.com/media/poattachment/invoice_Triplicate_20610562.pdf
849599,20211186,10210899,invoice_Original_20211186.pdf,https://bulkmro.com/media/poattachment/invoice_Original_20211186.pdf,invoice_Duplicate_20211186.pdf,https://bulkmro.com/media/poattachment/invoice_Duplicate_20211186.pdf,invoice_Triplicate_20211186.pdf,https://bulkmro.com/media/poattachment/invoice_Triplicate_20211186.pdf
849597,20211185,10210942,invoice_Original_20211185.pdf,https://bulkmro.com/media/poattachment/invoice_Original_20211185.pdf,invoice_Duplicate_20211185.pdf,https://bulkmro.com/media/poattachment/invoice_Duplicate_20211185.pdf,invoice_Triplicate_20211185.pdf,https://bulkmro.com/media/poattachment/invoice_Triplicate_20211185.pdf
849595,21210077,11210069,invoice_Original_21210077.pdf,https://bulkmro.com/media/poattachment/invoice_Original_21210077.pdf,invoice_Duplicate_21210077.pdf,https://bulkmro.com/media/poattachment/invoice_Duplicate_21210077.pdf,invoice_Triplicate_21210077.pdf,https://bulkmro.com/media/poattachment/invoice_Triplicate_21210077.pdf
849591,20211184,10210399,invoice_Original_20211184.pdf,https://bulkmro.com/media/poattachment/invoice_Original_20211184.pdf,invoice_Duplicate_20211184.pdf,https://bulkmro.com/media/poattachment/invoice_Duplicate_20211184.pdf,invoice_Triplicate_20211184.pdf,https://bulkmro.com/media/poattachment/invoice_Triplicate_20211184.pdf
849589,20211183,10211050,invoice_Original_20211183.pdf,https://bulkmro.com/media/poattachment/invoice_Original_20211183.pdf,invoice_Duplicate_20211183.pdf,https://bulkmro.com/media/poattachment/invoice_Duplicate_20211183.pdf,invoice_Triplicate_20211183.pdf,https://bulkmro.com/media/poattachment/invoice_Triplicate_20211183.pdf
849587,20211182,10210172,invoice_Original_20211182.pdf,https://bulkmro.com/media/poattachment/invoice_Original_20211182.pdf,invoice_Duplicate_20211182.pdf,https://bulkmro.com/media/poattachment/invoice_Duplicate_20211182.pdf,invoice_Triplicate_20211182.pdf,https://bulkmro.com/media/poattachment/invoice_Triplicate_20211182.pdf
849585,20211181,10210944,invoice_Original_20211181.pdf,https://bulkmro.com/media/poattachment/invoice_Original_20211181.pdf,invoice_Duplicate_20211181.pdf,https://bulkmro.com/media/poattachment/invoice_Duplicate_20211181.pdf,invoice_Triplicate_20211181.pdf,https://bulkmro.com/media/poattachment/invoice_Triplicate_20211181.pdf
849583,20211180,10211049,invoice_Original_20211180.pdf,https://bulkmro.com/media/poattachment/invoice_Original_20211180.pdf,invoice_Duplicate_20211180.pdf,https://bulkmro.com/media/poattachment/invoice_Duplicate_20211180.pdf,invoice_Triplicate_20211180.pdf,https://bulkmro.com/media/poattachment/invoice_Triplicate_20211180.pdf
849581,20211179,10211082,invoice_Original_20211179.pdf,https://bulkmro.com/media/poattachment/invoice_Original_20211179.pdf,invoice_Duplicate_20211179.pdf,https://bulkmro.com/media/poattachment/invoice_Duplicate_20211179.pdf,invoice_Triplicate_20211179.pdf,https://bulkmro.com/media/poattachment/invoice_Triplicate_20211179.pdf
849577,20610561,10610455,invoice_Original_20610561.pdf,https://bulkmro.com/media/poattachment/invoice_Original_20610561.pdf,invoice_Duplicate_20610561.pdf,https://bulkmro.com/media/poattachment/invoice_Duplicate_20610561.pdf,invoice_Triplicate_20610561.pdf,https://bulkmro.com/media/poattachment/invoice_Triplicate_20610561.pdf
849575,20211178,10211010,invoice_Original_20211178.pdf,https://bulkmro.com/media/poattachment/invoice_Original_20211178.pdf,invoice_Duplicate_20211178.pdf,https://bulkmro.com/media/poattachment/invoice_Duplicate_20211178.pdf,invoice_Triplicate_20211178.pdf,https://bulkmro.com/media/poattachment/invoice_Triplicate_20211178.pdf
849571,20211177,10210973,invoice_Original_20211177.pdf,https://bulkmro.com/media/poattachment/invoice_Original_20211177.pdf,invoice_Duplicate_20211177.pdf,https://bulkmro.com/media/poattachment/invoice_Duplicate_20211177.pdf,invoice_Triplicate_20211177.pdf,https://bulkmro.com/media/poattachment/invoice_Triplicate_20211177.pdf
849567,20211176,10211083,invoice_Original_20211176.pdf,https://bulkmro.com/media/poattachment/invoice_Original_20211176.pdf,invoice_Duplicate_20211176.pdf,https://bulkmro.com/media/poattachment/invoice_Duplicate_20211176.pdf,invoice_Triplicate_20211176.pdf,https://bulkmro.com/media/poattachment/invoice_Triplicate_20211176.pdf
849565,20610560,10610451,invoice_Original_20610560.pdf,https://bulkmro.com/media/poattachment/invoice_Original_20610560.pdf,invoice_Duplicate_20610560.pdf,https://bulkmro.com/media/poattachment/invoice_Duplicate_20610560.pdf,invoice_Triplicate_20610560.pdf,https://bulkmro.com/media/poattachment/invoice_Triplicate_20610560.pdf
849563,20211175,10211023,invoice_Original_20211175.pdf,https://bulkmro.com/media/poattachment/invoice_Original_20211175.pdf,invoice_Duplicate_20211175.pdf,https://bulkmro.com/media/poattachment/invoice_Duplicate_20211175.pdf,invoice_Triplicate_20211175.pdf,https://bulkmro.com/media/poattachment/invoice_Triplicate_20211175.pdf
849561,20610559,10610410,invoice_Original_20610559.pdf,https://bulkmro.com/media/poattachment/invoice_Original_20610559.pdf,invoice_Duplicate_20610559.pdf,https://bulkmro.com/media/poattachment/invoice_Duplicate_20610559.pdf,invoice_Triplicate_20610559.pdf,https://bulkmro.com/media/poattachment/invoice_Triplicate_20610559.pdf
849557,20610558,10610423,invoice_Original_20610558.pdf,https://bulkmro.com/media/poattachment/invoice_Original_20610558.pdf,invoice_Duplicate_20610558.pdf,https://bulkmro.com/media/poattachment/invoice_Duplicate_20610558.pdf,invoice_Triplicate_20610558.pdf,https://bulkmro.com/media/poattachment/invoice_Triplicate_20610558.pdf
849555,20610557,10610422,invoice_Original_20610557.pdf,https://bulkmro.com/media/poattachment/invoice_Original_20610557.pdf,invoice_Duplicate_20610557.pdf,https://bulkmro.com/media/poattachment/invoice_Duplicate_20610557.pdf,invoice_Triplicate_20610557.pdf,https://bulkmro.com/media/poattachment/invoice_Triplicate_20610557.pdf
849553,20610556,10610453,invoice_Original_20610556.pdf,https://bulkmro.com/media/poattachment/invoice_Original_20610556.pdf,invoice_Duplicate_20610556.pdf,https://bulkmro.com/media/poattachment/invoice_Duplicate_20610556.pdf,invoice_Triplicate_20610556.pdf,https://bulkmro.com/media/poattachment/invoice_Triplicate_20610556.pdf
849551,20211174,10211045,invoice_Original_20211174.pdf,https://bulkmro.com/media/poattachment/invoice_Original_20211174.pdf,invoice_Duplicate_20211174.pdf,https://bulkmro.com/media/poattachment/invoice_Duplicate_20211174.pdf,invoice_Triplicate_20211174.pdf,https://bulkmro.com/media/poattachment/invoice_Triplicate_20211174.pdf
849549,20211173,10211096,invoice_Original_20211173.pdf,https://bulkmro.com/media/poattachment/invoice_Original_20211173.pdf,invoice_Duplicate_20211173.pdf,https://bulkmro.com/media/poattachment/invoice_Duplicate_20211173.pdf,invoice_Triplicate_20211173.pdf,https://bulkmro.com/media/poattachment/invoice_Triplicate_20211173.pdf
849547,20211172,10210943,invoice_Original_20211172.pdf,https://bulkmro.com/media/poattachment/invoice_Original_20211172.pdf,invoice_Duplicate_20211172.pdf,https://bulkmro.com/media/poattachment/invoice_Duplicate_20211172.pdf,invoice_Triplicate_20211172.pdf,https://bulkmro.com/media/poattachment/invoice_Triplicate_20211172.pdf
849545,20211171,10211015,invoice_Original_20211171.pdf,https://bulkmro.com/media/poattachment/invoice_Original_20211171.pdf,invoice_Duplicate_20211171.pdf,https://bulkmro.com/media/poattachment/invoice_Duplicate_20211171.pdf,invoice_Triplicate_20211171.pdf,https://bulkmro.com/media/poattachment/invoice_Triplicate_20211171.pdf
849543,20610555,10610438,invoice_Original_20610555.pdf,https://bulkmro.com/media/poattachment/invoice_Original_20610555.pdf,invoice_Duplicate_20610555.pdf,https://bulkmro.com/media/poattachment/invoice_Duplicate_20610555.pdf,invoice_Triplicate_20610555.pdf,https://bulkmro.com/media/poattachment/invoice_Triplicate_20610555.pdf
849541,20610554,10610446,invoice_Original_20610554.pdf,https://bulkmro.com/media/poattachment/invoice_Original_20610554.pdf,invoice_Duplicate_20610554.pdf,https://bulkmro.com/media/poattachment/invoice_Duplicate_20610554.pdf,invoice_Triplicate_20610554.pdf,https://bulkmro.com/media/poattachment/invoice_Triplicate_20610554.pdf
849539,20610553,10610448,invoice_Original_20610553.pdf,https://bulkmro.com/media/poattachment/invoice_Original_20610553.pdf,invoice_Duplicate_20610553.pdf,https://bulkmro.com/media/poattachment/invoice_Duplicate_20610553.pdf,invoice_Triplicate_20610553.pdf,https://bulkmro.com/media/poattachment/invoice_Triplicate_20610553.pdf
849537,20610552,10610445,invoice_Original_20610552.pdf,https://bulkmro.com/media/poattachment/invoice_Original_20610552.pdf,invoice_Duplicate_20610552.pdf,https://bulkmro.com/media/poattachment/invoice_Duplicate_20610552.pdf,invoice_Triplicate_20610552.pdf,https://bulkmro.com/media/poattachment/invoice_Triplicate_20610552.pdf
849535,20610551,10610441,invoice_Original_20610551.pdf,https://bulkmro.com/media/poattachment/invoice_Original_20610551.pdf,invoice_Duplicate_20610551.pdf,https://bulkmro.com/media/poattachment/invoice_Duplicate_20610551.pdf,invoice_Triplicate_20610551.pdf,https://bulkmro.com/media/poattachment/invoice_Triplicate_20610551.pdf
849533,20610550,10610449,invoice_Original_20610550.pdf,https://bulkmro.com/media/poattachment/invoice_Original_20610550.pdf,invoice_Duplicate_20610550.pdf,https://bulkmro.com/media/poattachment/invoice_Duplicate_20610550.pdf,invoice_Triplicate_20610550.pdf,https://bulkmro.com/media/poattachment/invoice_Triplicate_20610550.pdf
849531,20211167,10210685,invoice_Original_20211167.pdf,https://bulkmro.com/media/poattachment/invoice_Original_20211167.pdf,invoice_Duplicate_20211167.pdf,https://bulkmro.com/media/poattachment/invoice_Duplicate_20211167.pdf,invoice_Triplicate_20211167.pdf,https://bulkmro.com/media/poattachment/invoice_Triplicate_20211167.pdf
849529,20211170,10211081,invoice_Original_20211170.pdf,https://bulkmro.com/media/poattachment/invoice_Original_20211170.pdf,invoice_Duplicate_20211170.pdf,https://bulkmro.com/media/poattachment/invoice_Duplicate_20211170.pdf,invoice_Triplicate_20211170.pdf,https://bulkmro.com/media/poattachment/invoice_Triplicate_20211170.pdf
849527,20211169,10211091,invoice_Original_20211169.pdf,https://bulkmro.com/media/poattachment/invoice_Original_20211169.pdf,invoice_Duplicate_20211169.pdf,https://bulkmro.com/media/poattachment/invoice_Duplicate_20211169.pdf,invoice_Triplicate_20211169.pdf,https://bulkmro.com/media/poattachment/invoice_Triplicate_20211169.pdf
849525,20211168,10211086,invoice_Original_20211168.pdf,https://bulkmro.com/media/poattachment/invoice_Original_20211168.pdf,invoice_Duplicate_20211168.pdf,https://bulkmro.com/media/poattachment/invoice_Duplicate_20211168.pdf,invoice_Triplicate_20211168.pdf,https://bulkmro.com/media/poattachment/invoice_Triplicate_20211168.pdf
849523,20211166,10211038,invoice_Original_20211166.pdf,https://bulkmro.com/media/poattachment/invoice_Original_20211166.pdf,invoice_Duplicate_20211166.pdf,https://bulkmro.com/media/poattachment/invoice_Duplicate_20211166.pdf,invoice_Triplicate_20211166.pdf,https://bulkmro.com/media/poattachment/invoice_Triplicate_20211166.pdf
849521,20910100,10910094,invoice_Original_20910100.pdf,https://bulkmro.com/media/poattachment/invoice_Original_20910100.pdf,invoice_Duplicate_20910100.pdf,https://bulkmro.com/media/poattachment/invoice_Duplicate_20910100.pdf,invoice_Triplicate_20910100.pdf,https://bulkmro.com/media/poattachment/invoice_Triplicate_20910100.pdf
849519,20211165,10200177,invoice_Original_20211165.pdf,https://bulkmro.com/media/poattachment/invoice_Original_20211165.pdf,invoice_Duplicate_20211165.pdf,https://bulkmro.com/media/poattachment/invoice_Duplicate_20211165.pdf,invoice_Triplicate_20211165.pdf,https://bulkmro.com/media/poattachment/invoice_Triplicate_20211165.pdf
849517,21910032,11410027,invoice_Original_21910032.pdf,https://bulkmro.com/media/poattachment/invoice_Original_21910032.pdf,invoice_Duplicate_21910032.pdf,https://bulkmro.com/media/poattachment/invoice_Duplicate_21910032.pdf,invoice_Triplicate_21910032.pdf,https://bulkmro.com/media/poattachment/invoice_Triplicate_21910032.pdf
849515,20610549,10300021,invoice_Original_20610549.pdf,https://bulkmro.com/media/poattachment/invoice_Original_20610549.pdf,invoice_Duplicate_20610549.pdf,https://bulkmro.com/media/poattachment/invoice_Duplicate_20610549.pdf,invoice_Triplicate_20610549.pdf,https://bulkmro.com/media/poattachment/invoice_Triplicate_20610549.pdf
849513,21910031,11410030,invoice_Original_21910031.pdf,https://bulkmro.com/media/poattachment/invoice_Original_21910031.pdf,invoice_Duplicate_21910031.pdf,https://bulkmro.com/media/poattachment/invoice_Duplicate_21910031.pdf,invoice_Triplicate_21910031.pdf,https://bulkmro.com/media/poattachment/invoice_Triplicate_21910031.pdf
849509,20211164,10210860,invoice_Original_20211164.pdf,https://bulkmro.com/media/poattachment/invoice_Original_20211164.pdf,invoice_Duplicate_20211164.pdf,https://bulkmro.com/media/poattachment/invoice_Duplicate_20211164.pdf,invoice_Triplicate_20211164.pdf,https://bulkmro.com/media/poattachment/invoice_Triplicate_20211164.pdf
849507,20211163,10210911,invoice_Original_20211163.pdf,https://bulkmro.com/media/poattachment/invoice_Original_20211163.pdf,invoice_Duplicate_20211163.pdf,https://bulkmro.com/media/poattachment/invoice_Duplicate_20211163.pdf,invoice_Triplicate_20211163.pdf,https://bulkmro.com/media/poattachment/invoice_Triplicate_20211163.pdf
849505,20610548,10610336,invoice_Original_20610548.pdf,https://bulkmro.com/media/poattachment/invoice_Original_20610548.pdf,invoice_Duplicate_20610548.pdf,https://bulkmro.com/media/poattachment/invoice_Duplicate_20610548.pdf,invoice_Triplicate_20610548.pdf,https://bulkmro.com/media/poattachment/invoice_Triplicate_20610548.pdf
849503,20610547,10610259,invoice_Original_20610547.pdf,https://bulkmro.com/media/poattachment/invoice_Original_20610547.pdf,invoice_Duplicate_20610547.pdf,https://bulkmro.com/media/poattachment/invoice_Duplicate_20610547.pdf,invoice_Triplicate_20610547.pdf,https://bulkmro.com/media/poattachment/invoice_Triplicate_20610547.pdf
849501,20610546,10610255,invoice_Original_20610546.pdf,https://bulkmro.com/media/poattachment/invoice_Original_20610546.pdf,invoice_Duplicate_20610546.pdf,https://bulkmro.com/media/poattachment/invoice_Duplicate_20610546.pdf,invoice_Triplicate_20610546.pdf,https://bulkmro.com/media/poattachment/invoice_Triplicate_20610546.pdf
849499,20211162,10210056,invoice_Original_20211162.pdf,https://bulkmro.com/media/poattachment/invoice_Original_20211162.pdf,invoice_Duplicate_20211162.pdf,https://bulkmro.com/media/poattachment/invoice_Duplicate_20211162.pdf,invoice_Triplicate_20211162.pdf,https://bulkmro.com/media/poattachment/invoice_Triplicate_20211162.pdf
849497,20211161,10211020,invoice_Original_20211161.pdf,https://bulkmro.com/media/poattachment/invoice_Original_20211161.pdf,invoice_Duplicate_20211161.pdf,https://bulkmro.com/media/poattachment/invoice_Duplicate_20211161.pdf,invoice_Triplicate_20211161.pdf,https://bulkmro.com/media/poattachment/invoice_Triplicate_20211161.pdf
849493,20610545,10610434,invoice_Original_20610545.pdf,https://bulkmro.com/media/poattachment/invoice_Original_20610545.pdf,invoice_Duplicate_20610545.pdf,https://bulkmro.com/media/poattachment/invoice_Duplicate_20610545.pdf,invoice_Triplicate_20610545.pdf,https://bulkmro.com/media/poattachment/invoice_Triplicate_20610545.pdf
849489,20610544,10610447,invoice_Original_20610544.pdf,https://bulkmro.com/media/poattachment/invoice_Original_20610544.pdf,invoice_Duplicate_20610544.pdf,https://bulkmro.com/media/poattachment/invoice_Duplicate_20610544.pdf,invoice_Triplicate_20610544.pdf,https://bulkmro.com/media/poattachment/invoice_Triplicate_20610544.pdf
849485,20910099,10910127,invoice_Original_20910099.pdf,https://bulkmro.com/media/poattachment/invoice_Original_20910099.pdf,invoice_Duplicate_20910099.pdf,https://bulkmro.com/media/poattachment/invoice_Duplicate_20910099.pdf,invoice_Triplicate_20910099.pdf,https://bulkmro.com/media/poattachment/invoice_Triplicate_20910099.pdf
849483,20910098,10910127,invoice_Original_20910098.pdf,https://bulkmro.com/media/poattachment/invoice_Original_20910098.pdf,invoice_Duplicate_20910098.pdf,https://bulkmro.com/media/poattachment/invoice_Duplicate_20910098.pdf,invoice_Triplicate_20910098.pdf,https://bulkmro.com/media/poattachment/invoice_Triplicate_20910098.pdf
849479,20211160,10211090,invoice_Original_20211160.pdf,https://bulkmro.com/media/poattachment/invoice_Original_20211160.pdf,invoice_Duplicate_20211160.pdf,https://bulkmro.com/media/poattachment/invoice_Duplicate_20211160.pdf,invoice_Triplicate_20211160.pdf,https://bulkmro.com/media/poattachment/invoice_Triplicate_20211160.pdf
849477,20211159,10210399,invoice_Original_20211159.pdf,https://bulkmro.com/media/poattachment/invoice_Original_20211159.pdf,invoice_Duplicate_20211159.pdf,https://bulkmro.com/media/poattachment/invoice_Duplicate_20211159.pdf,invoice_Triplicate_20211159.pdf,https://bulkmro.com/media/poattachment/invoice_Triplicate_20211159.pdf
849475,20211158,10210967,invoice_Original_20211158.pdf,https://bulkmro.com/media/poattachment/invoice_Original_20211158.pdf,invoice_Duplicate_20211158.pdf,https://bulkmro.com/media/poattachment/invoice_Duplicate_20211158.pdf,invoice_Triplicate_20211158.pdf,https://bulkmro.com/media/poattachment/invoice_Triplicate_20211158.pdf
849473,20211157,10210908,invoice_Original_20211157.pdf,https://bulkmro.com/media/poattachment/invoice_Original_20211157.pdf,invoice_Duplicate_20211157.pdf,https://bulkmro.com/media/poattachment/invoice_Duplicate_20211157.pdf,invoice_Triplicate_20211157.pdf,https://bulkmro.com/media/poattachment/invoice_Triplicate_20211157.pdf
849471,20211156,10210991,invoice_Original_20211156.pdf,https://bulkmro.com/media/poattachment/invoice_Original_20211156.pdf,invoice_Duplicate_20211156.pdf,https://bulkmro.com/media/poattachment/invoice_Duplicate_20211156.pdf,invoice_Triplicate_20211156.pdf,https://bulkmro.com/media/poattachment/invoice_Triplicate_20211156.pdf
849469,20211155,10210912,invoice_Original_20211155.pdf,https://bulkmro.com/media/poattachment/invoice_Original_20211155.pdf,invoice_Duplicate_20211155.pdf,https://bulkmro.com/media/poattachment/invoice_Duplicate_20211155.pdf,invoice_Triplicate_20211155.pdf,https://bulkmro.com/media/poattachment/invoice_Triplicate_20211155.pdf
849467,20211154,10210857,invoice_Original_20211154.pdf,https://bulkmro.com/media/poattachment/invoice_Original_20211154.pdf,invoice_Duplicate_20211154.pdf,https://bulkmro.com/media/poattachment/invoice_Duplicate_20211154.pdf,invoice_Triplicate_20211154.pdf,https://bulkmro.com/media/poattachment/invoice_Triplicate_20211154.pdf
849465,21210076,11210066,invoice_Original_21210076.pdf,https://bulkmro.com/media/poattachment/invoice_Original_21210076.pdf,invoice_Duplicate_21210076.pdf,https://bulkmro.com/media/poattachment/invoice_Duplicate_21210076.pdf,invoice_Triplicate_21210076.pdf,https://bulkmro.com/media/poattachment/invoice_Triplicate_21210076.pdf
849461,21910030,11410029,invoice_Original_21910030.pdf,https://bulkmro.com/media/poattachment/invoice_Original_21910030.pdf,invoice_Duplicate_21910030.pdf,https://bulkmro.com/media/poattachment/invoice_Duplicate_21910030.pdf,invoice_Triplicate_21910030.pdf,https://bulkmro.com/media/poattachment/invoice_Triplicate_21910030.pdf
849457,20211153,10211072,invoice_Original_20211153.pdf,https://bulkmro.com/media/poattachment/invoice_Original_20211153.pdf,invoice_Duplicate_20211153.pdf,https://bulkmro.com/media/poattachment/invoice_Duplicate_20211153.pdf,invoice_Triplicate_20211153.pdf,https://bulkmro.com/media/poattachment/invoice_Triplicate_20211153.pdf
849455,20211152,10210924,invoice_Original_20211152.pdf,https://bulkmro.com/media/poattachment/invoice_Original_20211152.pdf,invoice_Duplicate_20211152.pdf,https://bulkmro.com/media/poattachment/invoice_Duplicate_20211152.pdf,invoice_Triplicate_20211152.pdf,https://bulkmro.com/media/poattachment/invoice_Triplicate_20211152.pdf
849453,20211151,10210911,invoice_Original_20211151.pdf,https://bulkmro.com/media/poattachment/invoice_Original_20211151.pdf,invoice_Duplicate_20211151.pdf,https://bulkmro.com/media/poattachment/invoice_Duplicate_20211151.pdf,invoice_Triplicate_20211151.pdf,https://bulkmro.com/media/poattachment/invoice_Triplicate_20211151.pdf
849451,20610543,10300021,invoice_Original_20610543.pdf,https://bulkmro.com/media/poattachment/invoice_Original_20610543.pdf,invoice_Duplicate_20610543.pdf,https://bulkmro.com/media/poattachment/invoice_Duplicate_20610543.pdf,invoice_Triplicate_20610543.pdf,https://bulkmro.com/media/poattachment/invoice_Triplicate_20610543.pdf
849449,20910097,10910118,invoice_Original_20910097.pdf,https://bulkmro.com/media/poattachment/invoice_Original_20910097.pdf,invoice_Duplicate_20910097.pdf,https://bulkmro.com/media/poattachment/invoice_Duplicate_20910097.pdf,invoice_Triplicate_20910097.pdf,https://bulkmro.com/media/poattachment/invoice_Triplicate_20910097.pdf
849447,20211150,10210968,invoice_Original_20211150.pdf,https://bulkmro.com/media/poattachment/invoice_Original_20211150.pdf,invoice_Duplicate_20211150.pdf,https://bulkmro.com/media/poattachment/invoice_Duplicate_20211150.pdf,invoice_Triplicate_20211150.pdf,https://bulkmro.com/media/poattachment/invoice_Triplicate_20211150.pdf
849445,20211149,10211073,invoice_Original_20211149.pdf,https://bulkmro.com/media/poattachment/invoice_Original_20211149.pdf,invoice_Duplicate_20211149.pdf,https://bulkmro.com/media/poattachment/invoice_Duplicate_20211149.pdf,invoice_Triplicate_20211149.pdf,https://bulkmro.com/media/poattachment/invoice_Triplicate_20211149.pdf
849443,20211148,10211034,invoice_Original_20211148.pdf,https://bulkmro.com/media/poattachment/invoice_Original_20211148.pdf,invoice_Duplicate_20211148.pdf,https://bulkmro.com/media/poattachment/invoice_Duplicate_20211148.pdf,invoice_Triplicate_20211148.pdf,https://bulkmro.com/media/poattachment/invoice_Triplicate_20211148.pdf
849441,20910096,10910128,invoice_Original_20910096.pdf,https://bulkmro.com/media/poattachment/invoice_Original_20910096.pdf,invoice_Duplicate_20910096.pdf,https://bulkmro.com/media/poattachment/invoice_Duplicate_20910096.pdf,invoice_Triplicate_20910096.pdf,https://bulkmro.com/media/poattachment/invoice_Triplicate_20910096.pdf
849439,20211147,10210772,invoice_Original_20211147.pdf,https://bulkmro.com/media/poattachment/invoice_Original_20211147.pdf,invoice_Duplicate_20211147.pdf,https://bulkmro.com/media/poattachment/invoice_Duplicate_20211147.pdf,invoice_Triplicate_20211147.pdf,https://bulkmro.com/media/poattachment/invoice_Triplicate_20211147.pdf
849437,20211146,10211090,invoice_Original_20211146.pdf,https://bulkmro.com/media/poattachment/invoice_Original_20211146.pdf,invoice_Duplicate_20211146.pdf,https://bulkmro.com/media/poattachment/invoice_Duplicate_20211146.pdf,invoice_Triplicate_20211146.pdf,https://bulkmro.com/media/poattachment/invoice_Triplicate_20211146.pdf
849435,20211145,10211035,invoice_Original_20211145.pdf,https://bulkmro.com/media/poattachment/invoice_Original_20211145.pdf,invoice_Duplicate_20211145.pdf,https://bulkmro.com/media/poattachment/invoice_Duplicate_20211145.pdf,invoice_Triplicate_20211145.pdf,https://bulkmro.com/media/poattachment/invoice_Triplicate_20211145.pdf
849433,21910029,11410015,invoice_Original_21910029.pdf,https://bulkmro.com/media/poattachment/invoice_Original_21910029.pdf,invoice_Duplicate_21910029.pdf,https://bulkmro.com/media/poattachment/invoice_Duplicate_21910029.pdf,invoice_Triplicate_21910029.pdf,https://bulkmro.com/media/poattachment/invoice_Triplicate_21910029.pdf
849431,20211144,10211070,invoice_Original_20211144.pdf,https://bulkmro.com/media/poattachment/invoice_Original_20211144.pdf,invoice_Duplicate_20211144.pdf,https://bulkmro.com/media/poattachment/invoice_Duplicate_20211144.pdf,invoice_Triplicate_20211144.pdf,https://bulkmro.com/media/poattachment/invoice_Triplicate_20211144.pdf
