inquiry_number,client order date,order_number,old_order_number,order date,SKU,sprint_total,sprint_total_with_tax,bible_total,bible_total_with_tax,mismatch(total with tax),,total with tax mismatch(sprint - bible),Analysis notes,Kit order
4983,16-Jun-2016,100000342,nil,16-Jun-2016,BM9A4A7,20625.00,23306.25,26525.00,29840.63,6534.38,,-6534.38,,
1851,4-Nov-2015,100000343,nil,4-Nov-2015,BM1A8D3,36400.00,41132.00,36400.00,40950.00,182.00,,182.00,,
4913,13-Jun-2016,100000344,nil,13-Jun-2016,BM9A3K6,2316.00,2431.80,3392.00,3561.60,1129.80,,-1129.80,,
4775,14-Jun-2016,100000346,nil,14-Jun-2016,BM0K8U8,9360.00,10764.00,12225.80,14059.67,3295.67,,-3295.67,,
1827,25-Aug-2015,100000347,nil,25-Aug-2015,BM1A7T9,4161.00,4701.93,4161.00,4681.13,20.81,,20.81,,
1779,24-Aug-2015,100000348,nil,24-Aug-2015,BM1A8H2,16500.00,18645.00,62500.00,70312.50,51667.50,,-51667.50,,
1770,18-Aug-2015,100000351,nil,14-Sep-2015,BM0O4A6,23767.00,26856.71,37915.00,42654.38,15797.67,,-15797.67,,
1710,21-Aug-2015,100000353,nil,8-Sep-2015,BM1A8D2,10626.00,11157.30,13826.00,14517.30,3360.00,,-3360.00,,
1687,27-Aug-2015,100000354,nil,27-Aug-2015,BM1A7H5,1218.00,1376.34,1218.00,1370.25,6.09,,6.09,,
4954,14-Jun-2016,100000356,nil,14-Jun-2016,BM0K8J3,7000.00,7350.00,9200.00,9660.00,2310.00,,-2310.00,,
1636,6-Aug-2015,100000358,nil,6-Aug-2015,BM1A8D1,8144.00,9202.72,8144.00,9162.00,40.72,,40.72,,
1558,28-Oct-2015,100000359,nil,21-Dec-2015,BM1A8B4,439766.00,496935.58,704766.00,792861.75,295926.17,,-295926.17,,
1513,23-Jul-2015,100000363,nil,7-Aug-2015,BM1A7W2,35700.00,40341.00,40316.00,45355.50,5014.50,,-5014.50,,
1507,4-Aug-2015,100000364,nil,4-Aug-2015,BM1A8A5,3772.00,4262.36,5069.00,5702.63,1440.27,,-1440.27,,
5004,15-Jun-2016,100000367,nil,15-Jun-2016,BM9A4B5,1281.00,1345.05,8982.00,9431.10,8086.05,,-8086.05,,
5027,17-Jun-2016,100000368,nil,17-Jun-2016,BM0Y9Z9,3360.00,3528.00,4860.00,5103.00,1575.00,,-1575.00,,
5066,1-Jul-2016,100000370,nil,1-Aug-2016,BM0K8V4,4146.40,4768.36,12900.40,14835.46,10067.10,,-10067.10,,
4765,14-Jun-2016,100000372,nil,14-Jun-2016,BM9A1V4,7667.52,8664.30,12443.52,13998.96,5334.66,,-5334.66,,
4687,7-Jun-2016,100000375,nil,7-Jun-2016,BM9A1B2,1521.80,1597.89,11304.80,11870.04,10272.15,,-10272.15,,
4656,6-Jun-2016,100000376,nil,31-May-2016,BM0Y9O1,474.00,497.70,9622.00,10103.10,9605.40,,-9605.40,,
4909,10-Jun-2016,100000384,nil,10-Jun-2016,BM0K8K3,10000.00,10500.00,63120.00,66276.00,55776.00,,-55776.00,,
4950,16-Jun-2016,100000388,nil,16-Jun-2016,BM9A3U7,600.00,636.00,67711.08,71773.74,71137.74,,-71137.74,,
4567,16-Jun-2016,100000390,nil,16-Jun-2016,BM9A3T4,4095.00,4627.35,23360.00,26280.00,21652.65,,-21652.65,,
4824,7-Jun-2016,100000391,nil,7-Jun-2016,BM1B1S7,8720.00,9853.60,48328.00,54369.00,44515.40,,-44515.40,,
4842,8-Jun-2016,100000392,nil,8-Jun-2016,BM9A2V5,37667.00,42563.71,37667.00,42375.38,188.34,,188.34,,
1483,23-Jul-2015,100000393,nil,23-Jul-2015,BM1A6N9,19864.00,22446.32,59592.00,67041.00,44594.68,,-44594.68,,
1481,10-Aug-2015,100000394,nil,10-Aug-2015,BM0Z0Y6,3151.00,3214.02,21399.00,21826.98,18612.96,,-18612.96,,
1463,14-Jul-2015,100000396,nil,24-Sep-2015,BM1A7N0,29000.00,32770.00,29000.00,32625.00,145.00,,145.00,,
1417,16-Jul-2015,100000398,nil,4-Aug-2015,BM1A7C3,2244.00,2356.20,3104.00,3259.20,903.00,,-903.00,,
1397,13-Jul-2015,100000399,nil,22-Aug-2015,BM1A7C0,66500.00,75145.00,66500.00,74812.50,332.50,,332.50,,
1389,24-Jul-2015,100000400,nil,7-Aug-2015,BM1A7N2,46084.00,52074.92,48084.00,54094.50,2019.58,,-2019.58,,
1376,23-Jul-2015,100000401,nil,7-Aug-2015,BM1A7L9,12017.00,13579.21,12017.00,13519.13,60.08,,60.08,,
1353,3-Aug-2015,100000402,nil,3-Aug-2015,BM1A7Q2,23880.00,26984.40,90562.00,101882.25,74897.85,,-74897.85,,
1350,6-Jul-2015,100000403,nil,6-Jul-2015,BM1A6Q0,6090.00,6881.70,31910.00,35898.75,29017.05,,-29017.05,,
1323,30-Jun-2015,100000404,nil,30-Jun-2015,BM1A7N0,5800.00,6554.00,6400.00,7200.00,646.00,,-646.00,,
1318,4-Jul-2015,100000405,nil,26-Aug-2015,BM1A7J0,9000.00,9180.00,10600.00,10812.00,1632.00,,-1632.00,,
1315,9-Jul-2015,100000406,nil,26-Aug-2015,BM1A7P0,31000.00,35030.00,31700.00,35662.50,632.50,,-632.50,,
1293,18-Jun-2015,100000407,nil,18-Jun-2015,BM1A7N0,1160.00,1310.80,1160.00,1305.00,5.80,,5.80,,
1272,5-Sep-2015,100000408,nil,5-Sep-2015,BM1A7N3,55998.00,63277.74,62002.00,69752.25,6474.51,,-6474.51,,
1260,25-Jun-2015,100000409,nil,25-Jun-2015,BM1A7T8,7435.00,8401.55,8035.00,9039.38,637.83,,-637.83,,
1204,18-Jun-2015,100000412,nil,18-Jun-2015,BM1A6Y9,5530.00,6248.90,8300.00,9337.50,3088.60,,-3088.60,,
1178,16-Jun-2015,100000413,nil,16-Jun-2015,BM1A9B5,2040.00,2305.20,7780.00,8752.50,6447.30,,-6447.30,,
1175,12-Jun-2015,100000414,nil,11-Jul-2015,BM1A7O0,231000.00,261030.00,231000.00,259875.00,1155.00,,1155.00,,
1159,15-Jul-2015,100000415,nil,1-Aug-2015,BM1A6M2,37972.00,42908.36,91972.00,103468.50,60560.14,,-60560.14,,
1147,8-Jul-2015,100000416,nil,8-Aug-2015,BM1A6L6,34709.00,39221.17,40709.00,45797.63,6576.46,,-6576.46,,
1117,6-Jun-2015,100000417,nil,6-Jun-2015,BM1A4R3,2222.00,2510.86,47426.00,53354.25,50843.39,,-50843.39,,
1116,6-Jun-2015,100000418,nil,6-Jun-2015,BM1A7P4,1260.00,1423.80,1448.00,1629.00,205.20,,-205.20,,
1083,7-Jul-2015,100000419,nil,7-Jul-2015,BM1A6H8,6130.00,6436.50,30650.00,32182.50,25746.00,,-25746.00,,
1081,2-Jun-2015,100000420,nil,2-Jun-2015,BM1A7I8,10040.00,11345.20,10040.00,11295.00,50.20,,50.20,,
1071,1-Jun-2015,100000422,nil,1-Jun-2015,BM1A7G8,28200.00,29610.00,28312.00,29727.60,117.60,,-117.60,,
1054,26-Nov-2015,100000423,nil,26-Nov-2015,BM1A6F7,21336.00,24109.68,51204.00,57604.50,33494.82,,-33494.82,,
1048,10-Jun-2015,100000424,nil,10-Jun-2015,BM1A6T2,12000.00,13560.00,12000.00,13500.00,60.00,,60.00,,
1042,7-Sep-2015,100000425,nil,7-Sep-2015,BM1A8I3,26100.00,29493.00,78300.00,88087.50,58594.50,,-58594.50,,
1037,18-Jul-2015,100000427,nil,18-Jul-2015,BM1A7O8,4224.00,4773.12,18494.00,20805.75,16032.63,,-16032.63,,
1033,3-Jun-2015,100000429,nil,3-Jun-2015,BM1A6D7,80.00,90.40,11596.00,13045.50,12955.10,,-12955.10,,
1021,2-Jun-2015,100000431,nil,2-Jun-2015,BM1A6H8,5500.00,6215.00,5900.00,6637.50,422.50,,-422.50,,
1020,5-Jun-2015,100000432,nil,5-Jun-2015,BM1A6O7,4950.00,5049.00,6650.00,6783.00,1734.00,,-1734.00,,
1018,26-May-2015,100000433,nil,26-May-2015,BM1A6J5,17000.00,19210.00,17000.00,19125.00,85.00,,85.00,,
1016,27-May-2015,100000434,nil,27-May-2015,BM1A7Q0,1661.00,1876.93,1661.00,1868.63,8.31,,8.31,,
995,27-May-2015,100000435,nil,27-May-2015,BM1A7K2,1704.00,1925.52,2304.00,2592.00,666.48,,-666.48,,
966,7-Sep-2015,100000436,nil,7-Sep-2015,BM1A8I2,9750.00,11017.50,9750.00,10968.75,48.75,,48.75,,
994,18-Aug-2015,100000437,nil,19-Sep-2015,BM1A6F5,18750.00,21187.50,50750.00,57093.75,35906.25,,-35906.25,,
993,7-Aug-2015,100000438,nil,7-Sep-2015,BM1A6P5,160340.00,181184.20,313780.00,353002.50,171818.30,,-171818.30,,
972,7-Jul-2015,100000439,nil,7-Jul-2015,BM1A6I2,19250.00,20212.50,30800.00,32340.00,12127.50,,-12127.50,,
969,3-Aug-2015,100000440,nil,3-Aug-2015,BM1A8B1,11208.00,12665.04,11208.00,12609.00,56.04,,56.04,,
915,28-May-2015,100000441,nil,28-May-2015,BM1A6H6,18540.00,20950.20,18540.00,20857.50,92.70,,92.70,,
1,10-Jan-2015,100000443,nil,10-Jan-2015,BM1A8M0,41940.00,47182.50,53775.00,60496.88,13314.38,,-13314.38,,
2,20-Jan-2015,100000444,nil,20-Jan-2015,BM1A7M2,16200.00,18306.00,645200.00,725850.00,707544.00,,-707544.00,,
893,24-Sep-2015,100000445,nil,24-Sep-2015,BM1A8T2,24550.00,27741.50,24550.00,27618.75,122.75,,122.75,,
11,11-Mar-2015,100000446,nil,11-Mar-2015,BM1A7N0,4060.00,4587.80,4060.00,4567.50,20.30,,20.30,,
12,31-Mar-2015,100000448,nil,31-Mar-2015,BM1A9G5,4000.00,4520.00,4000.00,4500.00,20.00,,20.00,,
832,14-May-2015,100000449,nil,13-Jun-2015,BM1A7P7,610.00,689.30,610.00,686.25,3.05,,3.05,,
15,31-Mar-2015,100000450,nil,31-Mar-2015,BM1A7S2,75525.00,85343.25,75525.00,84965.63,377.63,,377.63,,
820,27-Jun-2015,100000451,nil,27-Jun-2015,BM1A6N7,4966.00,5611.58,104286.00,117321.75,111710.17,,-111710.17,,
814,22-Jun-2015,100000454,nil,25-Nov-2015,BM1A6L7,160000.00,180800.00,160000.00,180000.00,800.00,,800.00,,
813,24-Sep-2015,100000455,nil,24-Sep-2015,BM1A8T0,2129.00,2405.77,2129.00,2395.13,10.65,,10.65,,
30,30-Mar-2015,100000456,nil,30-Mar-2015,BM1A7N5,4950.00,5593.50,9900.00,11137.50,5544.00,,-5544.00,,
34,30-Mar-2015,100000457,nil,30-Mar-2015,BM1A7Q3,3100.00,3503.00,3100.00,3487.50,15.50,,15.50,,
791,18-May-2015,100000458,nil,18-May-2015,BM1A6J4,405000.00,457650.00,765000.00,860625.00,402975.00,,-402975.00,,
784,7-May-2015,100000460,nil,7-May-2015,BM1A7L5,13332.50,15065.73,13332.50,14999.06,66.66,,66.66,,
729,6-May-2015,100000461,nil,13-Jun-2015,BM1A7J1,85500.00,96615.00,85500.00,96187.50,427.50,,427.50,,
1871,20-Oct-2015,100000462,nil,7-Dec-2015,BM0O4D4,985.00,1113.05,985.00,1108.13,4.92,,4.92,,
1868,7-Sep-2015,100000464,nil,7-Sep-2015,BM0O4B5,25200.00,28476.00,25200.00,28350.00,126.00,,126.00,,
1864,25-Aug-2015,100000465,nil,25-Aug-2015,BM1A8H0,9750.00,11017.50,9750.00,10968.75,48.75,,48.75,,
1844,25-Aug-2015,100000466,nil,25-Aug-2015,BM1A8G2,10080.00,11390.40,10080.00,11340.00,50.40,,50.40,,
1763,27-Aug-2015,100000468,nil,7-Sep-2015,BM0C7E4,6512.00,7358.56,12200.00,13725.00,6366.44,,-6366.44,,
129,31-Mar-2015,100000469,nil,31-Mar-2015,BM1A6V4,10325.00,11667.25,10325.00,11615.63,51.63,,51.63,,
688,25-Apr-2015,100000470,nil,25-Apr-2015,BM1A4P3,22500.00,25425.00,22500.00,25312.50,112.50,,112.50,,
672,30-Apr-2015,100000472,nil,30-Apr-2015,BM1A7H1,2715.00,3067.95,13343.00,15010.88,11942.93,,-11942.93,,
1555,7-Aug-2015,100000473,nil,7-Aug-2015,BM1A7V6,2334.00,2637.42,2334.00,2625.75,11.67,,11.67,,
667,23-Apr-2015,100000474,nil,1-Jul-2015,BM1A4P2,2520000.00,2847600.00,2520000.00,2835000.00,12600.00,,12600.00,,
1461,14-Aug-2015,100000476,nil,16-Sep-2015,BM1A6H3,3183.00,3596.79,18950.00,21318.75,17721.96,,-17721.96,,
1447,24-Jul-2015,100000477,nil,3-Aug-2015,BM0Z1F2,26000.00,26520.00,46950.00,47889.00,21369.00,,-21369.00,,
1426,19-Oct-2015,100000479,nil,23-Nov-2015,BM1A7C5,15840.00,17899.20,15840.00,17820.00,79.20,,79.20,,
196,28-May-2015,100000482,nil,29-Jul-2015,BM1A7I6,47584.00,53769.92,48634.00,54713.25,943.33,,-943.33,,
585,19-May-2015,100000483,nil,19-May-2015,BM1A7H2,2616.00,2956.08,6639.00,7468.88,4512.80,,-4512.80,,
568,20-May-2015,100000484,nil,9-Jun-2015,BM1A6C3,1390.00,1570.70,13900.00,15637.50,14066.80,,-14066.80,,
203,4-Mar-2015,100000485,nil,4-Mar-2015,BM1A7N0,43500.00,49155.00,43500.00,48937.50,217.50,,217.50,,
1152,16-Jun-2015,100000486,nil,16-Jun-2015,BM1A4R2,4179.00,4722.27,14763.00,16608.38,11886.11,,-11886.11,,
554,3-Jun-2015,100000487,nil,3-Jun-2015,BM1A6F1,1750.00,1977.50,1750.00,1968.75,8.75,,8.75,,
540,3-Aug-2015,100000488,nil,8-Sep-2015,BM1A6K2,108300.00,122379.00,108300.00,121837.50,541.50,,541.50,,
1173,11-Jun-2015,100000490,nil,11-Jun-2015,BM1A7N0,3510.00,3966.30,3510.00,3948.75,17.55,,17.55,,
1138,6-Jun-2015,100000491,nil,6-Jun-2015,BM0O3Z8,3500.00,3955.00,3900.00,4387.50,432.50,,-432.50,,
532,28-May-2015,100000492,nil,28-May-2015,BM1A4P1,70500.00,79665.00,70500.00,79312.50,352.50,,352.50,,
1097,10-Jun-2015,100000493,nil,10-Jun-2015,BM1A6I7,5792.00,6544.96,6992.00,7866.00,1321.04,,-1321.04,,
516,24-Apr-2015,100000494,nil,27-Jul-2015,BM1A4O8,1228.00,1252.56,30345.00,30951.90,29699.34,,-29699.34,,
271,18-Mar-2015,100000495,nil,18-Mar-2015,BM1A6A1,4845.00,4941.90,58845.00,60021.90,55080.00,,-55080.00,,
271,23-May-2015,100000495,nil,23-May-2015,BM1A6D1,6926.00,7064.52,11410.00,11638.20,4573.68,,-4573.68,,
515,6-May-2015,100000496,nil,6-May-2015,BM1A5Z6,2137.98,2415.92,8391.96,9440.96,7025.04,,-7025.04,,
511,28-Apr-2015,100000497,nil,28-Apr-2015,BM1A7L0,42000.00,47460.00,42000.00,47250.00,210.00,,210.00,,
1066,5-Jun-2015,100000498,nil,5-Jun-2015,BM1A6J3,10800.00,11016.00,22375.00,22822.50,11806.50,,-11806.50,,
281,16-Mar-2015,100000499,nil,16-Mar-2015,BM1A6E8,945.00,1067.85,16245.00,18275.63,17207.78,,-17207.78,,
287,5-May-2015,100000500,nil,5-May-2015,BM1A6A7,4844.00,5473.72,5644.00,6349.50,875.78,,-875.78,,
288,26-May-2015,100000501,nil,10-Jul-2015,BM1A7K3,61600.00,69608.00,61600.00,69300.00,308.00,,308.00,,
309,27-Mar-2015,100000502,nil,27-Mar-2015,BM1A6E1,10832.00,12240.16,10832.00,12186.00,54.16,,54.16,,
480,8-Apr-2015,100000503,nil,8-Apr-2015,BM1A7P5,4000.00,4520.00,4000.00,4500.00,20.00,,20.00,,
311,10-May-2015,100000504,nil,10-May-2015,BM1A8P8,1260.00,1285.20,5040.00,5140.80,3855.60,,-3855.60,,
479,10-Apr-2015,100000505,nil,16-May-2016,BM1A7P1,51156.00,57806.28,51156.00,57550.50,255.78,,255.78,,
932,5-Oct-2015,100000506,nil,15-Dec-2015,BM1A6N3,13575.00,15339.75,15937.00,17929.13,2589.38,,-2589.38,,
478,9-Apr-2015,100000507,nil,9-Apr-2015,BM1A6G9,2000.00,2260.00,2000.00,2250.00,10.00,,10.00,,
453,15-Apr-2015,100000508,nil,15-Apr-2015,BM1A8P0,1700.00,1785.00,42500.00,44625.00,42840.00,,-42840.00,,
373,9-Apr-2015,100000509,nil,9-Apr-2015,BM1A6B2,24000.00,27120.00,24000.00,27000.00,120.00,,120.00,,
648,25-Jun-2015,100000510,nil,25-Jun-2015,BM1A4P5,29846.00,33725.98,30944.00,34812.00,1086.02,,-1086.02,,
452,8-Apr-2015,100000511,nil,8-Apr-2015,BM1A5Z2,2400.00,2712.00,2400.00,2700.00,12.00,,12.00,,
865,25-Jun-2015,100000513,nil,25-Jun-2015,BM1A6C2,3152.00,3561.76,8901.00,10013.63,6451.87,,-6451.87,,
419,23-Apr-2015,100000514,nil,28-May-2015,BM1A6F8,28738.00,32473.94,28738.00,32330.25,143.69,,143.69,,
350,27-Mar-2015,100000515,nil,27-Mar-2015,BM1A6P3,3951.00,4464.63,3951.00,4444.88,19.76,,19.76,,
222,4-Mar-2015,100000516,nil,4-Mar-2015,BM1A7U1,12492.00,14115.96,12492.00,14053.50,62.46,,62.46,,
217,28-Mar-2015,100000517,nil,28-Mar-2015,BM1A3M1,56280.00,63596.40,56280.00,63315.00,281.40,,281.40,,
3,31-Mar-2015,100000520,nil,31-Mar-2015,BM1A7Q9,14790.00,16712.70,14790.00,16638.75,73.95,,73.95,,
10,11-Apr-2015,100000521,nil,11-Apr-2015,BM1A8P3,32465.00,34088.25,54180.00,56889.00,22800.75,,-22800.75,,
14,7-Mar-2015,100000523,nil,7-Mar-2015,BM1A7L4,3188.00,3602.44,3188.00,3586.50,15.94,,15.94,,
16,23-Apr-2015,100000525,nil,23-Apr-2015,BM1A7S0,10833.00,12241.29,11518.00,12957.75,716.46,,-716.46,,
27,2-Mar-2015,100000526,nil,2-Mar-2015,BM1A7J2,6780.00,7661.40,391170.00,440066.25,432404.85,,-432404.85,,
53,27-Feb-2015,100000529,nil,27-Feb-2015,BM1A7N1,6950.00,7853.50,6950.00,7818.75,34.75,,34.75,,
4725,14-Jun-2016,100000532,nil,14-Jun-2016,BM9A5E4,160431.80,181287.93,160431.80,180485.78,802.16,,802.16,,
67,27-Feb-2015,100000534,nil,27-Feb-2015,BM1A7L8,9144.00,10332.72,9144.00,10287.00,45.72,,45.72,,
82,31-Mar-2015,100000536,nil,31-Mar-2015,BM1A7S9,6500.00,6630.00,13000.00,13260.00,6630.00,,-6630.00,,
82,27-Apr-2015,100000536,nil,27-Apr-2015,BM1A7S9,6500.00,6630.00,3250.00,3315.00,3315.00,,3315.00,,
84,31-Mar-2015,100000537,nil,31-Mar-2015,BM1A7M4,756.00,854.28,756.00,850.50,3.78,,3.78,,
139,10-Mar-2015,100000539,nil,10-Mar-2015,BM1A7M0,2640.00,2983.20,2640.00,2970.00,13.20,,13.20,,
145,9-Mar-2015,100000540,nil,9-Mar-2015,BM1A7Q4,4632.00,5234.16,4632.00,5211.00,23.16,,23.16,,
147,24-Mar-2015,100000541,nil,24-Mar-2015,BM1A6P9,7060.00,7977.80,7060.00,7942.50,35.30,,35.30,,
159,31-Mar-2015,100000542,nil,31-Mar-2015,BM1A6A8,21186.00,23940.18,95202.00,107102.25,83162.07,,-83162.07,,
200,10-Mar-2015,100000543,nil,10-Mar-2015,BM1A7K0,75000.00,84750.00,75000.00,84375.00,375.00,,375.00,,
207,29-Apr-2015,100000544,nil,29-Apr-2015,BM1A4P4,1899000.00,2145870.00,1899000.00,2136375.00,9495.00,,9495.00,,
213,3-Mar-2015,100000546,nil,3-Mar-2015,BM1A8M4,3720.00,4203.60,3720.00,4185.00,18.60,,18.60,,
213,7-Apr-2015,100000546,nil,7-Apr-2015,BM1A8M8,62375.00,70483.75,62375.00,70171.88,311.88,,311.88,,
4734,31-May-2016,100000547,nil,31-May-2016,BM0O7C6,1470.00,1543.50,2035.25,2137.01,593.51,,-593.51,,
228,9-Mar-2015,100000552,nil,9-Mar-2015,BM1A7P8,1919.00,2168.47,12765.00,14360.63,12192.16,,-12192.16,,
253,24-Mar-2015,100000557,nil,24-Mar-2015,BM1A7R1,10014.00,11315.82,42442.00,47747.25,36431.43,,-36431.43,,
254,11-Mar-2015,100000559,nil,11-Mar-2015,BM1A8Q1,850.00,960.50,15860.00,17842.50,16882.00,,-16882.00,,
3455,4-Apr-2016,100000560,nil,31-Mar-2016,BM0O4D4,18000.00,20340.00,18000.00,20250.00,90.00,,90.00,,
255,24-Apr-2015,100000562,nil,28-May-2015,BM1A7T4,1195.00,1350.35,5508.00,6196.50,4846.15,,-4846.15,,
4608,23-May-2016,100000564,nil,23-May-2016,BM0P0J5,1578.94,1784.20,3157.88,3552.62,1768.41,,-1768.41,,
257,8-Jun-2015,100000565,nil,8-Jun-2015,BM1A8N0,203106.00,203106.00,1248791.00,1248791.00,1045685.00,,-1045685.00,,
4583,20-May-2016,100000569,nil,20-May-2016,BM0P0D0,3544.75,4005.57,4297.55,4834.74,829.18,,-829.18,,
270,11-Mar-2015,100000570,nil,11-Mar-2015,BM1A7L6,10472.00,11833.36,11768.00,13239.00,1405.64,,-1405.64,,
283,16-Mar-2015,100000573,nil,16-Mar-2015,BM1A7L2,36516.00,41263.08,73032.00,82161.00,40897.92,,-40897.92,,
4572,14-May-2016,100000575,nil,14-May-2016,BM0O9R7,45915.00,51883.95,45915.00,51654.38,229.57,,229.57,,
297,16-Mar-2015,100000576,nil,16-Mar-2015,BM1A7N9,8100.00,9153.00,8100.00,9112.50,40.50,,40.50,,
4582,20-May-2016,100000577,nil,20-May-2016,BM0O9Z0,1492.50,1686.53,1492.50,1679.06,7.46,,7.46,,
3467,14-Mar-2016,100000578,nil,14-Mar-2016,BM1A5R3,11180.00,12633.40,22220.00,24997.50,12364.10,,-12364.10,,
3474,18-Apr-2016,100000579,nil,18-Apr-2016,BM1B0W8,6536.00,7385.68,6536.00,7353.00,32.68,,32.68,,
305,18-Mar-2015,100000581,nil,18-Mar-2015,BM1A7N0,87000.00,98310.00,87000.00,97875.00,435.00,,435.00,,
4543,25-May-2016,100000582,nil,25-May-2016,BM0O9Y7,2840.00,3209.20,2840.00,3195.00,14.20,,14.20,,
307,17-Mar-2015,100000583,nil,17-Mar-2015,BM1A8N9,1428.00,1613.64,8328.00,9369.00,7755.36,,-7755.36,,
4540,23-May-2016,100000584,nil,23-May-2016,BM0O9Q6,2172.00,2454.36,2172.00,2443.50,10.86,,10.86,,
314,18-Mar-2015,100000585,nil,18-Mar-2015,BM1A4Q7,9030.00,10203.90,10148.00,11416.50,1212.60,,-1212.60,,
321,31-Mar-2015,100000586,nil,31-Mar-2015,BM1A7S4,3185.00,3599.05,3579.00,4026.38,427.33,,-427.33,,
4531,19-May-2016,100000588,nil,19-May-2016,BM0K8F9,25000.00,26250.00,54100.00,56805.00,30555.00,,-30555.00,,
3500,15-Mar-2016,100000591,nil,15-Mar-2016,BM1A5R8,110550.00,124921.50,110550.00,124368.75,552.75,,552.75,,
352,18-May-2015,100000593,nil,13-Jun-2015,BM1A4P0,1406.00,1588.78,23831.00,26809.88,25221.10,,-25221.10,,
4510,23-May-2016,100000595,nil,23-May-2016,BM0K9N3,1176.00,1234.80,5292.00,5556.60,4321.80,,-4321.80,,
3515,15-Mar-2016,100000596,nil,15-Mar-2016,BM0O3Y7,9240.00,10441.20,9240.00,10395.00,46.20,,46.20,,
3515,1-Apr-2016,100000596,nil,1-Apr-2016,BM0O4L2,1296.00,1464.48,2360.00,2655.00,1190.52,,-1190.52,,
377,20-Mar-2015,100000598,nil,20-Mar-2015,BM1A4Q9,7900.00,8927.00,8936.00,10053.00,1126.00,,-1126.00,,
395,3-Apr-2015,100000599,nil,3-Apr-2015,BM1A7U0,135000.00,141750.00,179120.00,188076.00,46326.00,,-46326.00,,
3523,22-May-2016,100000600,nil,22-May-2016,BM0O8J9,2054.60,2177.88,29339.15,31099.50,28921.62,,-28921.62,,
4507,18-May-2016,100000601,nil,18-May-2016,BM0O8O6,23075.28,26075.07,130304.15,146592.17,120517.10,,-120517.10,,
4505,27-May-2016,100000602,nil,27-May-2016,BM0P0D4,625.00,706.25,2594.73,2919.07,2212.82,,-2212.82,,
3525,30-Mar-2016,100000603,nil,30-Mar-2016,BM1A9L1,18000.00,20340.00,18000.00,20250.00,90.00,,90.00,,
402,30-Mar-2015,100000604,nil,30-Mar-2015,BM1A7H6,20230.00,22859.90,22734.00,25575.75,2715.85,,-2715.85,,
3528,27-Apr-2016,100000605,nil,27-Apr-2016,BM1B1Y5,10120.00,11435.60,10120.00,11385.00,50.60,,50.60,,
404,17-Apr-2015,100000606,nil,17-Apr-2015,BM1A7D9,13287.00,15014.31,13287.00,14947.88,66.43,,66.43,,
405,1-Apr-2015,100000608,nil,1-Apr-2015,BM1A6E4,9800.00,11074.00,28852.42,32458.97,21384.97,,-21384.97,,
426,11-Apr-2015,100000612,nil,11-Apr-2015,BM1A8P5,5750.00,6037.50,47308.40,49673.82,43636.32,,-43636.32,,
432,8-Apr-2015,100000613,nil,8-Apr-2015,BM1A8O5,2950.00,3333.50,21037.96,23667.71,20334.21,,-20334.21,,
3541,13-May-2016,100000614,nil,13-May-2016,BM0O7Y5,38080.00,43030.40,52354.00,58898.25,15867.85,,-15867.85,,
469,7-Apr-2015,100000615,nil,7-Apr-2015,BM1A7N0,11455.00,12944.15,11455.00,12886.88,57.27,,57.27,,
470,7-Apr-2015,100000617,nil,7-Apr-2015,BM1A7N0,1160.00,1310.80,1160.00,1305.00,5.80,,5.80,,
472,17-Apr-2015,100000619,nil,17-Apr-2015,BM1A7Q7,49965.00,56460.45,49965.00,56210.63,249.82,,249.82,,
476,22-Apr-2015,100000620,nil,13-Jun-2016,BM1A7M3,83663.00,94539.19,120550.00,135618.75,41079.56,,-41079.56,,
3542,30-May-2016,100000621,nil,30-May-2016,BM0Z0B9,10272.00,10785.60,65366.00,68634.30,57848.70,,-57848.70,,
481,3-Jun-2015,100000622,nil,3-Jun-2015,BM1A4Q6,2998.00,3387.74,4218.00,4745.25,1357.51,,-1357.51,,
520,28-May-2015,100000623,nil,27-Jun-2015,BM1A3M6,22272.00,25167.36,67615.00,76066.88,50899.52,,-50899.52,,
542,14-Apr-2015,100000625,nil,16-Jul-2016,BM1A7N0,72500.00,81925.00,73600.00,82800.00,875.00,,-875.00,,
555,14-Apr-2015,100000626,nil,15-May-2016,BM1A7I1,42920.00,42920.00,118030.00,118030.00,75110.00,,-75110.00,,
3550,18-Mar-2016,100000627,nil,18-Mar-2016,BM1A5S5,2777.00,3138.01,4104.00,4617.00,1478.99,,-1478.99,,
735,21-May-2015,100000628,nil,15-Jul-2015,BM1A7O2,39428.00,44553.64,39428.00,44356.50,197.14,,197.14,,
796,27-Jul-2015,100000629,nil,4-Aug-2015,BM1A7W0,72700.00,82151.00,178120.00,200385.00,118234.00,,-118234.00,,
809,23-Apr-2015,100000630,nil,23-Apr-2015,BM1A8P3,34500.00,36225.00,95198.25,99958.16,63733.16,,-63733.16,,
5096,24-May-2016,100000632,nil,24-May-2016,BM9A5J4,19786.00,22358.18,19786.00,22259.25,98.93,,98.93,,
831,11-May-2015,100000633,nil,13-Jun-2015,BM1A5Z5,3510.00,3966.30,4210.00,4736.25,769.95,,-769.95,,
886,16-May-2015,100000634,nil,16-May-2015,BM1A7S0,10833.00,11049.66,11518.00,11748.36,698.70,,-698.70,,
